scenario,question,time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,moisture_enthalpy_correction_J,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
no_latent,Q4,44100.0,-8.637407109083632,-5.790357991301853,-2.84704911778178,323.26981435328446,-0.019301202000207157,0.0,5.6096641880352065,3.2119890919154633e-11,2.6087602948976496e-06,3.0203048923722903e-07
no_latent,Q4,44400.0,-8.498140602716385,-5.712057751592687,-2.786082851123697,323.2683203435364,-0.019040201184943328,0.0,5.5337761638364675,3.1709057601055494e-11,2.6038903109260048e-06,3.064070639280415e-07
no_latent,Q4,44700.0,-8.413456845290385,-5.634695989136729,-2.778760856153657,323.2668417561346,-0.01878232861983414,0.0,5.458828480911766,3.13107474067864e-11,2.596813513999763e-06,3.086500069770234e-07
no_latent,Q4,45000.0,-8.382869220886992,-5.558236235468297,-2.8246329854186953,323.2653787438604,-0.018527462742912025,0.0,5.384793307861288,3.0921467923965664e-11,2.5874053113383866e-06,3.08653903951112e-07
no_latent,Q4,45300.0,-8.344155630410073,-5.482704403686123,-2.86145122672395,323.2639315024181,-0.01827568993253522,0.0,5.311697772954541,3.054484322551654e-11,2.5760744430947113e-06,3.087279956411971e-07
no_latent,Q4,45600.0,-8.262217773766094,-5.408152518737692,-2.854065255028402,323.262500244025,-0.018027183606914073,0.0,5.239585738766729,3.0177626781863296e-11,2.5633365292598853e-06,3.102479987151757e-07
no_latent,Q4,45900.0,-8.181341038982215,-5.334581878105659,-2.8467591608765552,323.2610851370303,-0.017781948091061556,0.0,5.168450669452773,2.982186219025008e-11,2.5492128079562804e-06,3.1158862536225613e-07
no_latent,Q4,46200.0,-8.101523706859837,-5.261991779224446,-2.83953192763539,323.25968628384214,-0.017539981043315226,0.0,5.09828691057747,2.9477329365157906e-11,2.533770120827228e-06,3.1275229358173677e-07
no_latent,Q4,46500.0,-8.022762578619066,-5.190380040275091,-2.8323825383439756,323.2583037442904,-0.017301275191120586,0.0,5.029088735416256,2.9142443324946346e-11,2.517061085782757e-06,3.1373994445389797e-07
no_latent,Q4,46800.0,-7.945053239944704,-5.119743262504216,-2.8253099774404875,323.2569375469589,-0.01706581920551138,0.0,4.960850047370278,2.881730925709195e-11,2.4991491978099134e-06,3.1455411591770617e-07
no_latent,Q4,47100.0,-7.924245760540544,-5.050028949417517,-2.874216811123027,323.2555876953127,-0.01683343824788014,0.0,4.8935221101462565,2.912935318305723e-11,2.524946524751215e-06,3.186355649548883e-07
no_latent,Q4,47400.0,-7.915275675284376,-4.981230772402411,-2.934044902881965,323.25425419447816,-0.01660411092973134,0.0,4.827101401124931,2.875079735057618e-11,2.5065169904081586e-06,3.166683124170663e-07
no_latent,Q4,47700.0,-7.840235911999118,-4.913406958164604,-2.926828953834514,323.2529370680382,-0.016378031479653724,0.0,4.761638643768074,2.8380389823062873e-11,2.485731513068856e-06,3.170480507180351e-07
no_latent,Q4,48000.0,-7.699701539963415,-4.846603041034461,-2.8530984989289543,323.2516363092702,-0.016155351685421378,0.0,4.697166132250769,2.8019507880959492e-11,2.464591951856221e-06,3.2008928385916775e-07
no_latent,Q4,48300.0,-7.49422217147268,-4.780853917609241,-2.7133682538634396,323.2503518297343,-0.015936187869988398,0.0,4.6337051606954,2.7669116098703637e-11,2.443387279171816e-06,3.2603614134536244e-07
no_latent,Q4,48600.0,-7.22431575407135,-4.716185890247793,-2.508129863823557,323.249083453225,-0.01572062770858596,0.0,4.57126992532002,2.7326507663302537e-11,2.4223279950774668e-06,3.3530206562639994e-07
no_latent,Q4,48900.0,-6.9014747606969955,-4.6526095977354816,-2.248865162961514,323.24783092562626,-0.015508706663009205,0.0,4.509862188968137,2.6978478307011364e-11,2.4011672801194095e-06,3.479208956604096e-07
no_latent,Q4,49200.0,-6.635938178084183,-4.590045486919347,-2.045892691164836,323.2465939337598,-0.015300159555482837,0.0,4.449408063995314,2.6650412645480728e-11,2.3797255037649734e-06,3.5861176519459497e-07
no_latent,Q4,49500.0,-6.471071900388526,-4.528393708301735,-1.9426781920867908,323.24537217680637,-0.01509465355065263,0.0,4.389825972272031,2.632478550768661e-11,2.3568940541451866e-06,3.642200381058473e-07
no_latent,Q4,49800.0,-6.406096393565671,-4.4675724661757155,-1.938523927389956,323.2441654569588,-0.01489191599463612,0.0,4.3310558511347415,2.5999690625121433e-11,2.332215120581793e-06,3.640618213182503e-07
no_latent,Q4,50100.0,-6.440270811014078,-4.407514601200618,-2.03275620981346,323.2429737134666,-0.014691722856816731,0.0,4.2730508024600455,2.5104180211989943e-11,2.25584440105564e-06,3.5027166826552084e-07
no_latent,Q4,50400.0,-6.572870489579055,-4.348164447661109,-2.224706041917946,323.24179701402994,-0.014493888921269123,0.0,4.215772471588432,2.4785517502430683e-11,2.228719628405429e-06,3.390785855189066e-07
no_latent,Q4,50700.0,-6.814036565913984,-4.289467607601562,-2.524568958312422,323.2406355330378,-0.014298232688968834,0.0,4.159181469243031,2.446535570381964e-11,2.199089088605888e-06,3.2272927615423183e-07
no_latent,Q4,51000.0,-7.011072203384995,-4.231488824185339,-2.7795833791996554,323.23948953184237,-0.014104969974034785,0.0,4.1033382084909915,2.414779968088687e-11,2.1680250963385106e-06,3.0922875038881686e-07
no_latent,Q4,51300.0,-7.077734072303353,-4.174339820564593,-2.90339425173876,323.2383592614417,-0.013914473191269582,0.0,4.0483305331721775,2.3838527842286974e-11,2.1368162812507308e-06,3.0190683337659406e-07
no_latent,Q4,51600.0,-7.015047297832821,-4.11810704866287,-2.8969402491699503,323.2372448272549,-0.013727030740869757,0.0,3.994215325770666,3.138057496594443e-11,2.1735980570980473e-06,3.098479546630489e-07
no_latent,Q4,51900.0,-6.824015753825529,-4.062856945855571,-2.761158807969958,323.23614613350037,-0.01354286363344719,0.0,3.941030807627362,3.0868654532602194e-11,2.1441785853504314e-06,3.1421067340713704e-07
no_latent,Q4,52200.0,-6.505592643954564,-4.00863953407861,-2.4969531098759545,323.2350628891238,-0.013362138834574383,0.0,3.8888033091080607,3.036674418085528e-11,2.116293705167749e-06,3.253037533996771e-07
no_latent,Q4,52500.0,-6.186739571238409,-3.9554063723434765,-2.2313331988949328,323.2339946411425,-0.013184694871935979,0.0,3.837479321285783,2.98701001463485e-11,2.0892373173708734e-06,3.3769601796131004e-07
no_latent,Q4,52800.0,-5.985180275581879,-3.903037511525209,-2.08214276405667,323.2329408813685,-0.013010131910920554,0.0,3.7869566211157113,2.9376635336193164e-11,2.0617509575160398e-06,3.444759994828387e-07
no_latent,Q4,53100.0,-5.833243297223698,-3.85148040494777,-1.981762892275928,323.2319012009181,-0.012838274795049237,0.0,3.737200694137572,2.8886800216168765e-11,2.033567001458181e-06,3.4861686678250616e-07
no_latent,Q4,53400.0,-5.730568103993033,-3.8006919868475566,-1.9298761171454766,323.2308753246855,-0.01266897997118611,0.0,3.688183398460253,2.8397184540673162e-11,2.0045082766984024e-06,3.497922440362711e-07
no_latent,Q4,53700.0,-5.67681459084614,-3.750636440161204,-1.9261781506849363,323.22986308624377,-0.012502128048840959,0.0,3.639880957913722,2.790784274373151e-11,1.974491083522878e-06,3.4781672924578926e-07
no_latent,Q4,54000.0,-5.671656612590313,-3.7012835648493145,-1.9703730477409984,323.22886440433723,-0.01233761834873039,0.0,3.5922726273202823,2.7363342382248362e-11,1.9397698023393417e-06,3.420111503283387e-07
no_latent,Q4,54300.0,-5.714775897124598,-3.6526074935118595,-2.062168403612738,323.2278792616919,-0.012175364671268197,0.0,3.5453397889179206,2.687705340616705e-11,1.907868599104745e-06,3.3384836666380796e-07
no_latent,Q4,54600.0,-5.7296307480216555,-3.604633169921029,-2.1249975781006265,323.22690768750954,-0.012015450151447142,0.0,3.499104238396853,2.6396713400288906e-11,1.8755131137027092e-06,3.273357736622543e-07
no_latent,Q4,54900.0,-5.678373962495281,-3.5574014446200444,-2.120972517875237,323.22594969507327,-0.011858010959662536,0.0,3.4535953199184375,2.592122224514002e-11,1.8432787163291664e-06,3.246138293292616e-07
no_latent,Q4,55200.0,-5.561441990612262,-3.5109420686259187,-2.050499921986343,323.2250052198329,-0.011703146267168365,0.0,3.4088294974788558,2.5453361740348948e-11,1.8115245907779354e-06,3.2572929715634845e-07
no_latent,Q4,55500.0,-5.379250160213125,-3.4652759416804186,-1.913974218532707,323.22407410086316,-0.011550925739500362,0.0,3.364815565835503,4.001447636751636e-11,1.7801696903241293e-06,3.3093268342322256e-07
no_latent,Q4,55800.0,-5.13218594947849,-3.420417205757666,-1.7117687437208242,323.22315608911566,-0.01140139652090029,0.0,3.3215575666543207,3.9335292659463617e-11,1.7505124207950473e-06,3.41085151244944e-07
no_latent,Q4,56100.0,-4.883028411162747,-3.376338221405021,-1.506690189757726,323.2222508629989,-0.011254466475912914,0.0,3.2790270756200943,3.866035121620908e-11,1.7213688534578608e-06,3.525207532118308e-07
no_latent,Q4,56400.0,-4.705058685083351,-3.3329730099817394,-1.372085675101612,323.2213580881211,-0.011109915673658639,0.0,3.237169367071627,3.798551192304203e-11,1.69211585254736e-06,3.596375658207936e-07
no_latent,Q4,56700.0,-4.572210534371782,-3.2902825995277736,-1.281927934844008,323.2204775010641,-0.010967614206889834,0.0,3.195957042984697,3.730771464621296e-11,1.6625391765501263e-06,3.636182463716225e-07
no_latent,Q4,57000.0,-4.484212471162984,-3.24823482542877,-1.235977645734214,323.21960892380656,-0.010827454859882344,0.0,3.1553680557329504,3.6623402159545244e-11,1.6325359337709955e-06,3.640630198210916e-07
no_latent,Q4,57300.0,-4.440808999025975,-3.2068027535212518,-1.2340062455047232,323.2187522521121,-0.010689347851901421,0.0,3.1153837538486187,3.593858398138113e-11,1.6020491742096965e-06,3.607561537911407e-07
no_latent,Q4,57600.0,-4.441755262977976,-3.165963455705237,-1.2757918072727388,323.217907440261,-0.010553216755970766,0.0,3.0759877000479756,3.5251959567147205e-11,1.5710859924134013e-06,3.5370836513853e-07
no_latent,Q4,57900.0,-4.496510290192927,-3.125691819011994,-1.370818471180933,323.21707448593133,-0.01041897786213725,0.0,3.037160774234701,3.4562873708161154e-11,1.5396291808134066e-06,3.4240535024937023e-07
no_latent,Q4,58200.0,-4.52731922538862,-3.086007463702421,-1.4413117616861988,323.21625342402615,-0.01028669655660301,0.0,2.9989188873460835,3.37805140256116e-11,1.5032784816959577e-06,3.320460534935921e-07
no_latent,Q4,58500.0,-4.48597999107478,-3.0469489463275967,-1.4390310447471837,323.21544426476015,-0.01015650139524095,0.0,2.961288575663106,3.311010928063344e-11,1.4722446883830287e-06,3.281879748264991e-07
no_latent,Q4,58800.0,-4.372885644208576,-3.0085439368392954,-1.3643417073692807,323.2146469320266,-0.01002848459603118,0.0,2.924284220557225,3.2455985352197775e-11,1.4419700582468664e-06,3.2975251940480147e-07
no_latent,Q4,59100.0,-4.188408064503156,-2.9708115321856017,-1.2175965323175535,323.21386124939175,-0.009902709816021715,0.0,2.8879130371356605,3.181819068504414e-11,1.4126209122444777e-06,3.372691701690838e-07
no_latent,Q4,59400.0,-3.932889191876405,-2.933764270786562,-0.9991249210898426,323.2130869508968,-0.00977921885027757,0.0,2.852177906752669,3.119689827925542e-11,1.384296708706323e-06,3.519795857878891e-07
no_latent,Q4,59700.0,-3.6667006141999523,-2.8973797470774736,-0.7693208671224788,323.2123236994246,-0.009657937012725213,0.0,2.8170556609290394,3.058452441033197e-11,1.356740090607822e-06,3.7001659894282175e-07
no_latent,Q4,60000.0,-3.4858139816573606,-2.861591278627269,-0.6242227030300914,323.2115711483538,-0.00953864215424946,0.0,2.7824926003772052,3.342472220703653e-11,1.3676475688617629e-06,3.923466874762786e-07
no_latent,Q4,60300.0,-3.377817072348104,-2.82635154330223,-0.5514655290458739,323.2108290403903,-0.00942117627670184,0.0,2.748455876924455,3.248267045437216e-11,1.3397083222788098e-06,3.9661956038001366e-07
no_latent,Q4,60600.0,-3.342368575412751,-2.7916221584977823,-0.5507464169149683,323.2100972269451,-0.009305411535645413,0.0,2.714920020650261,3.1510745083046064e-11,1.3021958416015167e-06,3.896027060512642e-07
no_latent,Q4,60900.0,-3.3791462830364063,-2.757371911117218,-0.6217743719191883,323.2093756560114,-0.009191243949277547,0.0,2.681864629124729,3.061068660229434e-11,1.2736660460754834e-06,3.769194759248489e-07
no_latent,Q4,61200.0,-3.487834277483418,-2.7235750278628372,-0.7642592496205804,323.20866435432646,-0.00907858756280824,0.0,2.6492723652176897,2.9713422640998734e-11,1.2409796343870738e-06,3.558023505871614e-07
no_latent,Q4,61500.0,-3.680029259711644,-2.6902041698244687,-0.9898250898871752,323.2079634068768,-0.008967351529889197,0.0,2.617123587752917,2.952864486454097e-11,1.2891422902505667e-06,3.5030761966049693e-07
no_latent,Q4,61800.0,-3.860115808509474,-2.657280025420685,-1.2028357830887888,323.20727294861695,-0.008857604276905464,0.0,2.5854344584361932,2.8539002594255882e-11,1.2576509540451752e-06,3.258065344238463e-07
no_latent,Q4,62100.0,-3.968711380500418,-2.62484308235817,-1.3438682981422483,323.2065930790517,-0.008749480407757028,0.0,2.5542318359213962,2.8279408314747363e-11,1.0399689385209854e-06,2.620419674836256e-07
no_latent,Q4,62400.0,-4.006154773994321,-2.592921912198322,-1.4132328617959986,323.2059237928587,-0.008643076435829757,0.0,2.5235300006850463,2.7360571597142947e-11,1.0185506049698034e-06,2.542464438921968e-07
no_latent,Q4,62700.0,-3.972788140973064,-2.561538169859438,-1.4112499711136257,323.2052649715127,-0.00853845573642353,0.0,2.4933358132256687,4.746655094533047e-11,-1.4489323789668163e-06,3.6471423281381574e-07
no_latent,Q4,63000.0,-3.868940486572279,-2.530700814896722,-1.3382396716755571,323.2046163763568,-0.008435664712216115,0.0,2.4636516957241894,4.6022011071377115e-11,-1.4012318874101481e-06,3.621745778394181e-07
no_latent,Q4,63300.0,-3.836771821797121,-2.5003592067831,-1.3364126150140212,323.2039777240779,-0.008334526171761322,0.0,2.4344316703803224,4.463015217908591e-11,-1.3552547031281392e-06,3.5322786083571316e-07
no_latent,Q4,63600.0,-3.8759265736997692,-2.4704705488306873,-1.4054560248690817,323.20334875339034,-0.008234897459032805,0.0,2.4056437705779663,4.3283887212668484e-11,-1.3111208463367774e-06,3.382728804083731e-07
no_latent,Q4,63900.0,-3.8446062414183615,-2.4410595324917157,-1.4035467089266458,323.2027292856385,-0.008136860880282154,0.0,2.377308538636077,4.198001822219494e-11,-1.2684070695989647e-06,3.2991858982443437e-07
no_latent,Q4,64200.0,-3.743137041453472,-2.412143514288867,-1.3309935271646052,323.20211912099967,-0.008040474291670312,0.0,2.3494363650440198,4.07121441414947e-11,-1.2267877735894217e-06,3.27743216452758e-07
no_latent,Q4,64500.0,-3.571828584778493,-2.3837339996025095,-1.1880945851759837,323.2015180102503,-0.007945776045356024,0.0,2.3220317912770505,3.947485768231948e-11,-1.1859957020909917e-06,3.3204160668436477e-07
no_latent,Q4,64800.0,-3.3309647367056887,-2.355838108350419,-0.9751266283552696,323.2009256533155,-0.007852789420295216,0.0,2.2950959690772827,3.9172377738922575e-11,-1.282261854362865e-06,3.8495209517919336e-07
no_latent,Q4,65100.0,-3.1087599610491345,-2.3284243091037977,-0.7803356519453366,323.20034170714933,-0.0077614102315459186,0.0,2.268602210137971,3.795847953868969e-11,-1.2396400224101711e-06,3.987570728979092e-07
no_latent,Q4,65400.0,-2.9753825154133633,-2.3014395650866053,-0.6739429503267582,323.1997658660321,-0.00767146122215881,0.0,2.2425112204189275,3.677975101041703e-11,-1.1984389620689484e-06,4.0278483719679046e-07
no_latent,Q4,65700.0,-2.8777977677164532,-2.2748623793560823,-0.6029353883603707,323.19919793051923,-0.007582870735492595,0.0,2.2168103682101656,3.563590658877589e-11,-1.1587083041941781e-06,4.026371544215975e-07
no_latent,Q4,66000.0,-2.8158578218796144,-2.248675153163978,-0.5671826687156364,323.1986377753698,-0.007495580108963397,0.0,2.191488833407334,3.4526416764370587e-11,-1.1204749587045981e-06,3.979160275772267e-07
no_latent,Q4,66300.0,-2.789424195164507,-2.2228632073803825,-0.5665609877841249,323.1980853304432,-0.0074095400691798026,0.0,2.166536966431512,3.3594504932493506e-11,-1.186626441329608e-06,4.2540193183476214e-07
no_latent,Q4,66600.0,-2.7983641579344387,-2.1974138674631867,-0.600950290471252,323.1975405646808,-0.007324709063811078,0.0,2.1419458757201975,3.261586331767115e-11,-1.1483198631978553e-06,4.103539776772536e-07
no_latent,Q4,66900.0,-2.8017688861056955,-2.172331248847641,-0.6294376372580548,323.19700347492466,-0.007241100457728119,0.0,2.117718115976342,3.166808256998035e-11,-1.111529204900208e-06,3.967240875621159e-07
no_latent,Q4,67200.0,-2.7763829589792923,-2.1476254738829463,-0.6287574850963462,323.19647404447545,-0.0071587479025359835,0.0,2.093858969552181,3.1146756983851844e-11,-1.103122151180358e-06,3.973234843603525e-07
no_latent,Q4,67500.0,-2.751376198163747,-2.1232921180931132,-0.6280840800706335,323.19595221648103,-0.007077636831861276,0.0,2.070362021071217,3.0262899805204085e-11,-1.0685347304750792e-06,3.8836373273426343e-07
no_latent,Q4,67800.0,-2.7267435865791856,-2.09932626535018,-0.6274173212290055,323.1954379143559,-0.006997750767238087,0.0,2.0472210187808995,2.940791609397973e-11,-1.035178753827637e-06,3.796392000049818e-07
no_latent,Q4,68100.0,-2.7024797107709615,-2.0757226018258566,-0.6267571089451052,323.1949310480358,-0.006919071996137397,0.0,2.0244298246350163,2.8584512527469256e-11,-1.002984637343829e-06,3.711349370529402e-07
no_latent,Q4,68400.0,-2.67857894306219,-2.0524755980356204,-0.6261033450265695,323.19443151887697,-0.006841581771591037,0.0,2.0019823942393584,3.742187091625703e-11,-1.0665583093372177e-06,3.981806517592918e-07
no_latent,Q4,68700.0,-2.6550354652955,-2.0295795325199686,-0.6254559327755315,323.1939392226271,-0.00676526166411191,0.0,1.9798727701523482,3.6193025626014134e-11,-1.0332863956685756e-06,3.8917988447795475e-07
no_latent,Q4,69000.0,-2.631843464807311,-2.007028687764868,-0.6248147770424424,323.1934540521172,-0.0066900922885773815,0.0,1.9580950812619151,3.500376210829577e-11,-1.0011916538044119e-06,3.8041459045426687e-07
no_latent,Q4,69300.0,-2.6089970757015806,-1.9848172914729552,-0.6241797842286254,323.1929758980604,-0.006616054404153601,0.0,1.936643543729195,3.38557244047271e-11,-9.702268748412735e-07,3.7187733320106215e-07
no_latent,Q4,69600.0,-2.5864904527603643,-1.962939590467632,-0.6235508622927323,323.1925046504353,-0.0065431288337326286,0.0,1.9155124630003906,3.274479327945925e-11,-9.403478434810708e-07,3.635613046541537e-07
no_latent,Q4,69900.0,-2.564317791651671,-1.941389870895855,-0.6229279207558157,323.1920401991772,-0.0064712965312594154,0.0,1.8946962354278603,3.167171695262359e-11,-9.115180304997139e-07,3.5546219484465977e-07
no_latent,Q4,70200.0,-2.542473345711198,-1.920162475027758,-0.6223108706834402,323.1915824346914,-0.006400538637786391,0.0,1.8741893495057007,3.063360352616087e-11,-8.836918405918937e-07,3.4757172266232797e-07
no_latent,Q4,70500.0,-2.520951530884642,-1.8992519062133149,-0.6216996246713273,323.19113124821774,-0.006330836243149951,0.0,1.8539863866489166,3.097678204104927e-11,-1.0332683295644074e-06,4.098723505413121e-07
no_latent,Q4,70800.0,-2.499746525246449,-1.878652428439968,-0.6210940968064812,323.19068653117904,-0.006262171424239467,0.0,1.8340820209404725,2.9980705919255886e-11,-1.0011681278454532e-06,4.0050785859048185e-07
no_latent,Q4,71100.0,-2.478852991011709,-1.8583587882889268,-0.620494202722782,323.1902481784383,-0.006194525896262859,0.0,1.8144710198253482,2.934937353192222e-11,-1.0194100692473285e-06,4.112426484925476e-07
no_latent,Q4,71400.0,-2.4582654148049032,-1.8383655553263176,-0.6198998594785856,323.1898160845141,-0.006127881889667911,0.0,1.7951482466305761,2.841539171437491e-11,-9.884259442038967e-07,4.0208267921401064e-07
no_latent,Q4,71700.0,-2.437978503285335,-1.818667517682628,-0.619310985602707,323.1893901462621,-0.006062221863776263,0.0,1.7761086532417656,2.7512988587997093e-11,-9.58549749130455e-07,3.9317399552077545e-07
no_latent,Q4,72000.0,-2.4179870046552603,-1.7992595036240069,-0.6187275010312533,323.1889702616194,-0.005997528584926113,0.0,1.757347284413059,2.662159557375334e-11,-9.281461731402985e-07,3.8385076981529396e-07
no_latent,Q4,72300.0,-2.3982857635598935,-1.7801364364585757,-0.6181493271013178,323.18855633013567,-0.005933785120266004,0.0,1.7388592755433403,2.578259626859923e-11,-9.003787745376357e-07,3.7542597642791293e-07
no_latent,Q4,72600.0,-2.378869712410977,-1.7612933258904897,-0.6175763865204873,323.18814825294584,-0.005870974840996619,0.0,1.720639851649838,2.4972133491089112e-11,-8.735915042468179e-07,3.6722965519681007e-07
no_latent,Q4,72900.0,-2.3597338768738614,-1.7427252735220666,-0.6170086033517946,323.18774593281637,-0.0058090814192623165,0.0,1.7026843262387348,2.4190202277715253e-11,-8.47743371834575e-07,3.5925380405931716e-07
no_latent,Q4,73200.0,-2.3408733734268923,-1.724427470450111,-0.6164459029767814,323.1873492741271,-0.005748088825494443,0.0,1.6849881000944356,2.3435101700472444e-11,-8.228017779332575e-07,3.5149350121776436e-07
no_latent,Q4,73500.0,-2.322283408421683,-1.7063951963410238,-0.6158882120806588,323.1869581828637,-0.005687981325390199,0.0,1.6675466600201372,2.2706068331471912e-11,-7.987239643014732e-07,3.439390564497544e-07
no_latent,Q4,73800.0,-2.3039592785251997,-1.6886238198990975,-0.6153354586261021,323.18657256660623,-0.005628743281996209,0.0,1.650355577536025,3.3390341480935866e-11,-8.353002348693295e-07,3.6254991251582287e-07
no_latent,Q4,74100.0,-2.2858963628447246,-1.6711087910185891,-0.6147875718261355,323.18619233450175,-0.005570359933048357,0.0,1.6334105075052916,3.246806201274725e-11,-8.111040821212612e-07,3.5482977063398804e-07
no_latent,Q4,74400.0,-2.2680901334799044,-1.6538456513554485,-0.6142444821244561,323.1858173972974,-0.005512816212050121,0.0,1.6167071869469172,3.157508649067732e-11,-7.877404120115727e-07,3.4731442123199565e-07
no_latent,Q4,74700.0,-2.250536143608268,-1.6368300224347028,-0.6137061211735649,323.1854476672597,-0.005456097524202335,0.0,1.6002414334315325,3.0710096600300894e-11,-7.651740022707187e-07,3.399963179635591e-07
no_latent,Q4,75000.0,-2.2332300315492764,-1.6200576097441781,-0.6131724218050982,323.1850830581941,-0.0054001895545820145,0.0,1.5840091438561095,2.9872834517531635e-11,-7.433695736747126e-07,3.3286744454130814e-07
no_latent,Q4,75300.0,-2.2161675558979237,-1.6035242378846009,-0.6126433180133227,323.1847234854109,-0.005345078192449241,0.0,1.5680062930340868,2.9513538143014446e-11,-7.801498286275077e-07,3.520265543782021e-07
no_latent,Q4,75600.0,-2.199344429027395,-1.5872256840991215,-0.6121187449282737,323.1843688653291,-0.005290749751349329,0.0,1.5522289322813025,2.8715931337256033e-11,-7.58694322477993e-07,3.4496385034767227e-07
no_latent,Q4,75900.0,-2.1827565868998966,-1.5711579480906117,-0.6115986388092849,323.1840191167176,-0.005237190700491554,0.0,1.5366731881714275,2.794341479154616e-11,-7.37943145701081e-07,3.380785334150151e-07
no_latent,Q4,76200.0,-2.16639998744361,-1.5553170504379668,-0.6110829370056434,323.1836741592456,-0.005184387775195707,0.0,1.521335261026093,2.71940792109835e-11,-7.178792547080093e-07,3.3136967266839736e-07
no_latent,Q4,76500.0,-2.150270665860303,-1.5396990879169294,-0.6105715779433734,323.18333391401853,-0.005132327964847884,0.0,1.506211423615153,2.6468202167048132e-11,-6.984625642303399e-07,3.2482541631608583e-07
no_latent,Q4,76800.0,-2.1343647330816857,-1.5243002319808183,-0.6100645011008673,323.1829983035515,-0.005080998507655284,0.0,1.4912980198116788,2.5764870999467326e-11,-6.796842332290609e-07,3.18448024695247e-07
no_latent,Q4,77100.0,-2.1186783742637645,-1.5091167272732757,-0.6095616469904888,323.1826672517447,-0.005030386885888942,0.0,1.4765914632558417,2.508237960124577e-11,-6.615065932802366e-07,3.122260562602422e-07
no_latent,Q4,77400.0,-2.1032078474088425,-1.494144890264716,-0.6090629571441263,323.1823406838588,-0.004980480821149893,0.0,1.4620882360470768,2.4420606198017108e-11,-6.439197482999148e-07,3.061607767835336e-07
no_latent,Q4,77700.0,-2.1724454320747504,-1.4793603193020644,-0.6930851127726861,323.1820185263744,-0.004931198974151832,0.0,1.4477712761626487,2.3785937684667403e-11,-6.270565148236429e-07,2.8864085862206683e-07
no_latent,Q4,78000.0,-2.25860769236047,-1.4647602816078367,-0.793847410752633,323.18170076677944,-0.004882532235723876,0.0,1.4336387979992526,2.3176771235772794e-11,-6.108906740465159e-07,2.7047223655210097e-07
no_latent,Q4,78300.0,-2.243549153261183,-1.4503704483706623,-0.7931787048905206,323.1813874002042,-0.004834565489780848,0.0,1.419706821644574,2.7232306826967228e-11,-8.014364081265768e-07,3.572181188727794e-07
no_latent,Q4,78600.0,-2.1275599104204383,-1.4362089435092167,-0.6913509669112217,323.18107833979894,-0.004787360547132923,0.0,1.4059848440893088,2.6531317878950592e-11,-7.793693397317725e-07,3.6632074890796244e-07
no_latent,Q4,78900.0,-1.9109094820230639,-1.4222889153025982,-0.48862056672046583,323.1807734258324,-0.00474096052680854,0.0,1.3924783546493,2.5839018608519175e-11,-7.572600358995984e-07,3.9628252568923023e-07
no_latent,Q4,79200.0,-1.5938244003148503,-1.408619296801728,-0.1852051035131224,323.1804724343601,-0.004695395206164351,0.0,1.3791904287463312,2.5151098242754435e-11,-7.349524226707427e-07,4.611250916509732e-07
no_latent,Q4,79500.0,-1.3951555494738623,-1.3951555494738623,0.0,323.18017509418735,-0.004650516120989221,0.0,1.3660901949392539,2.44714608550236e-11,-7.131770960455697e-07,5.111810624374617e-07
no_latent,Q4,79800.0,-1.3818482656616229,-1.3818482656616229,0.0,323.17988125341105,-0.0046061585767383315,0.0,1.3531467410396874,2.3815608125363102e-11,-6.926401234785828e-07,5.01241808301543e-07
no_latent,Q4,80100.0,-1.368701642646379,-1.368701642646379,0.0,323.17959092063745,-0.004562336565057726,0.0,1.3403653236185258,2.3181522900149776e-11,-6.731290611572405e-07,4.918011640986623e-07
no_latent,Q4,80400.0,-1.355718456271258,-1.3557184562704885,-7.696194331407111e-13,323.17930411511105,-0.004519058598647645,0.0,1.3277483310774436,2.491546902047774e-11,-8.766761949590602e-07,6.466506308177389e-07
no_latent,Q4,80700.0,-1.3428998251317157,-1.3428998251324848,7.691842376806956e-13,323.1790208521508,-0.004476329897675567,0.0,1.315296318994366,2.4308224558038663e-11,-8.558298148159884e-07,6.372998184969203e-07
no_latent,Q4,81000.0,-1.3302464516714751,-1.3302464516714751,0.0,323.17874114136487,-0.004434152053305985,0.0,1.3030086800134582,2.371658244372659e-11,-8.356796796782362e-07,6.282141768754142e-07
no_latent,Q4,81300.0,-1.5859038181759946,-1.3176998293248663,-0.26820398885112817,323.17846497880004,-0.0043923300411277955,0.0,1.290847189629842,2.3153872766756395e-11,-8.169865278739863e-07,5.151551553823939e-07
no_latent,Q4,81600.0,-1.9752794393751887,-1.3052442082162599,-0.6700352311589287,323.1781925317853,-0.004350811361011632,0.0,1.27880319317149,2.2620437605706805e-11,-7.999127705771159e-07,4.0496182698592793e-07
no_latent,Q4,81900.0,-2.163311647874761,-1.2929382836772507,-0.8703733641975102,323.17792402491534,-0.0043097909149780655,0.0,1.2669141338797272,2.4306539494701505e-11,-1.0091838313908141e-06,4.664995135500874e-07
no_latent,Q4,82200.0,-2.1505105775016142,-1.280824837643018,-0.8696857398585962,323.1776594950627,-0.004269412841717988,0.0,1.255203780419224,2.3664169470738543e-11,-9.851276216998883e-07,4.580901075336138e-07
