scenario,question,level,time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,moisture_enthalpy_correction_J,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
component_bound_high,Q3,M,3300.0,559.1792015286613,559.1792015286613,0.0,271.233870979634,19.328792472851536,17.464933307382765,-72.75337918308983,4.258201561066044e-11,0.02145188803012843,3.699470286837441e-06
component_bound_high,Q3,M,3600.0,552.208887187643,552.208887187643,0.0,272.22582515878355,19.11437470799336,17.27374307187295,-68.96926376420215,4.743897404925861e-11,0.01939635152007213,3.3825069380830704e-06
component_bound_high,Q3,M,3900.0,539.2773764030667,539.2773764030667,0.0,273.2162198134695,18.878430667419828,17.080896415839643,-65.51671052252536,4.9125649592011114e-11,0.017100929011235166,3.019482800680699e-06
component_bound_high,Q3,M,4200.0,508.45410810096166,508.45410810096166,0.0,274.19208709271675,18.60100618555132,16.906206951941112,-62.360751067970895,2.085643458579856e-11,0.01433801789920608,2.5693982637604845e-06
component_bound_high,Q3,M,4500.0,493.49938130092016,493.49938130092016,0.0,275.1155378507999,18.37651028822133,16.731554067314313,-59.495775667355346,2.190277999189e-11,0.012515028815414553,2.2701134254411424e-06
component_bound_high,Q3,M,4800.0,484.375813047053,484.375813047053,0.0,276.0184869009765,18.19030620007289,16.575758107354343,-56.8127399419156,2.489192053206591e-11,0.011385231488986847,2.08631846064274e-06
component_bound_high,Q3,M,5100.0,429.001720002874,429.001720002874,0.0,276.9124900086785,17.868242918227597,16.438268274482496,-54.26416786813064,2.260395633364282e-11,0.009326879343575456,1.739935927343104e-06
component_bound_high,Q3,M,5400.0,411.832109332521,411.832109332521,0.0,277.6997567330374,17.648808161151084,16.276059078154297,-52.03420072972272,2.5540543383415465e-11,0.007384433484901365,1.3946991807178854e-06
component_bound_high,Q3,M,5700.0,408.3853602000564,408.3853602000564,0.0,278.4593853308537,17.487101509001935,16.12583868836815,-49.90747129812588,2.9995578728377636e-11,0.0065140099214886504,1.2416789822935868e-06
component_bound_high,Q3,M,6000.0,391.1520559494687,391.1520559494687,0.0,279.21999027049907,17.29320534567208,15.989385453535887,-47.82030666030856,3.2363923603156336e-11,0.006088308610230797,1.1735454259890382e-06
component_bound_high,Q3,M,6300.0,353.9741657055387,353.9741657055387,0.0,279.951974728941,17.04089271410868,15.860996561002327,-45.873762331611275,3.106353256867092e-11,0.005319773633175373,1.0405897786428699e-06
component_bound_high,Q3,M,6600.0,321.77081206049974,321.77081206049974,0.0,280.61191545162677,16.793685805472506,15.72113017049033,-44.12684682033955,4.8512513467230564e-11,0.004121565846787689,8.180784719783606e-07
component_bound_high,Q3,M,6900.0,324.8758027458645,324.8758027458645,0.0,281.20941685321696,16.644458760996713,15.561549427044575,-42.49121865393334,3.7174989228516034e-11,0.003002560223137607,6.013132791423985e-07
component_bound_high,Q3,M,7200.0,290.6216569107211,290.6216569107211,0.0,281.82011506441376,16.403786216250534,15.435057709042336,-40.89521369459634,4.9311634059509967e-11,0.0031047482617623245,6.309007406039349e-07
component_bound_high,Q3,M,7500.0,275.8083232845943,275.8083232845943,0.0,282.36264848798197,16.197815194382397,15.278461775603443,-39.42144852590018,4.9202304067138994e-11,0.002297650908133164,4.728314447679376e-07
component_bound_high,Q3,M,7800.0,250.07828960685265,250.07828960685265,0.0,282.87862098700623,15.968936361738688,15.135348650212489,-38.05171405548127,4.9710357606957366e-11,0.001976148992838489,4.1249856347629806e-07
component_bound_high,Q3,M,8100.0,239.3740069323258,239.3740069323258,0.0,283.3435282510048,15.771069524145044,14.97316086624999,-36.76692054945723,4.9726686087385356e-11,0.001409563809716019,2.979218387943439e-07
component_bound_high,Q3,M,8400.0,252.35101743217314,252.35101743217314,0.0,283.7898707658683,15.662893279245047,14.821725743916101,-35.55285421013415,4.0486466131543795e-11,0.0007568334893335305,1.610671957473768e-07
component_bound_high,Q3,M,8700.0,228.6502238076247,228.6502238076247,0.0,284.26982621537564,15.456572581192118,14.6944096886512,-34.3069687859124,3.8436471712807426e-11,0.001356045349410806,2.9244201073418447e-07
component_bound_high,Q3,M,9000.0,248.72062184132847,248.72062184132847,0.0,284.70198439000086,15.37977939750639,14.55071183166654,-33.16522257927544,4.345229700610609e-11,0.0003520893735071695,7.631001815371849e-08
component_bound_high,Q3,M,9300.0,224.73343106077806,224.73343106077806,0.0,285.1836930478896,15.17957432006633,14.430467079886412,-31.949149405643496,3.954274676219983e-11,0.0012590068028828227,2.7646950134794057e-07
component_bound_high,Q3,M,9600.0,191.52798779770222,191.52798779770222,0.0,285.6163987352131,14.937643303889477,14.299220535885079,-30.85645594636636,4.114791615798419e-11,0.0011573963827800071,2.5827286567992135e-07
component_bound_high,Q3,M,9900.0,200.76753982850184,200.76753982850184,0.0,285.9785410982383,14.82542309532838,14.15619901019906,-29.918519431984993,4.9294075391266716e-11,0.00031428970575575477,7.066458378845866e-08
component_bound_high,Q3,M,10200.0,190.71661330974314,190.71661330974314,0.0,286.365501269897,14.659875134093808,14.024154832238729,-28.92958651175899,4.4704513644990676e-11,0.0005227532195135609,1.1886259028628363e-07
component_bound_high,Q3,M,10500.0,174.9390453736442,174.9390453736442,0.0,286.7335772368057,14.479831290234968,13.896702957629133,-28.00674696666874,4.1392285643932376e-11,0.0005455918937968818,1.2559812400687816e-07
component_bound_high,Q3,M,10800.0,208.10704546280328,208.10704546280328,0.0,287.069322742904,14.453447265148755,13.75975480151071,-27.144390078071254,4.0235176021167664e-11,-0.000693628610434871,1.599684369895157e-07
component_bound_high,Q3,M,11100.0,183.517387661187,183.517387661187,0.0,287.4849656444446,14.266419890919371,13.65469736856651,-26.159060910198146,4.4327300775347054e-11,0.0006309553284893354,1.4742201928575432e-07
component_bound_high,Q3,M,11400.0,189.23067027951174,189.23067027951174,0.0,287.8479153728767,14.158862502831916,13.52809395445968,-25.273335941264182,3.727612495578132e-11,0.00010576784086424595,2.4900267904781973e-08
component_bound_high,Q3,M,11700.0,147.23549316600412,147.23549316600412,0.0,288.22784896247674,13.91458175668877,13.423799093049526,-24.400007722834594,3.10878914174607e-11,0.0006940742308358949,1.6627023434181482e-07
component_bound_high,Q3,M,12000.0,175.61246555154815,175.61246555154815,0.0,288.5135578856196,13.87035987936497,13.284983386811678,-23.680215450619162,3.607778346513642e-11,-0.00048221443958595955,1.1588606779250508e-07
component_bound_high,Q3,M,12300.0,145.28368177933783,145.28368177933783,0.0,288.8687879165048,13.65652417638917,13.172246747518777,-22.847657445418584,3.723425072520133e-11,0.0004531182201787942,1.1059871807454309e-07
component_bound_high,Q3,M,12600.0,165.20803391058192,165.20803391058192,0.0,289.15617282160684,13.596343779452697,13.045649075120991,-22.15256611101274,4.9599298946563736e-11,-0.00037738892984862105,9.252216036170579e-08
component_bound_high,Q3,M,12900.0,158.90527735251186,158.90527735251186,0.0,289.49363666259137,13.469479137135837,12.939795060965954,-21.386095352856294,4.26909708454732e-11,5.450154714026212e-05,1.3487665109484301e-08
component_bound_high,Q3,M,13200.0,134.03853694723853,134.03853694723853,0.0,289.81945742366486,13.28497101633426,12.83817706339914,-20.663230628771995,3.36498505273925e-11,0.0003510667023647329,8.808617947129534e-08
component_bound_high,Q3,M,13500.0,161.87642419075746,161.87642419075746,0.0,290.08913713272824,13.250510767097516,12.710920472041343,-20.018969154569835,3.6152873586377076e-11,-0.0006643260946646024,1.6711961934685e-07
component_bound_high,Q3,M,13800.0,120.04748225819912,120.04748225819912,0.0,290.42829887139845,13.016828107082887,12.616671086567871,-19.2881923781437,4.420010033326655e-11,0.0003761036944638363,9.631217153923641e-08
component_bound_high,Q3,M,14100.0,151.6998504062159,151.6998504062159,0.0,290.6700319060564,12.997029940454533,12.491361440346134,-18.7165509683181,3.43111665682774e-11,-0.0006996263038558936,1.7943235417661026e-07
component_bound_high,Q3,M,14400.0,143.48761439023758,143.48761439023758,0.0,290.99078134686914,12.87617312244936,12.397880951676498,-18.03568522790352,3.876877354386032e-11,-3.684162109607314e-05,9.537414764909325e-09
component_bound_high,Q3,M,14700.0,125.21298893297923,125.21298893297923,0.0,291.2946610610114,12.711632163816327,12.294256203757431,-17.381110055753528,3.5496266642266387e-11,0.00020091531037280674,5.268542171547736e-08
component_bound_high,Q3,M,15000.0,125.41560063031999,125.41560063031999,0.0,291.55690585216183,12.601788498662797,12.183736358531357,-16.80554566821297,4.126909471146945e-11,-4.1409112043311325e-05,1.095323679590013e-08
component_bound_high,Q3,M,15300.0,123.9230310061105,123.9230310061105,0.0,291.8222264553452,12.491537152103408,12.07846011570576,-16.235148636015598,4.2241393935715056e-11,-7.991318413758108e-05,2.1324619797792396e-08
component_bound_high,Q3,M,15600.0,122.1029292613154,122.1029292613154,0.0,292.08645573259565,12.38203885447845,11.97502878655504,-15.673941698506225,4.1906408664805725e-11,-9.111570777520228e-05,2.4528999584546533e-08
component_bound_high,Q3,M,15900.0,120.16276267806728,120.16276267806728,0.0,292.34874365601115,12.27358455975298,11.87304169619546,-15.123327468573832,4.135514499234933e-11,-9.638918882615144e-05,2.6177951072318027e-08
component_bound_high,Q3,M,16200.0,118.17561777277194,118.17561777277194,0.0,292.6087412183797,12.166261460485119,11.772342400263767,-14.583727573419292,4.086485206259057e-11,-0.00010029363360786192,2.747862300280336e-08
component_bound_high,Q3,M,16500.0,116.17698375113298,116.17698375113298,0.0,292.8662764572733,12.060091593850823,11.672834635045456,-14.055200568771992,4.05361556874905e-11,-0.00010389047696435227,2.8714673283057474e-08
component_bound_high,Q3,M,16800.0,114.18802153319163,114.18802153319163,0.0,293.12126426801495,11.955070431713597,11.574443335312981,-13.537639087528602,4.0419892041845894e-11,-0.00010738699316448219,2.994182643475226e-08
component_bound_high,Q3,M,17100.0,112.22280813400955,112.22280813400955,0.0,293.3736722847173,11.851180033100679,11.477103636712776,-13.030844903278577,4.0548744635740947e-11,-0.00011078236121875307,3.1159305348872386e-08
component_bound_high,Q3,M,17400.0,110.29110507469844,110.29110507469844,0.0,293.6235041237979,11.74839460271381,11.380757205675962,-12.534564612081054,4.094256928111934e-11,-0.00011403665601505963,3.235524508421427e-08
component_bound_high,Q3,M,17700.0,108.39968364533611,108.39968364533611,0.0,293.87078918968683,11.64668342410927,11.285350754912322,-12.048510417615445,4.160778094846474e-11,-0.00011711374817480191,3.351848301934325e-08
component_bound_high,Q3,M,18000.0,106.55310889669947,106.55310889669947,0.0,294.11557557726974,11.546012697662903,11.190835264917638,-11.572373937576401,4.353877451551609e-11,-0.00012092687997267149,3.491158467117369e-08
component_bound_high,Q3,M,18300.0,104.75428047906993,104.75428047906993,0.0,294.3579247868503,11.446346805563268,11.09716545871821,-11.105835990398477,4.3064818798367935e-11,-0.0001235744472580791,3.598657555905907e-08
component_bound_high,Q3,M,18600.0,103.00482698279491,103.00482698279491,0.0,294.5979076862045,11.347649232777709,11.004299389491427,-10.648573699339755,4.2427302658100426e-11,-0.00012600308956223216,3.701297862887524e-08
component_bound_high,Q3,M,18900.0,101.30541549554087,101.30541549554087,0.0,294.83560138255694,11.249883236710827,10.912198091008444,-10.200265704443698,4.164641199462822e-11,-0.00012821517431405027,3.7990075575675353e-08
component_bound_high,Q3,M,19200.0,99.65598838344941,99.65598838344941,0.0,295.07108681451075,11.153012341533694,10.820825279528458,-9.760595944196007,4.0770663025929094e-11,-0.00013021812134184074,3.8918669789000976e-08
component_bound_high,Q3,M,19500.0,98.05594872035283,98.05594872035283,0.0,295.30444689786594,11.057000698941474,10.7301470964629,-9.32925637218444,3.987972758714084e-11,-0.00013202321923699856,3.9800793129984336e-08
component_bound_high,Q3,M,19800.0,96.5043042759286,96.5043042759286,0.0,295.5357651089663,10.9618133494908,10.640131889756693,-8.90594889363465,3.908183431256656e-11,-0.0001336443033892465,4.063935382718242e-08
component_bound_high,Q3,M,20100.0,94.99977961630826,94.99977961630826,0.0,295.7651244107109,10.867416406396805,10.550750024015407,-8.490386646603966,3.844502032177952e-11,-0.00013509811093115331,4.14382793109966e-08
component_bound_high,Q3,M,20400.0,93.54090198118028,93.54090198118028,0.0,295.9926064481641,10.773777183716815,10.461973722442526,-8.08229486802925,3.7853958575800845e-11,-0.00013640110650214865,4.220157399341228e-08
component_bound_high,Q3,M,20700.0,92.12606744260864,92.12606744260864,0.0,296.2182909526912,10.680864280777485,10.373776930752188,-7.681411392043052,3.713672154271721e-11,-0.00013756498040606857,4.293191287077345e-08
component_bound_high,Q3,M,21000.0,90.75359121645816,90.75359121645816,0.0,296.4422553087597,10.588647634388643,10.286135201670138,-7.287486892470685,3.6337551577445644e-11,-0.00013859909324764885,4.363134872783376e-08
component_bound_high,Q3,M,21300.0,89.42174580756227,89.42174580756227,0.0,296.6645742460939,10.49709854652476,10.199025595445628,-6.900284932783097,3.558116737771052e-11,-0.00013951617765428637,4.430309227384092e-08
component_bound_high,Q3,M,21600.0,88.12878921715526,88.12878921715526,0.0,296.8853196284833,10.406189695670342,10.11242659717707,-6.51958186739127,3.493018307511816e-11,-0.00014033082646847106,4.495107577715914e-08
component_bound_high,Q3,M,21900.0,86.87298662747824,86.87298662747824,0.0,297.10456031523546,10.315895132449112,10.026318040168636,-6.145166646892694,3.4399447789288143e-11,-0.00014105666460295652,4.557906764007854e-08
component_bound_high,Q3,M,22200.0,85.65262575773235,85.65262575773235,0.0,297.32236207998767,10.226190267068718,9.940681042190493,-5.776840539795943,3.3984871468284854e-11,-0.00014170573533078823,4.619046182073675e-08
component_bound_high,Q3,M,22500.0,84.46602820744104,84.46602820744104,0.0,297.53878757128643,10.137051849290554,9.855497947636422,-5.41441680231021,3.367597360246268e-11,-0.00014228879841482467,4.678835639469241e-08
component_bound_high,Q3,M,22800.0,83.31155780222045,83.31155780222045,0.0,297.7538963052201,10.048457942666916,9.770752275402312,-5.05772031017549,3.376717432464928e-11,-0.00014237716064258166,4.723018578404014e-08
component_bound_high,Q3,M,23100.0,82.1876250068035,82.1876250068035,0.0,297.96774468279955,9.960387897546678,9.686428671337167,-4.706587163744862,3.3817811377388284e-11,-0.00014285604984820566,4.7808061064031525e-08
component_bound_high,Q3,M,23400.0,81.09269270034794,81.09269270034794,0.0,298.1803860219497,9.872822316924895,9.602512863608226,-4.360864281875496,3.389656632812094e-11,-0.00014329465268758668,4.838017204797926e-08
component_bound_high,Q3,M,23700.0,80.02527708415928,80.02527708415928,0.0,298.3918706082479,9.785743024311119,9.518991621697232,-4.020408977909199,3.400181094371007e-11,-0.00014370000664598592,4.8948763621044124e-08
component_bound_high,Q3,M,24000.0,78.98394954083271,78.98394954083271,0.0,298.60224575140114,9.699133028785848,9.435852716721262,-3.685088537545134,3.413090787623019e-11,-0.0001440785429878133,4.951595246028887e-08
component_bound_high,Q3,M,24300.0,77.96733727720495,77.96733727720495,0.0,298.8115558502135,9.612976489348672,9.35308488363535,-3.354779794285362,3.427714687548873e-11,-0.00014443679133080423,5.0083964278508485e-08
component_bound_high,Q3,M,24600.0,76.97412343500449,76.97412343500449,0.0,299.01984246282973,9.527258678717013,9.270677784671363,-3.0293687070971003,3.444073965729241e-11,-0.00014477869038387325,5.065419664640611e-08
component_bound_high,Q3,M,24900.0,76.00304679816449,76.00304679816449,0.0,299.22714438084694,9.44196594679789,9.188621973771458,-2.7087499423247117,3.4614638366332676e-11,-0.00014510976509995999,5.1228655104809654e-08
component_bound_high,Q3,M,25200.0,75.0529012163212,75.0529012163212,0.0,299.4334977062032,9.35708568399445,9.106908861825502,-2.3928264614010235,3.4793373870859166e-11,-0.00014543436313374514,5.180899553747259e-08
component_bound_high,Q3,M,25500.0,74.12253481343515,74.12253481343515,0.0,299.6389359300563,9.272606284481826,9.025530682582264,-2.0815091154711616,3.49718394561776e-11,-0.00014575643342595868,5.2396787179418086e-08
component_bound_high,Q3,M,25800.0,73.21084904275465,73.21084904275465,0.0,299.84349001303036,9.188517109553803,8.944480459146254,-1.7747162477916432,3.514570348767903e-11,-0.00014607951020195742,5.2993502092617525e-08
component_bound_high,Q3,M,26100.0,72.31679762822233,72.31679762822233,0.0,300.0471884663683,9.104808451125152,8.863751971008307,-1.4723733045403162,3.5309621657653965e-11,-0.00014640683099287344,5.3600553223712914e-08
component_bound_high,Q3,M,26400.0,71.43938542169425,71.43938542169425,0.0,300.250057433624,9.021471495461018,8.783339721584413,-1.174412454520526,3.546097592181211e-11,-0.00014674128715341794,5.421927277504859e-08
component_bound_high,Q3,M,26700.0,70.57766719662652,70.57766719662652,0.0,300.45212077260237,8.938498287197318,8.703238906256871,-0.8807722181259828,3.559507848261094e-11,-0.0001470855073932853,5.4850939038218924e-08
component_bound_high,Q3,M,27000.0,69.73074639318872,69.73074639318872,0.0,300.65340013730696,8.855881693709934,8.623445380926352,-0.591397105845108,3.570925620288181e-11,-0.0001474418858720128,5.549678393465754e-08
component_bound_high,Q3,M,27300.0,68.8977738255386,68.8977738255386,0.0,300.8539150596912,8.77361536988684,8.543955631093112,-0.3062372665140513,3.580064588924444e-11,-0.00014781257988261132,5.615798947601451e-08
component_bound_high,Q3,M,27600.0,68.07794635907504,68.07794635907504,0.0,301.0536830310319,8.691693723354607,8.464766741492411,-0.02524814547311554,3.5867165532094876e-11,-0.00014819958367695563,5.6835713266005103e-08
component_bound_high,Q3,M,27900.0,67.2705055638928,67.2705055638928,0.0,301.2527195827658,8.610111880207848,8.385876366312562,0.25160984726543356,3.59068189124371e-11,-0.0001486046928818041,5.753107313406044e-08
component_bound_high,Q3,M,28200.0,66.4747363492018,66.4747363492018,0.0,301.451038366642,8.52886565128884,8.307282700026187,0.5243716587692621,3.591838239449261e-11,-0.00014902959389928583,5.8245179758758506e-08
component_bound_high,Q3,M,28500.0,65.68996558301258,65.68996558301258,0.0,301.6486512340516,8.447951499060801,8.228984448864797,0.7930679048244174,3.590018559990835e-11,-0.00014947578885937673,5.897910630602565e-08
component_bound_high,Q3,M,28800.0,64.91556070067475,64.91556070067475,0.0,301.84556831440807,8.367366505117557,8.150980802966203,1.057725171459545,3.585195373001531e-11,-0.00014994473164620103,5.973394040386681e-08
component_bound_high,Q3,M,29100.0,64.1509283054086,64.1509283054086,0.0,302.0417980924603,8.287108338368071,8.07327140922162,1.3183663063836055,3.576532777527315e-11,-0.00015043852670260094,6.051106552494838e-08
component_bound_high,Q3,M,29400.0,63.39551276819677,63.39551276819677,0.0,302.23734748442166,8.207175223930046,7.99585634484708,1.5750107003916594,3.5657002715623175e-11,-0.00015095669299114434,6.131086066859838e-08
component_bound_high,Q3,M,29700.0,62.64879481941129,62.64879481941129,0.0,302.43222191282655,8.127565912770285,7.918736091701176,1.8276745588340704,3.551921285136713e-11,-0.00015150132122698778,6.213476574782133e-08
component_bound_high,Q3,M,30000.0,61.910290150334575,61.910290150334575,0.0,302.62642537999193,8.048279652085203,7.841911511339307,2.0763711644310563,3.5353366493993836e-11,-0.00015207343400902573,6.298382618519206e-08
component_bound_high,Q3,M,30300.0,61.17954801785014,61.17954801785014,0.0,302.8199605400264,7.969316156619741,7.765383820978483,2.321111124350037,3.5157232493941063e-11,-0.00015267452722866892,6.385931750737452e-08
component_bound_high,Q3,M,30600.0,60.45614986312907,60.45614986312907,0.0,303.0128287692806,7.890675580551855,7.68915456999212,2.5619026197574404,3.494518561607403e-11,-0.00015330479141084652,6.47620049959967e-08
component_bound_high,Q3,M,30900.0,59.7397079283792,59.7397079283792,0.0,303.2050302352214,7.812358490434416,7.613225617454768,2.7987516339837577,3.472149132810905e-11,-0.00015396551526691837,6.569314309519391e-08
component_bound_high,Q3,M,31200.0,59.02986390375815,59.02986390375815,0.0,303.3965639635895,7.734365838901617,7.537599110363354,3.0316621773704573,3.448706424676147e-11,-0.00015465772069944705,6.665391143923896e-08
component_bound_high,Q3,M,31500.0,58.32628752410629,58.32628752410629,0.0,303.58742790385423,7.65669893946761,7.462277462678174,3.2606365019292487,4.950263669771301e-11,-0.00015551272440461616,6.770225029266087e-08
component_bound_high,Q3,M,31800.0,57.628675431164176,57.628675431164176,0.0,303.7776189927084,7.579359441248651,7.3872633351442865,3.4856753068335693,4.899459887766429e-11,-0.00015640014522233514,6.878336110708287e-08
component_bound_high,Q3,M,32100.0,56.936749821544815,56.936749821544815,0.0,303.96713321632024,7.502349305997745,7.3125596159361015,3.706777936310368,4.796113398787134e-11,-0.0001571969482583313,6.984343252437845e-08
component_bound_high,Q3,M,32400.0,56.25025687914443,56.25025687914443,0.0,304.1559656706009,7.425670785128612,7.238169402104191,3.9239425682932456,4.698833387502558e-11,-0.00015802818192867107,7.093778079737211e-08
component_bound_high,Q3,M,32700.0,55.56896589643918,55.56896589643918,0.0,304.3441106187018,7.349326397620086,7.164095981650905,4.137166394225607,4.608910200292756e-11,-0.0001588943150210298,7.206751858350998e-08
component_bound_high,Q3,M,33000.0,54.89266793417882,54.89266793417882,0.0,304.5315615477895,7.273318908930447,7.090342816497494,4.34644579204206,4.527555201580214e-11,-0.00015979570704871549,7.323374150073931e-08
component_bound_high,Q3,M,33300.0,54.22117464410026,54.22117464410026,0.0,304.71831122357634,7.197651310719437,7.0169135261309385,4.551776490909992,4.455966246070291e-11,-0.0001607324493733131,7.44374530128251e-08
component_bound_high,Q3,M,33600.0,53.55431712267034,53.55431712267034,0.0,304.9043517430197,7.122326801391599,6.94381187196816,4.75315372840231,4.395334746107238e-11,-0.00016170436120432896,7.567955702937523e-08
component_bound_high,Q3,M,33900.0,52.89194479876282,52.89194479876282,0.0,305.08967458519487,7.047348767445679,6.871041742413207,4.950572400299154,4.346592898784916e-11,-0.00016271097867104345,7.696084680935423e-08
component_bound_high,Q3,M,34200.0,52.233924356350116,52.233924356350116,0.0,305.2742706603596,6.972720765611355,6.798607138584955,5.144027203219126,4.310619009142912e-11,-0.00016375156984338446,7.828200561775356e-08
component_bound_high,Q3,M,34500.0,51.58013869340876,51.58013869340876,0.0,305.458130357234,6.89844650575213,6.726512160692155,5.3335127702725735,4.287326754182273e-11,-0.0001648245836278761,7.96433339450365e-08
component_bound_high,Q3,M,34800.0,50.93048565302388,50.93048565302388,0.0,305.64124358852524,6.8245298348999315,6.654760995032159,5.519023799925719,4.481635567125749e-11,-0.00016630730776512337,8.123016617430318e-08
component_bound_high,Q3,M,35100.0,50.284877864500814,50.284877864500814,0.0,305.8235998338742,6.750974720874204,6.5833579014997605,5.700555177215302,4.6297569383145914e-11,-0.00016794783226714571,8.292522646043308e-08
component_bound_high,Q3,M,35400.0,49.64324137791396,49.64324137791396,0.0,306.00518818371927,6.677785236825279,6.512307201961731,5.878102091676695,4.5722432524024333e-11,-0.00016908115039626637,8.43998144094504e-08
component_bound_high,Q3,M,35700.0,49.00551378550024,49.00551378550024,0.0,306.18599738014,6.604965549011934,6.44161326896868,6.05166014740175,4.5084069806081856e-11,-0.00017022747598360866,8.590883869640256e-08
component_bound_high,Q3,M,36000.0,48.37164473412036,48.37164473412036,0.0,306.36601585288355,6.532519901806202,6.371280514761943,6.2212254630527,4.438569635582796e-11,-0.00017137915734366516,8.744923343505869e-08
component_bound_high,Q3,M,36300.0,47.741594573067786,47.741594573067786,0.0,306.54523175825705,6.460452604901224,6.30131338119902,6.386794771220019,4.364337163574402e-11,-0.0001725375934142903,8.902244882110098e-08
component_bound_high,Q3,M,36600.0,47.115333590017734,47.115333590017734,0.0,306.7236330148061,6.388768020945464,6.231716329973728,6.548365509985658,4.305639868310523e-11,-0.00017370150303008813,9.06285856994707e-08
component_bound_high,Q3,M,36900.0,46.49284096373065,46.49284096373065,0.0,306.9012073375053,6.317470554334337,6.162493833226937,6.705935908783026,4.425908954637261e-11,-0.00017536848935861826,9.253096253758299e-08
component_bound_high,Q3,M,37200.0,45.87410532763229,45.87410532763229,0.0,307.077942269702,6.246564637752635,6.093650364875064,6.859505068033519,4.482369894966878e-11,-0.00017653563907060743,9.420412088252547e-08
component_bound_high,Q3,M,37500.0,45.259121929057756,45.259121929057756,0.0,307.25382521775344,6.176054724320043,6.025190392213351,7.009073037434516,4.444221718982691e-11,-0.0001777029497844751,9.590963687800949e-08
component_bound_high,Q3,M,37800.0,44.647893602569425,44.647893602569425,0.0,307.4288434772632,6.105945275892804,5.957118367542533,7.154640881691506,4.422570713455959e-11,-0.00017890251191232664,9.766574697760058e-08
component_bound_high,Q3,M,38100.0,44.04042967959443,44.04042967959443,0.0,307.60298426337323,6.036240753482946,5.889438720758211,7.296210746547245,4.417258698464385e-11,-0.0001801378260708475,9.947572417314365e-08
component_bound_high,Q3,M,38400.0,43.436745216891474,43.436745216891474,0.0,307.77623473823337,5.96694560820495,5.822155851637226,7.433785917711836,4.71771703317382e-11,-0.00018175342581372433,1.0153348002357141e-07
component_bound_high,Q3,M,38700.0,42.8368611907746,42.8368611907746,0.0,307.9485820367106,5.898064271744544,5.755274124108894,7.567370876648405,4.7536441567767213e-11,-0.00018309992043441525,1.0348023351298471e-07
component_bound_high,Q3,M,39000.0,42.240802678438385,42.240802678438385,0.0,308.12001329337335,5.829601149007035,5.6887978585315215,7.6969713509317765,4.793845470984808e-11,-0.00018446421577777983,1.0547560691420537e-07
component_bound_high,Q3,M,39300.0,41.64859930949451,41.64859930949451,0.0,308.2905156640693,5.7615606096187415,5.622731325778888,7.822594357103814,4.83673951043826e-11,-0.0001858424614695764,1.0751858976039602e-07
component_bound_high,Q3,M,39600.0,41.060284499648105,41.060284499648105,0.0,308.460076349607,5.693946980454366,5.557078741352273,7.944248242277673,4.881012804701136e-11,-0.0001872309799324512,1.0960819772011677e-07
component_bound_high,Q3,M,39900.0,40.47589499252351,40.47589499252351,0.0,308.6286826174112,5.62676453848999,5.491844259760453,8.061942720158838,4.9255936314285936e-11,-0.00018862633770311277,1.117435170264135e-07
component_bound_high,Q3,M,40200.0,39.895470421648355,39.895470421648355,0.0,308.7963218221337,5.560017504032944,5.427031969209577,8.175688902757345,4.969782305646331e-11,-0.00019002536163270634,1.1392371906195856e-07
component_bound_high,Q3,M,40500.0,39.319053015984224,39.319053015984224,0.0,308.9629814252396,5.493710033815688,5.362645886586966,8.285499327884724,4.1730348342524404e-11,-0.00019115263236102464,1.1598272156363913e-07
component_bound_high,Q3,M,40800.0,38.74668668418265,38.74668668418265,0.0,309.12864901401866,5.427846216871509,5.298689952769828,8.391387983064877,4.211776048560891e-11,-0.0001925463216565504,1.1824599418338584e-07
component_bound_high,Q3,M,41100.0,38.1784174993359,38.1784174993359,0.0,309.29331231781657,5.362430066146866,5.23516802803253,8.493370323231689,4.250144139709299e-11,-0.00019393496480546446,1.205516668209686e-07
component_bound_high,Q3,M,41400.0,37.614292701026315,37.614292701026315,0.0,309.4569592262952,5.297465514779226,5.172083888055797,8.591463288314925,4.28797881444693e-11,-0.0001953160025536249,1.2289902407652564e-07
component_bound_high,Q3,M,41700.0,37.05436056097939,37.05436056097939,0.0,309.6195778045453,5.232956410734977,5.109441219907106,8.685685314165156,4.324560823667251e-11,-0.00019668738194411617,1.252876108685766e-07
component_bound_high,Q3,M,42000.0,36.49867005970112,36.49867005970112,0.0,309.78115630799425,5.168906512096482,5.047243618411121,8.776056340852861,4.360628387666723e-11,-0.00019804590717598103,1.277161856913102e-07
component_bound_high,Q3,M,42300.0,35.947270587157064,35.947270587157064,0.0,309.94168319641494,5.105319482677312,4.985494582754861,8.86259781739908,4.395662571775085e-11,-0.00019938957814957803,1.3018419893610974e-07
component_bound_high,Q3,M,42600.0,35.400211664126964,35.400211664126964,0.0,310.10114714708016,5.042198887945477,4.924197513342085,8.945332703130301,4.430547231172804e-11,-0.00020071689073830612,1.3269137480089325e-07
component_bound_high,Q3,M,42900.0,34.85754268138987,34.85754268138987,0.0,310.25953706709527,4.979548191243961,4.863355708892801,9.024285465793843,4.4636197668458194e-11,-0.00020202395832313869,1.352358022349482e-07
