scenario,question,level,time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
component_bound_high,Q3,M,140700.0,fixed-domain-moisture,650.0,-6.515370460448354e-08,6.515370460448354e-08,-6.515370468703168e-08,8.254813850514967e-17,5.269148819394863e-12
component_bound_high,Q3,M,141000.0,fixed-domain-moisture,650.0,-6.480694497876988e-08,6.480694497876988e-08,-6.480694505856695e-08,7.979706813669631e-17,5.138017647187505e-12
component_bound_high,Q3,M,141300.0,fixed-domain-moisture,650.0,-6.446316155503447e-08,6.446316155503447e-08,-6.446316163217914e-08,7.714466387170828e-17,5.010279237223705e-12
component_bound_high,Q3,M,141600.0,fixed-domain-moisture,650.0,-6.41223197818177e-08,6.41223197818177e-08,-6.412231985641126e-08,7.459355945325593e-17,4.885703548285475e-12
component_bound_high,Q3,M,141900.0,fixed-domain-moisture,650.0,-6.378438560707398e-08,6.378438560707398e-08,-6.37843856792107e-08,7.213671391996523e-17,4.764270481056105e-12
component_bound_high,Q3,M,142200.0,fixed-domain-moisture,650.0,-6.344932546898436e-08,6.344932546898436e-08,-6.344932553875433e-08,6.976997151643871e-17,4.646024062762964e-12
component_bound_high,Q3,M,142500.0,fixed-domain-moisture,650.0,-6.311710628850916e-08,6.311710628850916e-08,-6.31171063560013e-08,6.749214110259429e-17,4.530762647432086e-12
component_bound_high,Q3,M,142800.0,fixed-domain-moisture,650.0,-6.278769546055082e-08,6.278769546055082e-08,-6.278769552584582e-08,6.529500381186564e-17,4.4183419273057605e-12
component_bound_high,Q3,M,143100.0,fixed-domain-moisture,650.0,-6.24610608460616e-08,6.24610608460616e-08,-6.246106090924167e-08,6.318006842169005e-17,4.308825925587407e-12
component_bound_high,Q3,M,143400.0,fixed-domain-moisture,650.0,-6.213717076416626e-08,6.213717076416626e-08,-6.213717082530768e-08,6.114141893632656e-17,4.202167255078375e-12
component_bound_high,Q3,M,143700.0,fixed-domain-moisture,650.0,-6.181599398440351e-08,6.181599398440351e-08,-6.181599404358034e-08,5.917683189428862e-17,4.098193276916972e-12
component_bound_high,Q3,M,144000.0,fixed-domain-moisture,650.0,-6.14974997191367e-08,6.14974997191367e-08,-6.149749977641948e-08,5.72827868148892e-17,3.996953646439639e-12
component_bound_high,Q3,M,144300.0,fixed-domain-moisture,650.0,-6.11816576161048e-08,6.11816576161048e-08,-6.118165767156251e-08,5.5457708746242e-17,3.898150056387571e-12
component_bound_high,Q3,M,144600.0,fixed-domain-moisture,650.0,-6.086843775091573e-08,6.086843775091573e-08,-6.086843780472045e-08,5.380471071478543e-17,3.80311035061687e-12
component_bound_high,Q3,M,144900.0,fixed-domain-moisture,650.0,-6.055781062153878e-08,6.055781062153878e-08,-6.055781067364465e-08,5.2105867025058726e-17,3.709369394771321e-12
component_bound_high,Q3,M,145200.0,fixed-domain-moisture,650.0,-6.024974713694926e-08,6.024974713694926e-08,-6.024974718741654e-08,5.046728178859528e-17,3.618109754125611e-12
component_bound_high,Q3,M,145500.0,fixed-domain-moisture,650.0,-5.994421861528154e-08,5.994421861528154e-08,-5.99442186641669e-08,4.888536835025907e-17,3.529103578685759e-12
component_bound_high,Q3,M,145800.0,fixed-domain-moisture,650.0,-5.964119677444348e-08,5.964119677444348e-08,-5.964119682180585e-08,4.736237664131624e-17,3.442421763832919e-12
component_bound_high,Q3,M,146100.0,fixed-domain-moisture,650.0,-5.934065372593274e-08,5.934065372593274e-08,-5.934065377182423e-08,4.5891490693519344e-17,3.358003448509665e-12
component_bound_high,Q3,M,146400.0,fixed-domain-moisture,650.0,-5.904256196831199e-08,5.904256196831199e-08,-5.9042562012783634e-08,4.447164509823942e-17,3.2756644770129407e-12
component_bound_high,Q3,M,146700.0,fixed-domain-moisture,650.0,-5.874689438088575e-08,5.874689438088575e-08,-5.874689442398778e-08,4.310202590975372e-17,3.195500000418898e-12
component_bound_high,Q3,M,147000.0,fixed-domain-moisture,650.0,-5.845362421743256e-08,5.845362421743256e-08,-5.845362425921117e-08,4.177860972156278e-17,3.1173131048218906e-12
component_bound_high,Q3,M,147300.0,fixed-domain-moisture,650.0,-5.8162725104065175e-08,5.8162725104065175e-08,-5.816272514456875e-08,4.0503573673038843e-17,3.0412746592166167e-12
component_bound_high,Q3,M,147600.0,fixed-domain-moisture,650.0,-5.787417101918023e-08,5.787417101918023e-08,-5.7874171058450194e-08,3.926996282959156e-17,2.9671063428218306e-12
component_bound_high,Q3,M,147900.0,fixed-domain-moisture,650.0,-5.758793630480856e-08,5.758793630480856e-08,-5.758793634288897e-08,3.80804109342913e-17,2.8948895296689185e-12
component_bound_high,Q3,M,148200.0,fixed-domain-moisture,650.0,-5.730399565269842e-08,5.730399565269842e-08,-5.730399568962831e-08,3.6929888729013747e-17,2.8244497123737043e-12
component_bound_high,Q3,M,148500.0,fixed-domain-moisture,650.0,-5.702232240109281e-08,5.702232240109281e-08,-5.7022324162798306e-08,1.761705498753356e-15,4.9276377164476023e-11
component_bound_high,Q3,M,148800.0,fixed-domain-moisture,650.0,-5.674289542208991e-08,5.674289542208991e-08,-5.6742897148618374e-08,1.7265284652993462e-15,4.834832941127251e-11
component_bound_high,Q3,M,149100.0,fixed-domain-moisture,650.0,-5.646568861818706e-08,5.646568861818706e-08,-5.646569031025664e-08,1.6920695768182652e-15,4.743888736118728e-11
component_bound_high,Q3,M,149400.0,fixed-domain-moisture,650.0,-5.619067802823231e-08,5.619067802823231e-08,-5.619067968654893e-08,1.6583166175068267e-15,4.654748939617315e-11
component_bound_high,Q3,M,149700.0,fixed-domain-moisture,650.0,-5.5917840014111516e-08,5.5917840014111516e-08,-5.5917841639366446e-08,1.6252549297245763e-15,4.56739401862224e-11
component_bound_high,Q3,M,150000.0,fixed-domain-moisture,650.0,-5.5647151255593754e-08,5.5647151255593754e-08,-5.564715284846381e-08,1.5928700543544067e-15,4.4817744077607116e-11
component_bound_high,Q3,M,150300.0,fixed-domain-moisture,650.0,-5.537858874525349e-08,5.537858874525349e-08,-5.5378590306404266e-08,1.5611507748272115e-15,4.397862372972492e-11
component_bound_high,Q3,M,150600.0,fixed-domain-moisture,650.0,-5.5112129783270314e-08,5.5112129783270314e-08,-5.511213131335321e-08,1.5300828967236793e-15,4.3156158840486997e-11
component_bound_high,Q3,M,150900.0,fixed-domain-moisture,650.0,-5.4847751975998894e-08,5.4847751975998894e-08,-5.4847753475671065e-08,1.4996721706034287e-15,4.235102854798985e-11
component_bound_high,Q3,M,151200.0,fixed-domain-moisture,650.0,-5.4585433220254915e-08,5.4585433220254915e-08,-5.458543469012152e-08,1.469866603201877e-15,4.156091198379141e-11
component_bound_high,Q3,M,151500.0,fixed-domain-moisture,650.0,-5.432515171244524e-08,5.432515171244524e-08,-5.432515315311949e-08,1.440674247949468e-15,4.0786482556783594e-11
component_bound_high,Q3,M,151800.0,fixed-domain-moisture,650.0,-5.406688593636468e-08,5.406688593636468e-08,-5.4066887348448117e-08,1.4120834382908422e-15,4.0027427269647526e-11
component_bound_high,Q3,M,152100.0,fixed-domain-moisture,650.0,-5.3810614659924276e-08,5.3810614659924276e-08,-5.3810616044004786e-08,1.3840805092022803e-15,3.928339940599752e-11
component_bound_high,Q3,M,152400.0,fixed-domain-moisture,650.0,-5.355631693077029e-08,5.355631693077029e-08,-5.3556318287424466e-08,1.356654177940227e-15,3.855406655167839e-11
component_bound_high,Q3,M,152700.0,fixed-domain-moisture,650.0,-5.330397207191597e-08,5.330397207191597e-08,-5.3303973401708036e-08,1.3297920632652738e-15,3.783916786217548e-11
component_bound_high,Q3,M,153000.0,fixed-domain-moisture,650.0,-5.305355967743473e-08,5.305355967743473e-08,-5.305356098091889e-08,1.3034841596007311e-15,3.71384173212598e-11
component_bound_high,Q3,M,153300.0,fixed-domain-moisture,650.0,-5.280505960823494e-08,5.280505960823494e-08,-5.280506088595432e-08,1.2777193761089458e-15,3.64515361108999e-11
component_bound_high,Q3,M,153600.0,fixed-domain-moisture,650.0,-5.255845198790684e-08,5.255845198790684e-08,-5.255845324039341e-08,1.2524865690127057e-15,3.577813881023075e-11
component_bound_high,Q3,M,153900.0,fixed-domain-moisture,650.0,-5.231371719864386e-08,5.231371719864386e-08,-5.2313718426416804e-08,1.227772946791018e-15,3.511808582516406e-11
component_bound_high,Q3,M,154200.0,fixed-domain-moisture,650.0,-5.2070835877231254e-08,5.2070835877231254e-08,-5.2070837080801346e-08,1.2035700920539697e-15,3.447100615174226e-11
component_bound_high,Q3,M,154500.0,fixed-domain-moisture,650.0,-5.182978891112094e-08,5.182978891112094e-08,-5.1829790090984184e-08,1.1798632412819877e-15,3.383664630826153e-11
component_bound_high,Q3,M,154800.0,fixed-domain-moisture,650.0,-5.1590557437852244e-08,5.1590557437852244e-08,-5.159055859453526e-08,1.1566830133926264e-15,3.32151498339249e-11
component_bound_high,Q3,M,155100.0,fixed-domain-moisture,650.0,-5.1353122829694066e-08,5.1353122829694066e-08,-5.135312396363915e-08,1.1339450822855197e-15,3.260553600696242e-11
component_bound_high,Q3,M,155400.0,fixed-domain-moisture,650.0,-5.111746670419796e-08,5.111746670419796e-08,-5.111746781587563e-08,1.1116776713631678e-15,3.200782728484908e-11
component_bound_high,Q3,M,155700.0,fixed-domain-moisture,650.0,-5.088357091379226e-08,5.088357091379226e-08,-5.088357200366118e-08,1.0898689155468643e-15,3.142187776805566e-11
component_bound_high,Q3,M,156000.0,fixed-domain-moisture,650.0,-5.0651417542710406e-08,5.0651417542710406e-08,-5.065141861122255e-08,1.0685121444521496e-15,3.0847389791182514e-11
component_bound_high,Q3,M,156300.0,fixed-domain-moisture,650.0,-5.042098890361838e-08,5.042098890361838e-08,-5.0420989951211844e-08,1.0475934614447328e-15,3.028419748892623e-11
component_bound_high,Q3,M,156600.0,fixed-domain-moisture,650.0,-5.0192267534115616e-08,5.0192267534115616e-08,-5.019226856122178e-08,1.0271061630529297e-15,2.973197103821786e-11
component_bound_high,Q3,M,156900.0,fixed-domain-moisture,650.0,-4.996523619340148e-08,4.996523619340148e-08,-4.996523720044381e-08,1.0070423348126395e-15,2.919056957114984e-11
component_bound_high,Q3,M,157200.0,fixed-domain-moisture,650.0,-4.9739877858892895e-08,4.9739877858892895e-08,-4.9739878846285184e-08,9.873922887845279e-16,2.865975978207052e-11
component_bound_high,Q3,M,157500.0,fixed-domain-moisture,650.0,-4.9516175722936775e-08,4.9516175722936775e-08,-4.951617669108298e-08,9.681462046803627e-16,2.8139288929062748e-11
component_bound_high,Q3,M,157800.0,fixed-domain-moisture,650.0,-4.9294113189570934e-08,4.9294113189570934e-08,-4.929411413886811e-08,9.492971738876678e-16,2.7628947439776378e-11
component_bound_high,Q3,M,158100.0,fixed-domain-moisture,650.0,-4.907367387134693e-08,4.907367387134693e-08,-4.907367480218496e-08,9.30838036331061e-16,2.712859610600891e-11
component_bound_high,Q3,M,158400.0,fixed-domain-moisture,650.0,-4.885484158620959e-08,4.885484158620959e-08,-4.885484249896609e-08,9.127565034153623e-16,2.663790312286439e-11
component_bound_high,Q3,M,158700.0,fixed-domain-moisture,650.0,-4.863760035441317e-08,4.863760035441317e-08,-4.8637601249460484e-08,8.950473142718758e-16,2.6156805322973088e-11
component_bound_high,Q3,M,159000.0,fixed-domain-moisture,650.0,-4.842193439551069e-08,4.842193439551069e-08,-4.8421935273214716e-08,8.777040235092684e-16,2.568502407309623e-11
component_bound_high,Q3,M,159300.0,fixed-domain-moisture,650.0,-4.8207828125388585e-08,4.8207828125388585e-08,-4.820782898610657e-08,8.607179821270552e-16,2.5222445532541564e-11
component_bound_high,Q3,M,159600.0,fixed-domain-moisture,650.0,-4.7995266153348915e-08,4.7995266153348915e-08,-4.799526699742895e-08,8.440800315814942e-16,2.476877370042998e-11
component_bound_high,Q3,M,159900.0,fixed-domain-moisture,650.0,-4.778423327924003e-08,4.778423327924003e-08,-4.778423410702379e-08,8.277837595684768e-16,2.4323870918805962e-11
component_bound_high,Q3,M,160200.0,fixed-domain-moisture,650.0,-4.757471449064247e-08,4.757471449064247e-08,-4.75747153024654e-08,8.118229324549068e-16,2.3887660970378263e-11
component_bound_high,Q3,M,160500.0,fixed-domain-moisture,650.0,-4.736669496010054e-08,4.736669496010054e-08,-4.7366695756291395e-08,7.96190853386545e-16,2.3459846225947267e-11
component_bound_high,Q3,M,160800.0,fixed-domain-moisture,650.0,-4.716016004422712e-08,4.716016004422712e-08,-4.716016082510921e-08,7.808820894411281e-16,2.3040706606541496e-11
component_bound_high,Q3,M,161100.0,fixed-domain-moisture,650.0,-4.695509527473944e-08,4.695509527473944e-08,-4.695509604062416e-08,7.658847226003905e-16,2.262920430413359e-11
component_bound_high,Q3,M,161400.0,fixed-domain-moisture,650.0,-4.67514863634013e-08,4.67514863634013e-08,-4.675148711459381e-08,7.51192512613791e-16,2.222563164131836e-11
component_bound_high,Q3,M,161700.0,fixed-domain-moisture,650.0,-4.654931919599741e-08,4.654931919599741e-08,-4.65493199327985e-08,7.368010919676955e-16,2.1829870444302388e-11
component_bound_high,Q3,M,162000.0,fixed-domain-moisture,650.0,-4.634857983003321e-08,4.634857983003321e-08,-4.634858055273853e-08,7.227053189074161e-16,2.1441699031539312e-11
component_bound_high,Q3,M,162300.0,fixed-domain-moisture,650.0,-4.614925449230155e-08,4.614925449230155e-08,-4.6149255201200564e-08,7.088990127394161e-16,2.1060969826529676e-11
component_bound_high,Q3,M,162600.0,fixed-domain-moisture,650.0,-4.5951329576438255e-08,4.5951329576438255e-08,-4.5951330271812606e-08,6.953743516438229e-16,2.0687589836061265e-11
component_bound_high,Q3,M,162900.0,fixed-domain-moisture,650.0,-4.57547916405093e-08,4.57547916405093e-08,-4.575479232263286e-08,6.821235601228788e-16,2.0321245916914292e-11
component_bound_high,Q3,M,163200.0,fixed-domain-moisture,650.0,-4.55596274046305e-08,4.55596274046305e-08,-4.555962807377615e-08,6.691456521772934e-16,1.9962042857509588e-11
component_bound_high,Q3,M,163500.0,fixed-domain-moisture,650.0,-4.53658001363962e-08,4.53658001363962e-08,-4.5365800442935405e-08,3.0653920529063666e-16,1.654448217557552e-11
component_bound_high,Q3,M,163800.0,fixed-domain-moisture,650.0,-4.517334107225635e-08,4.517334107225635e-08,-4.517334137387317e-08,3.01616825518901e-16,1.6319299204261086e-11
component_bound_high,Q3,M,164100.0,fixed-domain-moisture,650.0,-4.498221719933408e-08,4.498221719933408e-08,-4.498221749610393e-08,2.967698515318057e-16,1.6096910353842157e-11
component_bound_high,Q3,M,164400.0,fixed-domain-moisture,650.0,-4.47924158559594e-08,4.47924158559594e-08,-4.479241614795807e-08,2.919986671411549e-16,1.5877265260562848e-11
component_bound_high,Q3,M,164700.0,fixed-domain-moisture,650.0,-4.460392452459136e-08,4.460392452459136e-08,-4.4603924811891644e-08,2.873002812618537e-16,1.5660383573449305e-11
component_bound_high,Q3,M,165000.0,fixed-domain-moisture,650.0,-4.4416730830188665e-08,4.4416730830188665e-08,-4.441673111286216e-08,2.826734961363751e-16,1.5446169549796827e-11
component_bound_high,Q3,M,165300.0,fixed-domain-moisture,650.0,-4.423082254035104e-08,4.423082254035104e-08,-4.4230822818471655e-08,2.7812061463554445e-16,1.5234718974173204e-11
component_bound_high,Q3,M,165600.0,fixed-domain-moisture,650.0,-4.404618756498547e-08,4.404618756498547e-08,-4.4046187838621956e-08,2.736364883872292e-16,1.5025945093602763e-11
component_bound_high,Q3,M,165900.0,fixed-domain-moisture,650.0,-4.386281395627432e-08,4.386281395627432e-08,-4.3862814225494895e-08,2.692205747609475e-16,1.4819757863837912e-11
component_bound_high,Q3,M,166200.0,fixed-domain-moisture,650.0,-4.368068990512197e-08,4.368068990512197e-08,-4.368069016999678e-08,2.648748060506103e-16,1.4616099991913567e-11
component_bound_high,Q3,M,166500.0,fixed-domain-moisture,650.0,-4.349980374266067e-08,4.349980374266067e-08,-4.34998040032554e-08,2.605947287157996e-16,1.4415150306270128e-11
component_bound_high,Q3,M,166800.0,fixed-domain-moisture,650.0,-4.332014418969912e-08,4.332014418969912e-08,-4.332014421105676e-08,2.1357637979996664e-17,4.9473889991834656e-11
component_bound_high,Q3,M,167100.0,fixed-domain-moisture,650.0,-4.3141699378830645e-08,4.3141699378830645e-08,-4.314169940411448e-08,2.528383421386736e-17,4.86237906085159e-11
component_bound_high,Q3,M,167400.0,fixed-domain-moisture,650.0,-4.296445826323089e-08,4.296445826323089e-08,-4.2964458292305313e-08,2.907442576683856e-17,4.779089762672129e-11
component_bound_high,Q3,M,167700.0,fixed-domain-moisture,650.0,-4.278840971508827e-08,4.278840971508827e-08,-4.278840974782138e-08,3.2733111790609606e-17,4.697459699560648e-11
component_bound_high,Q3,M,168000.0,fixed-domain-moisture,650.0,-4.261354273840308e-08,4.261354273840308e-08,-4.261354277467924e-08,3.627615796474574e-17,4.6174952348869876e-11
component_bound_high,Q3,M,168300.0,fixed-domain-moisture,650.0,-4.2439846444199475e-08,4.2439846444199475e-08,-4.2439846484373566e-08,4.017409109144672e-17,4.5299465655001084e-11
component_bound_high,Q3,M,168600.0,fixed-domain-moisture,650.0,-4.226731012937205e-08,4.226731012937205e-08,-4.226731017280408e-08,4.3432031269492977e-17,4.453178861265014e-11
component_bound_high,Q3,M,168900.0,fixed-domain-moisture,650.0,-4.209592315905064e-08,4.209592315905064e-08,-4.209592320562324e-08,4.657259782734041e-17,4.377933222822513e-11
component_bound_high,Q3,M,169200.0,fixed-domain-moisture,650.0,-4.1925675040489545e-08,4.1925675040489545e-08,-4.192567509008365e-08,4.9594103316539406e-17,4.304183858210726e-11
component_bound_high,Q3,M,169500.0,fixed-domain-moisture,650.0,-4.1756555402412775e-08,4.1756555402412775e-08,-4.175655545492422e-08,5.2511443605560826e-17,4.231902079541499e-11
component_bound_high,Q3,M,169800.0,fixed-domain-moisture,650.0,-4.1588553993528085e-08,4.1588553993528085e-08,-4.158855404885239e-08,5.532430767449435e-17,4.1610524342180144e-11
component_bound_high,Q3,M,170100.0,fixed-domain-moisture,650.0,-4.1421660680618954e-08,4.1421660680618954e-08,-4.14216607386528e-08,5.803384695875265e-17,4.091594319667454e-11
component_bound_high,Q3,M,170400.0,fixed-domain-moisture,650.0,-4.125586544687809e-08,4.125586544687809e-08,-4.1255865507519076e-08,6.064098790062178e-17,4.023512485540003e-11
component_bound_high,Q3,M,170700.0,fixed-domain-moisture,650.0,-4.1091158390229996e-08,4.1091158390229996e-08,-4.109115845338168e-08,6.315168620051214e-17,3.956768960521636e-11
component_bound_high,Q3,M,171000.0,fixed-domain-moisture,650.0,-4.0927529721698084e-08,4.0927529721698084e-08,-4.092752978726629e-08,6.556820502457965e-17,3.891328581644567e-11
component_bound_high,Q3,M,171300.0,fixed-domain-moisture,650.0,-4.076496976378984e-08,4.076496976378984e-08,-4.076496983168226e-08,6.789242372717605e-17,3.827176676229347e-11
component_bound_high,Q3,M,171600.0,fixed-domain-moisture,650.0,-4.06034689489455e-08,4.06034689489455e-08,-4.060346901906641e-08,7.012090785439801e-17,3.764261698801509e-11
component_bound_high,Q3,M,171900.0,fixed-domain-moisture,650.0,-4.044301781787329e-08,4.044301781787329e-08,-4.0443017890144736e-08,7.227144509813787e-17,3.702587631927651e-11
component_bound_high,Q3,M,172200.0,fixed-domain-moisture,650.0,-4.028360701818091e-08,4.028360701818091e-08,-4.02836070925179e-08,7.433698787957669e-17,3.642103940102059e-11
component_bound_high,Q3,M,172500.0,fixed-domain-moisture,650.0,-4.0125227302796875e-08,4.0125227302796875e-08,-4.012522737911584e-08,7.631896556681294e-17,3.582795334260627e-11
component_bound_high,Q3,M,172800.0,fixed-domain-moisture,650.0,-3.99678695285145e-08,3.99678695285145e-08,-3.996786960673975e-08,7.822525291927815e-17,3.524639402010895e-11
component_bound_high,Q3,M,173100.0,fixed-domain-moisture,650.0,-3.981152465457223e-08,3.981152465457223e-08,-3.981152473462496e-08,8.00527265029793e-17,3.467604301365745e-11
component_bound_high,Q3,M,173400.0,fixed-domain-moisture,650.0,-3.9656183741861985e-08,3.9656183741861985e-08,-3.965618382366707e-08,8.180508546961574e-17,3.411666375635245e-11
component_bound_high,Q3,M,173700.0,fixed-domain-moisture,650.0,-3.9501837949447406e-08,3.9501837949447406e-08,-3.950183803293389e-08,8.348648557458493e-17,3.356804109265555e-11
component_bound_high,Q3,M,174000.0,fixed-domain-moisture,650.0,-3.9348478535565806e-08,3.9348478535565806e-08,-3.934847862066316e-08,8.50973503343605e-17,3.3029965433579514e-11
component_bound_high,Q3,M,174300.0,fixed-domain-moisture,650.0,-3.9196096855381066e-08,3.9196096855381066e-08,-3.91960969420196e-08,8.66385333993346e-17,3.2502150750009487e-11
component_bound_high,Q3,M,174600.0,fixed-domain-moisture,650.0,-3.90446843596699e-08,3.90446843596699e-08,-3.9044684447783844e-08,8.811394567944338e-17,3.198441494582471e-11
component_bound_high,Q3,M,174900.0,fixed-domain-moisture,650.0,-3.889423259354536e-08,3.889423259354536e-08,-3.889423268307081e-08,8.952545329414877e-17,3.1476541586949544e-11
component_bound_high,Q3,M,175200.0,fixed-domain-moisture,650.0,-3.874473319519106e-08,3.874473319519106e-08,-3.874473328606715e-08,9.087609365066005e-17,3.0978316464859274e-11
component_bound_high,Q3,M,175500.0,fixed-domain-moisture,650.0,-3.859617789462507e-08,3.859617789462507e-08,-3.859617798678909e-08,9.216402048185002e-17,3.0489559939057734e-11
component_bound_high,Q3,M,175800.0,fixed-domain-moisture,650.0,-3.844855851246559e-08,3.844855851246559e-08,-3.844855860585948e-08,9.339389246892856e-17,3.001002253529024e-11
component_bound_high,Q3,M,176100.0,fixed-domain-moisture,650.0,-3.830186695874018e-08,3.830186695874018e-08,-3.830186705330635e-08,9.456617283303871e-17,2.953956128205714e-11
component_bound_high,Q3,M,176400.0,fixed-domain-moisture,650.0,-3.815609523169539e-08,3.815609523169539e-08,-3.815609532737951e-08,9.568412397451638e-17,2.907790922658791e-11
component_bound_high,Q3,M,176700.0,fixed-domain-moisture,650.0,-3.8011235416639646e-08,3.8011235416639646e-08,-3.801123551338781e-08,9.674816279239029e-17,2.8624985744190747e-11
component_bound_high,Q3,M,177000.0,fixed-domain-moisture,650.0,-3.786727968479367e-08,3.786727968479367e-08,-3.786727978255488e-08,9.776120757986153e-17,2.818053053922615e-11
component_bound_high,Q3,M,177300.0,fixed-domain-moisture,650.0,-3.7724220292170706e-08,3.7724220292170706e-08,-3.772422039089266e-08,9.872195470028472e-17,2.7744386445305504e-11
component_bound_high,Q3,M,177600.0,fixed-domain-moisture,650.0,-3.7582049578458656e-08,3.7582049578458656e-08,-3.758204967809406e-08,9.963540694200458e-17,2.731639311540582e-11
component_bound_high,Q3,M,177900.0,fixed-domain-moisture,650.0,-3.744075996594305e-08,3.744075996594305e-08,-3.7440760066441854e-08,1.0049880483049763e-16,2.689637880680815e-11
component_bound_high,Q3,M,178200.0,fixed-domain-moisture,650.0,-3.730034395841867e-08,3.730034395841867e-08,-3.73003440597362e-08,1.0131752834846791e-16,2.6484140988621777e-11
component_bound_high,Q3,M,178500.0,fixed-domain-moisture,650.0,-3.716079414014632e-08,3.716079414014632e-08,-3.716079424223752e-08,1.0209120030155611e-16,2.6079631549897182e-11
component_bound_high,Q3,M,178800.0,fixed-domain-moisture,650.0,-3.702210317480565e-08,3.702210317480565e-08,-3.702210327762694e-08,1.0282128976253012e-16,2.5682498717814446e-11
component_bound_high,Q3,M,179100.0,fixed-domain-moisture,650.0,-3.688426380447243e-08,3.688426380447243e-08,-3.688426390798245e-08,1.0351002019287647e-16,2.5292727207046575e-11
component_bound_high,Q3,M,179400.0,fixed-domain-moisture,650.0,-3.674726884861286e-08,3.674726884861286e-08,-3.6747268952770205e-08,1.0415734527048087e-16,2.4910095064977762e-11
component_bound_high,Q3,M,179700.0,fixed-domain-moisture,650.0,-3.66111112030853e-08,3.66111112030853e-08,-3.661111130785235e-08,1.0476705017382635e-16,2.453457752403243e-11
component_bound_high,Q3,M,180000.0,fixed-domain-moisture,650.0,-3.647578383917396e-08,3.647578383917396e-08,-3.6475783944509276e-08,1.0533531663720538e-16,2.4165839700678357e-11
component_bound_high,Q3,M,180300.0,fixed-domain-moisture,650.0,-3.634127980260944e-08,3.634127980260944e-08,-3.634127990847647e-08,1.0586703495239937e-16,2.3803883434160734e-11
component_bound_high,Q3,M,180600.0,fixed-domain-moisture,650.0,-3.6207592212632604e-08,3.6207592212632604e-08,-3.6207592318996715e-08,1.0636411094353963e-16,2.3448537732853148e-11
component_bound_high,Q3,M,180900.0,fixed-domain-moisture,650.0,-3.60747142610608e-08,3.60747142610608e-08,-3.6074714367885783e-08,1.0682498289362968e-16,2.309964176057087e-11
component_bound_high,Q3,M,181200.0,fixed-domain-moisture,650.0,-3.594263921136071e-08,3.594263921136071e-08,-3.5942639318612125e-08,1.0725141766045792e-16,2.275711054092255e-11
component_bound_high,Q3,M,181500.0,fixed-domain-moisture,650.0,-3.581136039774425e-08,3.581136039774425e-08,-3.581136050539105e-08,1.0764679675836846e-16,2.2420777166836996e-11
component_bound_high,Q3,M,181800.0,fixed-domain-moisture,650.0,-3.5680871224282534e-08,3.5680871224282534e-08,-3.568087133229148e-08,1.0800894304798908e-16,2.2090512893765514e-11
component_bound_high,Q3,M,182100.0,fixed-domain-moisture,650.0,-3.555116516401555e-08,3.555116516401555e-08,-3.5551165272356464e-08,1.0834091378886376e-16,2.1766177606084133e-11
component_bound_high,Q3,M,182400.0,fixed-domain-moisture,650.0,-3.542223575809516e-08,3.542223575809516e-08,-3.5422235866735976e-08,1.0864081639175099e-16,2.1447730323476564e-11
component_bound_high,Q3,M,182700.0,fixed-domain-moisture,650.0,-3.5294076614918705e-08,3.5294076614918705e-08,-3.5294076723833695e-08,1.0891499036886536e-16,2.113495977387577e-11
component_bound_high,Q3,M,183000.0,fixed-domain-moisture,650.0,-3.5166681409306795e-08,3.5166681409306795e-08,-3.5166681518464944e-08,1.0915814838173145e-16,2.0827778428878485e-11
component_bound_high,Q3,M,183300.0,fixed-domain-moisture,650.0,-3.504004388165231e-08,3.504004388165231e-08,-3.5040043991027905e-08,1.0937559762115939e-16,2.0526151048101577e-11
component_bound_high,Q3,M,183600.0,fixed-domain-moisture,650.0,-3.491415783711986e-08,3.491415783711986e-08,-3.491415794668643e-08,1.0956657046354073e-16,2.0229866802086416e-11
component_bound_high,Q3,M,183900.0,fixed-domain-moisture,650.0,-3.4789017144832e-08,3.4789017144832e-08,-3.4789017254564744e-08,1.0973274112243528e-16,1.9938814352260025e-11
component_bound_high,Q3,M,184200.0,fixed-domain-moisture,650.0,-3.466461573708267e-08,3.466461573708267e-08,-3.4664615846954166e-08,1.0987149570710738e-16,1.9652973199571774e-11
component_bound_high,Q3,M,184500.0,fixed-domain-moisture,650.0,-3.4540947608541826e-08,3.4540947608541826e-08,-3.454094771853084e-08,1.0998901491109401e-16,1.937215888304627e-11
component_bound_high,Q3,M,184800.0,fixed-domain-moisture,650.0,-3.44180068155039e-08,3.44180068155039e-08,-3.4418006925585254e-08,1.1008135473723453e-16,1.9096301994245804e-11
component_bound_high,Q3,M,185100.0,fixed-domain-moisture,650.0,-3.429578747510892e-08,3.429578747510892e-08,-3.429578758526238e-08,1.1015345841686956e-16,1.882532099177646e-11
component_bound_high,Q3,M,185400.0,fixed-domain-moisture,650.0,-3.417428376461144e-08,3.417428376461144e-08,-3.417428387481283e-08,1.1020138857028333e-16,1.855908040705023e-11
component_bound_high,Q3,M,185700.0,fixed-domain-moisture,650.0,-3.405348992062308e-08,3.405348992062308e-08,-3.405349003085522e-08,1.102321398367356e-16,1.8297566770963057e-11
