model,bound_fraction,release_tau_s,question,time_s,dt_s,L_v_J_per_kg,surface_gasification_rate_kg_s,latent_power_W,cumulative_latent_energy_J,outer_gasification_max_kg_m2_s,z0_gasification_max_kg_m2_s,z1_gasification_max_kg_m2_s,liquid_inventory_kg,bound_inventory_kg,release_to_liquid_kg_s,heat_boundary_in_W,heat_solver_relative_residual,latent_enabled
M2,0.1,21600.0,Q4,241500.0,300.0,2400000.0,4.4474963931970696e-08,0.10673991343672967,751689.4418430981,4.980748293459719e-06,0.0,3.4543035017322926e-06,0.015249119884610838,4.579523874322644e-07,2.134941605894679e-11,0.10720271561698246,4.4235910386167606e-11,True
M2,0.1,21600.0,Q4,241800.0,300.0,2400000.0,4.431970928949831e-08,0.10636730229479595,751721.3520337866,4.963129221380291e-06,0.0,3.443214240137206e-06,0.015235830288306504,4.5163590361556637e-07,2.105494605566015e-11,0.1068373290623552,4.3558566966048316e-11,True
M2,0.1,21600.0,Q4,242100.0,300.0,2400000.0,4.416524437590514e-08,0.10599658650217234,751753.1510097373,4.9456004457256e-06,0.0,3.4321826811257324e-06,0.015222586944353522,4.45406542322741e-07,2.0764537642751344e-11,0.10647051445896231,4.588912874752998e-11,True
M2,0.1,21600.0,Q4,242400.0,300.0,2400000.0,4.401156899776982e-08,0.10562776559464757,751784.8393394157,4.928162003278597e-06,0.0,3.4212080241274986e-06,0.015209389617093104,4.3926310188298743e-07,2.0478134799178367e-11,0.10610345835685686,4.5213449365185764e-11,True
M2,0.1,21600.0,Q4,242700.0,300.0,2400000.0,4.385868352338119e-08,0.10526084045611486,751816.4175915525,4.91081398134626e-06,0.0,3.410289620485141e-06,0.015196238070739236,4.332043972000102e-07,2.0195682276590835e-11,0.10573688480525273,4.4551123942959964e-11,True
M2,0.1,21600.0,Q4,243000.0,300.0,2400000.0,4.370658804021197e-08,0.10489581129650874,751847.8863349415,4.893556423502615e-06,0.0,3.399426920811336e-06,0.015183132069463295,4.272292595234084e-07,1.9917125588672885e-11,0.10537126390908305,4.389883582249347e-11,True
M2,0.1,21600.0,Q4,243300.0,300.0,2400000.0,4.355528211405942e-08,0.1045326770737426,751879.2461380636,4.87638930471174e-06,0.0,3.388619440551328e-06,0.015170071377550805,4.2133653622321893e-07,1.9642411000631512e-11,0.1050069068108667,4.325876039555319e-11,True
M2,0.1,21600.0,Q4,243600.0,300.0,2400000.0,4.340476472839875e-08,0.10417143534815701,751910.4975686681,4.85931252644844e-06,0.0,3.3778667373108092e-06,0.015157055759576363,4.1552509056756935e-07,1.9371485518831854e-11,0.104644020231964,4.262900451273959e-11,True
M2,0.1,21600.0,Q4,243900.0,300.0,2400000.0,4.32550342942741e-08,0.10381208230625784,751941.64119336,4.842325919367248e-06,0.0,3.3671683965302154e-06,0.015144084980575548,4.0979380150339733e-07,1.910429688057376e-11,0.104282741052335,4.2009864223184947e-11,True
M2,0.1,21600.0,Q4,244200.0,300.0,2400000.0,4.3106088691750524e-08,0.10345461286020126,751972.677577218,4.825429249201108e-06,0.0,3.3565240224870525e-06,0.015131158806204482,4.041415634401941e-07,1.884079354401036e-11,0.1039231590723452,4.1401245703404145e-11,True
M2,0.1,21600.0,Q4,244500.0,300.0,2400000.0,4.2957925325241116e-08,0.10309902078057868,752003.6072834522,4.808622223978026e-06,0.0,3.3459332325919387e-06,0.015118277002882692,3.985672860367324e-07,1.8580924678205774e-11,0.10356533221376195,4.045682040598089e-11,True
M2,0.1,21600.0,Q4,244800.0,300.0,2400000.0,4.281054118304411e-08,0.10274529883930587,752034.430873104,4.791904501523279e-06,0.0,3.3353956538798047e-06,0.015105439337918195,3.9306989399073356e-07,1.8324640153329346e-11,0.10320929671794289,3.987184661824064e-11,True
M2,0.1,21600.0,Q4,245100.0,300.0,2400000.0,4.2663932895893635e-08,0.10239343895014473,752065.1489047891,4.7752756967090595e-06,0.0,3.3249109205463807e-06,0.015092645579614953,3.876483268314382e-07,1.8071890530984613e-11,0.10285507404701323,3.9297119558085964e-11,True
M2,0.1,21600.0,Q4,245400.0,300.0,2400000.0,4.2518096791715854e-08,0.10204343230011804,752095.7619344791,4.75873538815605e-06,0.0,3.314478672541665e-06,0.01507989549736391,3.82301538715036e-07,1.7822627054674154e-11,0.10250267553217868,3.873097574783021e-11,True
M2,0.1,21600.0,Q4,245700.0,300.0,2400000.0,4.237302894527695e-08,0.10169526946866468,752126.2705153197,4.742283124266378e-06,0.0,3.304098554572463e-06,0.01506718886171917,3.770284982229183e-07,1.7576801640392225e-11,0.1021521055349606,3.817513733535875e-11,True
M2,0.1,21600.0,Q4,246000.0,300.0,2400000.0,4.2228725222137185e-08,0.10134894053312925,752156.6751974795,4.7259184285371615e-06,0.0,3.293770215455597e-06,0.01505452544446093,3.71828188162713e-07,1.733436686735089e-11,0.10180336359879824,3.762892401618607e-11,True
M2,0.1,21600.0,Q4,246300.0,300.0,2400000.0,4.2085181317154756e-08,0.10100443516117141,752186.9765280279,4.709640804194713e-06,0.0,3.2834933076863342e-06,0.015041905018646915,3.666996053720636e-07,1.7095275968831403e-11,0.10145644592017578,3.709105148828712e-11,True
M2,0.1,21600.0,Q4,246600.0,300.0,2400000.0,4.194239278767288e-08,0.1006617426904149,752217.175050835,4.693449738176164e-06,0.0,3.2732674871452903e-06,0.015029327358653793,3.616417605251147e-07,1.6859482823162753e-11,0.10111134635917539,3.656234881519135e-11,True
M2,0.1,21600.0,Q4,246900.0,300.0,2400000.0,4.1800355081984777e-08,0.10032085219676347,752247.271306494,4.677344704534196e-06,0.0,3.26309241289563e-06,0.01501679224021011,3.5665367794166723e-07,1.6626941944825067e-11,0.10076805713768093,3.604226837249512e-11,True
M2,0.1,21600.0,Q4,247200.0,300.0,2400000.0,4.165906356355172e-08,0.09998175255252413,752277.2658322598,4.661325167326008e-06,0.0,3.25296774703937e-06,0.015004299440421918,3.5173439539896495e-07,1.6397608475674352e-11,0.10042656932476056,3.553037275289579e-11,True
M2,0.2,1800.0,Q4,300.0,300.0,2400000.0,1.154505528106195e-05,27.70813267454868,8312.439802364604,0.0007077200398145578,0.0,0.0005534153672621242,0.26938401628315795,0.055605979065453476,3.3615744403697025e-05,10.14668718900625,4.980202163484308e-11,True
M2,0.2,1800.0,Q4,600.0,300.0,2400000.0,9.490826078603682e-06,22.777982588648836,15145.834578959255,0.0005895116109017077,0.0,0.0004800879927078993,0.275073302451453,0.04706944507355644,2.845511330632345e-05,12.780275933806692,4.2455708641905654e-11,True
M2,0.2,1800.0,Q4,900.0,300.0,2400000.0,8.47876444918294e-06,20.349034678039054,21250.54498237097,0.0005321136750061883,0.0,0.0004432856253227547,0.279755693134764,0.03984342505550807,2.4086733393494547e-05,14.075426642862471,3.7463450141992105e-11,True
M2,0.2,1800.0,Q4,1200.0,300.0,2400000.0,7.870381328103726e-06,18.888915187448944,26917.219538605656,0.0004982842808758029,0.0,0.00042264046013803597,0.2835112726252585,0.033726731166536385,2.0388979629905616e-05,14.916833478579878,4.1285643653973974e-11,True
M2,0.2,1800.0,Q4,1500.0,300.0,2400000.0,7.440104662840203e-06,17.856251190816486,32274.0948958506,0.0004747571459068241,0.0,0.0004102693099051132,0.28645691082012786,0.02854906157277175,1.7258898645882107e-05,15.345729511143162,2.550845410346586e-11,True
M2,0.2,1800.0,Q4,1800.0,300.0,2400000.0,7.138357109299633e-06,17.13205706231912,37413.71201454634,0.00045868140950666036,0.0,0.000404719994005864,0.28869820637608046,0.024166258884128183,1.4609342295478573e-05,15.72485306953413,3.866357614717313e-11,True
M2,0.2,1800.0,Q4,2100.0,300.0,2400000.0,6.890407785452892e-06,16.536978685086943,42374.805620072424,0.0004455168600692489,0.0,0.00040471133542063314,0.2903410464202611,0.020456296504389952,1.2366541265794097e-05,15.831648939666676,3.05326215661628e-11,True
M2,0.2,1800.0,Q4,2400.0,300.0,2400000.0,6.702380433670383e-06,16.08571304080892,47200.5195323151,0.0004382784246975233,0.0,0.0004119388067831021,0.2914707476445081,0.017315881149909847,1.046805118160035e-05,15.942189505033948,4.191588898550543e-11,True
M2,0.2,1800.0,Q4,2700.0,300.0,2400000.0,6.55393875337664e-06,15.729453008103937,51919.35543474628,0.00043327864345582605,0.0,0.00041863907853115874,0.2921628702245426,0.014657576943776559,8.861014020444292e-06,15.983533424424694,3.634348641939436e-11,True
M2,0.2,1800.0,Q4,3000.0,300.0,2400000.0,6.4144314189205946e-06,15.394635405409426,56537.746056369106,0.0004280381431604357,0.0,0.00042268827327817266,0.29248874672850644,0.012407371014084878,7.5006864323056035e-06,15.836447681688762,4.352553589864239e-11,True
M2,0.2,1800.0,Q4,3300.0,300.0,2400000.0,6.311377613791738e-06,15.147306273100172,61081.93793829916,0.0004249176006520375,0.0,0.0004272586150040646,0.29250009164118274,0.010502612817360377,6.349193989081672e-06,15.798180188166857,3.902254667881398e-11,True
M2,0.2,1800.0,Q4,3600.0,300.0,2400000.0,6.21905453197775e-06,14.9257308767466,65559.65720132313,0.00042230872622755084,0.0,0.00043021971141271316,0.2922467182855053,0.008890269813497484,5.3744766795429724e-06,15.62674618435996,3.398403897783732e-11,True
M2,0.2,1800.0,Q4,3900.0,300.0,2400000.0,6.134545347483059e-06,14.722908833959343,69976.52985151093,0.0004201747974009734,0.0,0.00043204249404234365,0.291771173568202,0.007525450926472308,4.54939629008392e-06,15.430789059211035,4.44514141236627e-11,True
M2,0.2,1800.0,Q4,4200.0,300.0,2400000.0,6.053373287668679e-06,14.52809589040483,74334.95861863239,0.0004181558023932171,0.0,0.0004324750302154776,0.2911104558274693,0.00637015668081995,3.850980818841197e-06,15.192199791486258,4.11409851442529e-11,True
M2,0.2,1800.0,Q4,4500.0,300.0,2400000.0,5.9832660958676975e-06,14.359838630082473,78642.91020765713,0.00041683234486518264,0.0,0.0004325911753071229,0.29029341146445964,0.00539222121500394,3.259784886053364e-06,15.00088804868524,3.7835286931404344e-11,True
M2,0.2,1800.0,Q4,4800.0,300.0,2400000.0,5.923398897647827e-06,14.216157354354786,82907.75741396357,0.0004161357608052232,0.0,0.0004325285469759514,0.28934419629506175,0.0045644167150683,2.759348333118805e-06,14.84353427265552,4.988660360414392e-11,True
M2,0.2,1800.0,Q4,5100.0,300.0,2400000.0,5.849608896377671e-06,14.03906135130641,87119.47581935549,0.0004146980782639784,0.0,0.00043186221161873884,0.2882900350072278,0.003863695334090565,2.335737936592449e-06,14.562827568261778,4.4866901198685504e-11,True
M2,0.2,1800.0,Q4,5400.0,300.0,2400000.0,5.785828095955727e-06,13.885987430293746,91285.27204844361,0.00041429979044318906,0.0,0.00043176594601023014,0.2871474344217567,0.003270547490852799,1.9771594774592195e-06,14.377178751088051,4.579850916752927e-11,True
M2,0.2,1800.0,Q4,5700.0,300.0,2400000.0,5.7320577241194385e-06,13.756938537886652,95412.35360980961,0.0004145721959435109,0.0,0.00043215583479603795,0.2859299059140479,0.0027684586813937467,1.673629364863506e-06,14.24196142882357,4.3389339231742356e-11,True
M2,0.2,1800.0,Q4,6000.0,300.0,2400000.0,5.679000187672847e-06,13.629600450414832,99501.23374493406,0.0004149908094041884,0.0,0.0004322575954240863,0.284651214859297,0.002343449679914574,1.4166966715972434e-06,14.077064622525548,2.8224584671149456e-11,True
M2,0.2,1800.0,Q4,6300.0,300.0,2400000.0,5.6214762085863945e-06,13.491542900607348,103548.69661511626,0.00041499247652932006,0.0,0.00043130590502191493,0.2833245343494182,0.0019836873272484467,1.1992078422204257e-06,13.863100271010994,4.2620651089482665e-11,True
M2,0.2,1800.0,Q4,6600.0,300.0,2400000.0,5.56129584923163e-06,13.347110038155911,107552.82962656303,0.0004145118056759575,0.0,0.0004295561908432669,0.2819606778515088,0.001679155070412917,1.0151075227850977e-06,13.657272774836395,3.7583591341652004e-11,True
M2,0.2,1800.0,Q4,6900.0,300.0,2400000.0,5.505658171904894e-06,13.213579612571746,111516.90351033455,0.000413923688252847,0.0,0.000428017553540628,0.2805667613900062,0.0014213740803619465,8.592699668365678e-07,13.540594337902393,3.575920173154652e-11,True
M2,0.2,1800.0,Q4,7200.0,300.0,2400000.0,5.44197024904962e-06,13.060728597719088,115435.12208965028,0.0004121247717406492,0.0,0.00042495815851551015,0.27915237721230557,0.0012031671832595909,7.273563236745189e-07,13.350307856233114,3.1173007801544946e-11,True
M2,0.2,1800.0,Q4,7500.0,300.0,2400000.0,5.3742363882860375e-06,12.89816733188649,119304.57228921623,0.00040944396075331117,0.0,0.0004211972383734335,0.2777248144463786,0.00101845903261736,6.156938354741027e-07,13.192180008125009,3.5621817524965643e-11,True
M2,0.2,1800.0,Q4,7800.0,300.0,2400000.0,5.3071942137943795e-06,12.73726611310651,123125.75212314818,0.00040648268652920946,0.0,0.0004169208448000813,0.27628900825617764,0.0008621069586603691,5.211735798566361e-07,13.013251907559352,4.369353237172803e-11,True
M2,0.2,1800.0,Q4,8100.0,300.0,2400000.0,5.24054869010343e-06,12.577316856248231,126898.94718002265,0.00040331556428754953,0.0,0.00041271843723064157,0.27484919282250825,0.0007297577854070307,4.4116391084446163e-07,12.858941406076426,4.6129502086996456e-11,True
M2,0.2,1800.0,Q4,8400.0,300.0,2400000.0,5.189509281554813e-06,12.45482227573155,130635.39386274212,0.00040123174425746517,0.0,0.000410584269793103,0.2734043711945922,0.000617726628943698,3.734371882111091e-07,12.778953750899056,3.413246617802645e-11,True
M2,0.2,1800.0,Q4,8700.0,300.0,2400000.0,5.134491624196997e-06,12.322779898072792,134332.22783216395,0.0003988298203894162,0.0,0.0004078797199159377,0.27195885603397174,0.0005228943023791258,3.161077552152403e-07,12.61615565056273,3.0919847548151373e-11,True
M2,0.2,1800.0,Q4,9000.0,300.0,2400000.0,5.095188760744709e-06,12.228453025787301,138000.76373990014,0.00039772076290745445,0.0,0.0004065776742558294,0.2705105732371301,0.0004426204710133568,2.6757943788589676e-07,12.560476938407957,4.916863690292834e-11,True
M2,0.2,1800.0,Q4,9300.0,300.0,2400000.0,5.047690895144162e-06,12.114458148345989,141635.10118440393,0.0003960318344546687,0.0,0.0004044627708995218,0.2690642162997161,0.0003746701397752823,2.2650110412691482e-07,12.40317044620484,4.9692357667503614e-11,True
M2,0.2,1800.0,Q4,9600.0,300.0,2400000.0,4.994461092630652e-06,11.986706622313564,145231.113171098,0.00039382033495050496,0.0,0.00040159553146392103,0.26762339668541735,0.00031715142618198846,1.9172904531097948e-07,12.212025076930706,4.038901421786751e-11,True
M2,0.2,1800.0,Q4,9900.0,300.0,2400000.0,4.95426156842863e-06,11.890227764228712,148798.1815003666,0.0003925769065224141,0.0,0.0003998518562336287,0.26618580675469133,0.00026846288628604793,1.622951329864686e-07,12.127724542411759,3.397911123188387e-11,True
M2,0.2,1800.0,Q4,10200.0,300.0,2400000.0,4.909666627356809e-06,11.783199905656343,152333.1414720635,0.0003909791642805359,0.0,0.00039781255898050917,0.2647541207256354,0.00022724892705252667,1.3737986411173763e-07,12.000734546852668,3.2753958232111695e-11,True
M2,0.2,1800.0,Q4,10500.0,300.0,2400000.0,4.866144599962887e-06,11.67874703991093,155836.76558403677,0.00038945711788626743,0.0,0.00039570977859379334,0.26332916420887675,0.0001923620637509641,1.1628954433854182e-07,11.862689245716684,2.8245506599001784e-11,True
M2,0.2,1800.0,Q4,10800.0,300.0,2400000.0,4.838896107577309e-06,11.61335065818554,159320.77078149244,0.0003892558427829597,0.0,0.00039523954686238033,0.261907026468765,0.00016283097152743436,9.843697407843248e-08,11.850789551658117,4.459907196331269e-11,True
M2,0.2,1800.0,Q4,11100.0,300.0,2400000.0,4.801599891801742e-06,11.52383974032418,162777.9227035897,0.00038834102503454833,0.0,0.0003938015467822519,0.26049154403110475,0.0001378334416441571,8.332509961092416e-08,11.711021668691027,4.793931939328552e-11,True
M2,0.2,1800.0,Q4,11400.0,300.0,2400000.0,4.77025327706587e-06,11.448607864958088,166212.50506307711,0.00038796215316139356,0.0,0.00039295852076461654,0.2590816280001977,0.0001166734894305559,7.053317404533732e-08,11.63592056080284,4.370854684933624e-11,True
M2,0.2,1800.0,Q4,11700.0,300.0,2400000.0,4.728618131002423e-06,11.348683514405815,169617.11011739887,0.000386745044638351,0.0,0.00039098238736711273,0.25768095407388114,9.876197658218381e-05,5.970504282790701e-08,11.452615799732582,4.716903976119249e-11,True
M2,0.2,1800.0,Q4,12000.0,300.0,2400000.0,4.7006263155424045e-06,11.28150315730177,173001.5610645894,0.0003865724081901282,0.0,0.0003909968352164064,0.25628592794763655,8.36002082908934e-05,5.0539227637634746e-08,11.42917404676486,3.908528354426608e-11,True
M2,0.2,1800.0,Q4,12300.0,300.0,2400000.0,4.657837207563856e-06,11.178809298153254,176355.20385403535,0.00038510241809753463,0.0,0.00038966997677947684,0.2549014109452685,7.076604851529006e-05,4.278053258534443e-08,11.273469853085954,4.104927958135391e-11,True
M2,0.2,1800.0,Q4,12600.0,300.0,2400000.0,4.629434716926093e-06,11.110643320622623,179688.39685022214,0.0003846464657754747,0.0,0.00038950567403717943,0.2535234444120128,5.990216681091561e-05,3.6212939014581485e-08,11.240610573288535,3.9405864151986224e-11,True
M2,0.2,1800.0,Q4,12900.0,300.0,2400000.0,4.59732503318237e-06,11.033580079637689,182998.47087411344,0.0003837493436842259,0.0,0.00038895792608352383,0.25215344297949144,5.070608948678915e-05,3.065359108042155e-08,11.157685399709896,3.734998054515446e-11,True
M2,0.2,1800.0,Q4,13200.0,300.0,2400000.0,4.5604803446227035e-06,10.94515282709449,186282.0167222418,0.0003823459846750537,0.0,0.0003877936607784087,0.250793083187593,4.292177809123512e-05,2.5947704651846784e-08,11.029739048390812,4.7923735196081715e-11,True
M2,0.2,1800.0,Q4,13500.0,300.0,2400000.0,4.5331533804986465e-06,10.879568113196752,189545.88715620083,0.00038164660494622026,0.0,0.0003877111859107573,0.24943972645087403,3.633250075404087e-05,2.1964257790647486e-08,11.018006253954978,4.5037242675101794e-11,True
M2,0.2,1800.0,Q4,13800.0,300.0,2400000.0,4.49226355555295e-06,10.78143253332708,192780.31691619896,0.00037975250529937143,0.0,0.00038614721689601156,0.2480976250871397,3.0754797907870056e-05,1.8592342820569383e-08,10.852498007736008,4.250676650502334e-11,True
M2,0.2,1800.0,Q4,14100.0,300.0,2400000.0,4.4679723442399525e-06,10.723133626175885,195997.25700405173,0.0003791858718433414,0.0,0.00038619375280943996,0.24676195480747193,2.60333743817161e-05,1.57380784205132e-08,10.851317791821495,3.8871607859474766e-11,True
M2,0.2,1800.0,Q4,14400.0,300.0,2400000.0,4.440703036634048e-06,10.657687287921716,199194.56319042825,0.00037836394391469987,0.0,0.0003858919325967021,0.24543374049520258,2.2036775651358166e-05,1.332199576785976e-08,10.774355557207798,4.046116727747123e-11,True
M2,0.2,1800.0,Q4,14700.0,300.0,2400000.0,4.406955207904688e-06,10.576692498971251,202367.57094011962,0.00037696904617895774,0.0,0.00038497476775275943,0.24411503698061043,1.8653727864389148e-05,1.1276825956563396e-08,10.663288010360343,3.823682119991387e-11,True
M2,0.2,1800.0,Q4,15000.0,300.0,2400000.0,4.377519482126499e-06,10.506046757103597,205519.3849672507,0.00037589728664984783,0.0,0.00038440913347911285,0.2428046448240928,1.5790039738288235e-05,9.545627087003037e-09,10.5934662009317,4.812355643298267e-11,True
M2,0.2,1800.0,Q4,15300.0,300.0,2400000.0,4.349083258278924e-06,10.437799819869419,208650.7249132115,0.0003748663735220835,0.0,0.0003839171820029333,0.24150234390626948,1.336598007375757e-05,8.080198881768894e-09,10.523953756040326,4.48014148106207e-11,True
M2,0.2,1800.0,Q4,15600.0,300.0,2400000.0,4.321214527242432e-06,10.370914865381836,211761.99937282607,0.0003738233308307054,0.0,0.0003837552209904708,0.24020803147030018,1.1314057867687884e-05,6.8397406868989435e-09,10.455756983844456,4.93147403334203e-11,True
M2,0.2,1800.0,Q4,15900.0,300.0,2400000.0,4.293678770528108e-06,10.30482904926746,214853.44808760632,0.00037272943266449405,0.0,0.00038357557816098836,0.23892166475379048,9.577143219352666e-06,5.789715494450734e-09,10.38907756228517,4.610342506392394e-11,True
M2,0.2,1800.0,Q4,16200.0,300.0,2400000.0,4.2663093939496355e-06,10.239142545479126,217925.19085125005,0.00037155131069465237,0.0,0.0003833471767940353,0.2376432422019418,8.106876711842094e-06,4.9008883583685725e-09,10.323915752329366,4.807180333022293e-11,True
M2,0.2,1800.0,Q4,16500.0,300.0,2400000.0,4.2389641332926344e-06,10.173513919902323,220977.24502722075,0.00037025623116219747,0.0,0.0003830401036226004,0.23637279751552023,6.862322982515646e-06,4.148512431088161e-09,10.260207760425262,4.6041953667357977e-11,True
M2,0.2,1800.0,Q4,16800.0,300.0,2400000.0,4.2118615149292885e-06,10.108467635830293,224009.78531796983,0.0003688799795847204,0.0,0.0003826805176095994,0.23511029255286503,5.808830994996347e-06,3.5116399583976605e-09,10.1975749902177,4.8122503955390417e-11,True
M2,0.2,1800.0,Q4,17100.0,300.0,2400000.0,4.185340751494705e-06,10.044817803587293,227023.230659046,0.00036748883739281266,0.0,0.00038231840842365414,0.23385558208897636,4.91706928024257e-06,2.9725390491792555e-09,10.135675913573879,4.8275143831005116e-11,True
M2,0.2,1800.0,Q4,17400.0,300.0,2400000.0,4.1596614245752955e-06,9.983187418980709,230018.18688474022,0.00036614219451879904,0.0,0.0003819973685338195,0.23260843852145402,4.162209285746381e-06,2.516199981653963e-09,10.07436979212211,4.5432946070637605e-11,True
M2,0.2,1800.0,Q4,17700.0,300.0,2400000.0,4.13502765027002e-06,9.924066360648048,232995.40679293463,0.0003648947976214913,0.0,0.00038175731733793136,0.23136856920142995,3.523234095554328e-06,2.1299173006401786e-09,10.013627128557248,4.900620745083668e-11,True
M2,0.2,1800.0,Q4,18000.0,300.0,2400000.0,4.111603169133833e-06,9.867847605921199,235955.761074711,0.0003637982623793361,0.0,0.0003816578058669348,0.23013562913149826,2.98235327439825e-06,1.8029360705202594e-09,9.95348886192755,4.1544262114956984e-11,True
M2,0.2,1800.0,Q4,18300.0,300.0,2400000.0,4.089403298677435e-06,9.814567916825844,238900.13144975874,0.00036287850240060426,0.0,0.0003818661082923647,0.2289092659875964,2.5245075439458017e-06,1.5261524348414943e-09,9.89413549316691,4.058911914092721e-11,True
M2,0.2,1800.0,Q4,18600.0,300.0,2400000.0,4.068037005974594e-06,9.763288814339026,241829.11809406045,0.0003620802454198399,0.0,0.00038217174814162645,0.22768924244381822,2.1369495002986103e-06,1.291860145490639e-09,9.836023321067657,3.9983148366942175e-11,True
M2,0.2,1800.0,Q4,18900.0,300.0,2400000.0,4.047119707486387e-06,9.713087297967329,244743.04428345064,0.0003613391413162277,0.0,0.0003825197368220228,0.22647543459234418,1.8088886990169031e-06,1.0935360042723557e-09,9.77940601866119,3.965637842530097e-11,True
M2,0.2,1800.0,Q4,19200.0,300.0,2400000.0,4.026349657216141e-06,9.663239177318738,247642.01603664627,0.0003606157504628149,0.0,0.0003828618986114331,0.2252678073926236,1.5311912260789674e-06,9.256582431264533e-10,9.724347719789899,3.945237598344941e-11,True
M2,0.2,1800.0,Q4,19500.0,300.0,2400000.0,4.005485710427829e-06,9.61316570502679,250525.9657481543,0.0003601280390380928,0.0,0.0003831802726333733,0.22406639674530374,1.2961253901886986e-06,7.835527863008962e-10,9.670804514286347,3.9212723027075464e-11,True
M2,0.2,1800.0,Q4,19800.0,300.0,2400000.0,3.984332569388317e-06,9.562398166531962,253394.68519811388,0.0003595418976474446,0.0,0.0003834747943527475,0.222871295953396,1.0971464559614498e-06,6.632631140908289e-10,9.618665705400275,3.8780017931554305e-11,True
M2,0.2,1800.0,Q4,20100.0,300.0,2400000.0,3.963140449805913e-06,9.511537079534191,256248.14632197414,0.00035889386923518166,0.0,0.0003837245234600218,0.22168252225046045,9.287144244998723e-07,5.614401048719252e-10,9.567474272824473,3.905574863260237e-11,True
M2,0.2,1800.0,Q4,20400.0,300.0,2400000.0,3.942242882447339e-06,9.461382917873614,259086.56119733624,0.0003582450246082606,0.0,0.0003839982816001791,0.22049999196034006,7.86139787981446e-07,4.752487883947547e-10,9.516889095468215,3.8556282121464616e-11,True
M2,0.2,1800.0,Q4,20700.0,300.0,2400000.0,3.9215613658035905e-06,9.411747277928617,261910.08538071482,0.00035758111550940043,0.0,0.00038425436420816775,0.21932364423740336,6.65452963735676e-07,4.022894141525664e-10,9.467015783803156,3.801809050934518e-11,True
M2,0.2,1800.0,Q4,21000.0,300.0,2400000.0,3.901036960310054e-06,9.362488704744129,264718.83199213806,0.0003568895075953961,0.0,0.00038447743598076054,0.2181534353084845,5.632937725765462e-07,3.405306371970991e-10,9.417865993194496,4.9232418298996725e-11,True
M2,0.2,1800.0,Q4,21300.0,300.0,2400000.0,3.880620919247707e-06,9.313490206194498,267512.8790539964,0.0003561584412297777,0.0,0.0003846553806189872,0.216989335508962,4.768178842307362e-07,2.882529611527002e-10,9.369417203652887,3.195584375090158e-11,True
M2,0.2,1800.0,Q4,21600.0,300.0,2400000.0,3.860271593176292e-06,9.264651823623101,270292.27460108337,0.00035537679465326617,0.0,0.00038477682688181256,0.21583132723162402,4.0361762510232674e-07,2.440008637613649e-10,9.321630203534008,3.172178960369276e-11,True
M2,0.2,1800.0,Q4,21900.0,300.0,2400000.0,3.839919622071211e-06,9.215807092970906,273057.01672897465,0.0003545271424321326,0.0,0.0003848250894436346,0.2146794133080309,3.416549434928708e-07,2.0654227203151988e-10,9.27447972456708,3.137056987216987e-11,True
M2,0.2,1800.0,Q4,22200.0,300.0,2400000.0,3.8196672409118706e-06,9.167201378188489,275807.1771424312,0.00035362623778059513,0.0,0.0003848129016204279,0.2135335655863711,2.892046658852506e-07,1.7483425869206732e-10,9.227801633363143,3.0967210845431586e-11,True
M2,0.2,1800.0,Q4,22500.0,300.0,2400000.0,3.7997022049639216e-06,9.119285291913412,278542.9627300052,0.00035271171868150273,0.0,0.0003847705019882431,0.21239369932340857,2.4480646442496063e-07,1.4799400486763314e-10,9.181437991064632,3.047312681407195e-11,True
M2,0.2,1800.0,Q4,22800.0,300.0,2400000.0,3.7801691414595277e-06,9.072405939502866,281264.68451185606,0.0003518172392059183,0.0,0.00038472436890241266,0.2112596861635489,2.0722419827081346e-07,1.2527422051382397e-10,9.135342140526507,4.434400137995565e-11,True
M2,0.2,1800.0,Q4,23100.0,300.0,2400000.0,3.761182458287191e-06,9.026837899889259,283972.7358818228,0.0003509736446165163,0.0,0.0003846987485185956,0.21013136323907092,1.7541149679135277e-07,1.0604233826486891e-10,9.089527062064274,4.3322346757392266e-11,True
M2,0.2,1800.0,Q4,23400.0,300.0,2400000.0,3.7428345473774138e-06,8.982802913705793,286667.57675593457,0.0003502097707772327,0.0,0.00038471655044537543,0.20900853980402612,1.484826263695887e-07,8.976290140588018e-11,9.04404207811016,4.281841214386957e-11,True
M2,0.2,1800.0,Q4,23700.0,300.0,2400000.0,3.725115568503964e-06,8.940277364409514,289349.65996525745,0.00034953510857868055,0.0,0.00038478431951562755,0.20789102792856254,1.2568782968561803e-07,7.598265561323559e-11,8.999017906053574,4.252861288858334e-11,True
M2,0.2,1800.0,Q4,24000.0,300.0,2400000.0,3.707812351597513e-06,8.898749643834032,292019.2848584077,0.00034891602168982095,0.0,0.0003848716751421879,0.2067787035177092,1.0639245087003971e-07,6.431792938526114e-11,8.954687617261296,3.7775330503204634e-11,True
M2,0.2,1800.0,Q4,24300.0,300.0,2400000.0,3.690742259576e-06,8.8577814229824,294676.6192853024,0.000348319538070416,0.0,0.0003849498405820972,0.20567149717228084,9.005926532781112e-08,5.4443951807428594e-11,8.91114889667108,3.766806178908179e-11,True
