kind,model,material,angle_deg,window,mask,q_um,status,diagnostic,relative_error,threshold,pass_recovery,runtime_s
synthetic,B,CAL,,W1,na,6.721366879454917,OK_CONDITIONAL,0.02262681688861432,0.34427337589098334,2.0,True,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.07247346761820812,1.0001803830790537,2.0,True,
synthetic,P,CAL,,W1,na,nan,BOUNDARY_SOLUTION,nan,nan,2.0,False,
synthetic,B,CAL,,W1,na,6.838320070777329,OK_CONDITIONAL,0.04396528400924312,0.36766401415546585,2.0,True,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.09657124118324467,1.0001803830790537,2.0,True,
synthetic,P,CAL,,W1,na,nan,BOUNDARY_SOLUTION,nan,nan,2.0,False,
synthetic,B,CAL,,W1,na,8.413065101402111,OK_CONDITIONAL,0.14283119844045106,0.6826130202804223,2.0,True,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.17596081128408936,1.0001803830790537,2.0,True,
synthetic,P,CAL,,W1,na,nan,BOUNDARY_SOLUTION,nan,nan,2.0,False,
synthetic,B,CAL,,W1,na,8.543825213439325,OK_CONDITIONAL,0.15060466637432124,0.708765042687865,2.0,True,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.17990165018446885,1.0001803830790537,2.0,True,
synthetic,P,CAL,,W1,na,nan,BOUNDARY_SOLUTION,nan,nan,2.0,False,
synthetic,B,CAL,,W1,na,3527.55237994083,OK_CONDITIONAL,0.7706743917309807,704.510475988166,2.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.1712645997811994,1.0001803830790537,2.0,True,
synthetic,P,CAL,,W1,na,nan,BOUNDARY_SOLUTION,nan,nan,2.0,False,
synthetic,B,CAL,,W1,na,3799.8365183337196,OK_CONDITIONAL,0.7365755502421284,758.9673036667439,2.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.07405635314649968,1.0001803830790537,2.0,True,
synthetic,P,CAL,,W1,na,nan,BOUNDARY_SOLUTION,nan,nan,2.0,False,
synthetic,B,CAL,,W1,na,3320.1536424676683,OK_CONDITIONAL,0.5415453071910282,663.0307284935336,2.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.11845747407074725,1.0001803830790537,2.0,True,
synthetic,P,CAL,,W1,na,nan,BOUNDARY_SOLUTION,nan,nan,2.0,False,
synthetic,B,CAL,,W1,na,2704.5198238067082,OK_CONDITIONAL,0.7149463241087347,539.9039647613416,2.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.06909593221828282,1.0001803830790537,2.0,True,
synthetic,P,CAL,,W1,na,nan,BOUNDARY_SOLUTION,nan,nan,2.0,False,
synthetic,B,CAL,,W1,na,3038.3080928791437,OK_CONDITIONAL,0.5782915075464823,606.6616185758287,2.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.17528873940295686,1.0001803830790537,2.0,True,
synthetic,P,CAL,,W1,na,nan,BOUNDARY_SOLUTION,nan,nan,2.0,False,
synthetic,B,CAL,,W1,na,3500.818145427238,OK_CONDITIONAL,0.6894430338402097,699.1636290854476,2.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.06987153005441465,1.0001803830790537,2.0,True,
synthetic,P,CAL,,W1,na,nan,BOUNDARY_SOLUTION,nan,nan,2.0,False,
synthetic,B,CAL,,W1,na,2599.3644319916507,OK_CONDITIONAL,0.6251035258092734,518.8728863983301,2.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.06946625162967954,1.0001803830790537,2.0,True,
synthetic,P,CAL,,W1,na,nan,BOUNDARY_SOLUTION,nan,nan,2.0,False,
synthetic,B,CAL,,W1,na,3594.273853422297,OK_CONDITIONAL,0.5885651365758938,717.8547706844595,2.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.0710885310615568,1.0001803830790537,2.0,True,
synthetic,P,CAL,,W1,na,nan,BOUNDARY_SOLUTION,nan,nan,2.0,False,
synthetic,B,CAL,,W1,na,10.44790835877656,OK_CONDITIONAL,0.1297670246743108,0.044790835877656046,1.0,True,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.462710200506804,9.019153952678493e-05,1.0,True,
synthetic,P,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,553.3406645997202,9.019153952678493e-05,1.0,True,
synthetic,B,CAL,,W1,na,9.783625049216987,OK_CONDITIONAL,0.04400124093066732,0.021637495078301327,1.0,True,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.4577572484781822,9.019153952678493e-05,1.0,True,
synthetic,P,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,553.1358354534573,9.019153952678493e-05,1.0,True,
synthetic,B,CAL,,W1,na,10.369384996587089,OK_CONDITIONAL,0.12003707706811725,0.03693849965870886,1.0,True,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.4620862812561985,9.019153952678493e-05,1.0,True,
synthetic,P,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,553.3189842334687,9.019153952678493e-05,1.0,True,
synthetic,B,CAL,,W1,na,10.7277790084142,OK_CONDITIONAL,0.1620688169636219,0.07277790084142008,1.0,True,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.46393936181614087,9.019153952678493e-05,1.0,True,
synthetic,P,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,553.3806429027102,9.019153952678493e-05,1.0,True,
synthetic,B,CAL,,W1,na,3448.9513530082368,OK_CONDITIONAL,0.5223634759768858,343.89513530082365,1.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.4601175215884178,9.019153952678493e-05,1.0,True,
synthetic,P,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.059087837482604974,9.019153952678493e-05,1.0,True,
synthetic,B,CAL,,W1,na,2806.5519074845483,OK_CONDITIONAL,0.9206656009489191,279.65519074845486,1.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.4637373081237328,9.019153952678493e-05,1.0,True,
synthetic,P,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.07166479063539691,9.019153952678493e-05,1.0,True,
synthetic,B,CAL,,W1,na,1795.4455687539403,OK_CONDITIONAL,0.8529436040762869,178.54455687539402,1.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.4601971103518671,9.019153952678493e-05,1.0,True,
synthetic,P,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.06354982213596708,9.019153952678493e-05,1.0,True,
synthetic,B,CAL,,W1,na,2025.943619751886,OK_CONDITIONAL,0.8715409485661911,201.5943619751886,1.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.4597060602098342,9.019153952678493e-05,1.0,True,
synthetic,P,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.06201977441300192,9.019153952678493e-05,1.0,True,
synthetic,B,CAL,,W1,na,2960.878326740997,OK_CONDITIONAL,0.5570168120623067,295.08783267409973,1.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.46077530713491804,9.019153952678493e-05,1.0,True,
synthetic,P,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.012084153760775434,9.019153952678493e-05,1.0,True,
synthetic,B,CAL,,W1,na,3051.600666062198,OK_CONDITIONAL,0.5421850880857514,304.1600666062198,1.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.4631637507440489,9.019153952678493e-05,1.0,True,
synthetic,P,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.011005193311274902,9.019153952678493e-05,1.0,True,
synthetic,B,CAL,,W1,na,2426.812553501232,OK_CONDITIONAL,0.6482667003743818,241.6812553501232,1.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.4624869253629747,9.019153952678493e-05,1.0,True,
synthetic,P,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.011392191541635897,9.019153952678493e-05,1.0,True,
synthetic,B,CAL,,W1,na,2993.9191896716848,OK_CONDITIONAL,0.816179894441241,298.39191896716846,1.0,False,
synthetic,F,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.46224552647247336,9.019153952678493e-05,1.0,True,
synthetic,P,CAL,,W1,na,10.000901915395268,OK_CONDITIONAL,0.011392359647709937,9.019153952678493e-05,1.0,True,
synthetic,B,CAL,,W1,na,20.397370359328924,OK_CONDITIONAL,0.07261703801422602,0.01986851796644622,0.5,True,
synthetic,F,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.49765038678812645,9.019153952678493e-05,0.5,True,
synthetic,P,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,553.4219264785673,9.019153952678493e-05,0.5,True,
synthetic,B,CAL,,W1,na,19.84304440079337,OK_CONDITIONAL,0.05974753005586439,0.007847779960331458,0.5,True,
synthetic,F,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.4981152924438961,9.019153952678493e-05,0.5,True,
synthetic,P,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,553.3368174214698,9.019153952678493e-05,0.5,True,
synthetic,B,CAL,,W1,na,20.114041973462268,OK_CONDITIONAL,0.03382451789489904,0.005702098673113376,0.5,True,
synthetic,F,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.49896207270619886,9.019153952678493e-05,0.5,True,
synthetic,P,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,553.1756763808581,9.019153952678493e-05,0.5,True,
synthetic,B,CAL,,W1,na,19.791164525004334,OK_CONDITIONAL,0.06403385784750328,0.010441773749783324,0.5,True,
synthetic,F,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.4979395188172702,9.019153952678493e-05,0.5,True,
synthetic,P,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,553.3692666861722,9.019153952678493e-05,0.5,True,
synthetic,B,CAL,,W1,na,3518.266833810832,OK_CONDITIONAL,0.9935224606464482,174.91334169054159,0.5,False,
synthetic,F,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.4986333883068773,9.019153952678493e-05,0.5,True,
synthetic,P,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.3068757390351376,9.019153952678493e-05,0.5,True,
synthetic,B,CAL,,W1,na,1329.607574058567,OK_CONDITIONAL,0.9690364923219139,65.48037870292835,0.5,False,
synthetic,F,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.49880783720328364,9.019153952678493e-05,0.5,True,
synthetic,P,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.2802323831044676,9.019153952678493e-05,0.5,True,
synthetic,B,CAL,,W1,na,3359.885555854273,OK_CONDITIONAL,0.6275140264018989,166.99427779271366,0.5,False,
synthetic,F,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.49802188188284996,9.019153952678493e-05,0.5,True,
synthetic,P,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.3000447379084614,9.019153952678493e-05,0.5,True,
synthetic,B,CAL,,W1,na,21.033478148906912,OK_CONDITIONAL,0.11226713509789592,0.05167390744534561,0.5,True,
synthetic,F,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.5006226000516611,9.019153952678493e-05,0.5,True,
synthetic,P,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.28124020311150605,9.019153952678493e-05,0.5,True,
synthetic,B,CAL,,W1,na,2701.75618673969,OK_CONDITIONAL,0.5161683819756241,134.0878093369845,0.5,False,
synthetic,F,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.4991603449838384,9.019153952678493e-05,0.5,True,
synthetic,P,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.04441124182709033,9.019153952678493e-05,0.5,True,
synthetic,B,CAL,,W1,na,2620.8205466812074,OK_CONDITIONAL,0.7236058301119058,130.04102733406037,0.5,False,
synthetic,F,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.4971588795841413,9.019153952678493e-05,0.5,True,
synthetic,P,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.04588753496096026,9.019153952678493e-05,0.5,True,
synthetic,B,CAL,,W1,na,2043.7095451511059,OK_CONDITIONAL,0.5453987813700335,101.18547725755529,0.5,False,
synthetic,F,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.4978361969573438,9.019153952678493e-05,0.5,True,
synthetic,P,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.049955318803193545,9.019153952678493e-05,0.5,True,
synthetic,B,CAL,,W1,na,3874.8890330246645,OK_CONDITIONAL,0.4648330925718293,192.74445165123322,0.5,False,
synthetic,F,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.49944009330732875,9.019153952678493e-05,0.5,True,
synthetic,P,CAL,,W1,na,20.001803830790536,OK_CONDITIONAL,0.04424317908465945,9.019153952678493e-05,0.5,True,
synthetic,B,CAL,,W1,na,40.19060015790242,OK_CONDITIONAL,0.037988269177045134,0.004765003947560587,0.25,True,
synthetic,F,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.5006050693448549,9.019153952678493e-05,0.25,True,
synthetic,P,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,553.3729129102875,9.019153952678493e-05,0.25,True,
synthetic,B,CAL,,W1,na,40.19060075547639,OK_CONDITIONAL,0.03798249811637657,0.004765018886909722,0.25,True,
synthetic,F,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.5006051193772718,9.019153952678493e-05,0.25,True,
synthetic,P,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,553.3728451976436,9.019153952678493e-05,0.25,True,
synthetic,B,CAL,,W1,na,39.83229400402042,OK_CONDITIONAL,0.0370808851792934,0.004192649899489531,0.25,True,
synthetic,F,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.5006078165057584,9.019153952678493e-05,0.25,True,
synthetic,P,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,553.3692127622835,9.019153952678493e-05,0.25,True,
synthetic,B,CAL,,W1,na,39.85702803231558,OK_CONDITIONAL,0.0358076396628952,0.0035742991921104304,0.25,True,
synthetic,F,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.5006196901941342,9.019153952678493e-05,0.25,True,
synthetic,P,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,553.3532078708471,9.019153952678493e-05,0.25,True,
synthetic,B,CAL,,W1,na,40.382792637818,OK_CONDITIONAL,0.027047388282431466,0.009569815945449988,0.25,True,
synthetic,F,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.5010472643696816,9.019153952678493e-05,0.25,True,
synthetic,P,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,1.2077169915798358,9.019153952678493e-05,0.25,True,
synthetic,B,CAL,,W1,na,41.04394508406005,OK_CONDITIONAL,0.0382882605072856,0.026098627101501216,0.25,True,
synthetic,F,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.5000010302316771,9.019153952678493e-05,0.25,True,
synthetic,P,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,1.2121919015131224,9.019153952678493e-05,0.25,True,
synthetic,B,CAL,,W1,na,40.029290589875764,OK_CONDITIONAL,0.009124838473367276,0.0007322647468940957,0.25,True,
synthetic,F,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.5005422824847346,9.019153952678493e-05,0.25,True,
synthetic,P,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,1.13524076768054,9.019153952678493e-05,0.25,True,
synthetic,B,CAL,,W1,na,40.42809943790564,OK_CONDITIONAL,0.01773488664386916,0.010702485947640917,0.25,True,
synthetic,F,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.5009805302713238,9.019153952678493e-05,0.25,True,
synthetic,P,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,1.1017021021045614,9.019153952678493e-05,0.25,True,
synthetic,B,CAL,,W1,na,1404.3984528283086,OK_CONDITIONAL,0.9611604946293221,34.10996132070771,0.25,False,
synthetic,F,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.5007396803526046,9.019153952678493e-05,0.25,True,
synthetic,P,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.18997095155450355,9.019153952678493e-05,0.25,True,
synthetic,B,CAL,,W1,na,2961.2868117919616,OK_CONDITIONAL,0.7788786124057835,73.03217029479904,0.25,False,
synthetic,F,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.5023369853432346,9.019153952678493e-05,0.25,True,
synthetic,P,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.18997354381351217,9.019153952678493e-05,0.25,True,
synthetic,B,CAL,,W1,na,2441.0294781602215,OK_CONDITIONAL,0.7896207394795494,60.02573695400554,0.25,False,
synthetic,F,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.5009977710050452,9.019153952678493e-05,0.25,True,
synthetic,P,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.1914177106995268,9.019153952678493e-05,0.25,True,
synthetic,B,CAL,,W1,na,1503.3962553944402,OK_CONDITIONAL,0.8759369589649427,36.58490638486101,0.25,False,
synthetic,F,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.500098846473304,9.019153952678493e-05,0.25,True,
synthetic,P,CAL,,W1,na,40.00360766158107,OK_CONDITIONAL,0.18072408664073583,9.019153952678493e-05,0.25,True,
synthetic,B,CAL,,W2,na,7.694991640828182,OK_CONDITIONAL,0.0632812435424603,0.5389983281656365,1.6666666666666667,True,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.2186977153644766,0.6666817821354215,1.6666666666666667,True,
synthetic,P,CAL,,W2,na,nan,BOUNDARY_SOLUTION,nan,nan,1.6666666666666667,False,
synthetic,B,CAL,,W2,na,7.060462482096285,OK_CONDITIONAL,0.12266964808438105,0.412092496419257,1.6666666666666667,True,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.20425988076643337,0.6666817821354215,1.6666666666666667,True,
synthetic,P,CAL,,W2,na,nan,BOUNDARY_SOLUTION,nan,nan,1.6666666666666667,False,
synthetic,B,CAL,,W2,na,5.708937399088016,OK_CONDITIONAL,0.004950873183065747,0.14178747981760315,1.6666666666666667,True,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.10767515066427175,0.6666817821354215,1.6666666666666667,True,
synthetic,P,CAL,,W2,na,nan,BOUNDARY_SOLUTION,nan,nan,1.6666666666666667,False,
synthetic,B,CAL,,W2,na,6.011357932301437,OK_CONDITIONAL,0.0427977093523623,0.20227158646028745,1.6666666666666667,True,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.1531577615196034,0.6666817821354215,1.6666666666666667,True,
synthetic,P,CAL,,W2,na,nan,BOUNDARY_SOLUTION,nan,nan,1.6666666666666667,False,
synthetic,B,CAL,,W2,na,3329.9124715647044,OK_CONDITIONAL,0.5289845461046327,664.9824943129408,1.6666666666666667,False,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.19914463201976737,0.6666817821354215,1.6666666666666667,True,
synthetic,P,CAL,,W2,na,nan,BOUNDARY_SOLUTION,nan,nan,1.6666666666666667,False,
synthetic,B,CAL,,W2,na,3085.53984533408,OK_CONDITIONAL,0.6923994742129833,616.1079690668159,1.6666666666666667,False,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.2195793179351946,0.6666817821354215,1.6666666666666667,True,
synthetic,P,CAL,,W2,na,nan,BOUNDARY_SOLUTION,nan,nan,1.6666666666666667,False,
synthetic,B,CAL,,W2,na,3260.690123768551,OK_CONDITIONAL,0.36663151572883934,651.1380247537102,1.6666666666666667,False,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.1252390824982955,0.6666817821354215,1.6666666666666667,True,
synthetic,P,CAL,,W2,na,nan,BOUNDARY_SOLUTION,nan,nan,1.6666666666666667,False,
synthetic,B,CAL,,W2,na,4022.8372133198886,OK_CONDITIONAL,0.7371704684022844,803.5674426639778,1.6666666666666667,False,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.22085131717874337,0.6666817821354215,1.6666666666666667,True,
synthetic,P,CAL,,W2,na,nan,BOUNDARY_SOLUTION,nan,nan,1.6666666666666667,False,
synthetic,B,CAL,,W2,na,3221.480491756055,OK_CONDITIONAL,0.5839555880834567,643.296098351211,1.6666666666666667,False,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.1061325787512146,0.6666817821354215,1.6666666666666667,True,
synthetic,P,CAL,,W2,na,nan,BOUNDARY_SOLUTION,nan,nan,1.6666666666666667,False,
synthetic,B,CAL,,W2,na,3460.920725906493,OK_CONDITIONAL,0.6169734958545742,691.1841451812986,1.6666666666666667,False,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.11924953629985054,0.6666817821354215,1.6666666666666667,True,
synthetic,P,CAL,,W2,na,nan,BOUNDARY_SOLUTION,nan,nan,1.6666666666666667,False,
synthetic,B,CAL,,W2,na,3593.9407437205996,OK_CONDITIONAL,0.6576719290153844,717.7881487441199,1.6666666666666667,False,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.1751325545274841,0.6666817821354215,1.6666666666666667,True,
synthetic,P,CAL,,W2,na,nan,BOUNDARY_SOLUTION,nan,nan,1.6666666666666667,False,
synthetic,B,CAL,,W2,na,3366.0028400582582,OK_CONDITIONAL,0.5354077612855745,672.2005680116516,1.6666666666666667,False,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.10347651324333962,0.6666817821354215,1.6666666666666667,True,
synthetic,P,CAL,,W2,na,nan,BOUNDARY_SOLUTION,nan,nan,1.6666666666666667,False,
synthetic,B,CAL,,W2,na,10.017548021360152,OK_CONDITIONAL,0.09752514788110589,0.0017548021360152433,0.8333333333333334,True,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.7650972296366165,0.16665910893228925,0.8333333333333334,True,
synthetic,P,CAL,,W2,na,9.99592398835719,OK_CONDITIONAL,18.784096762359443,0.0004076011642810684,0.8333333333333334,True,
synthetic,B,CAL,,W2,na,9.880254885769242,OK_CONDITIONAL,0.08800176446088988,0.011974511423075818,0.8333333333333334,True,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.7556778599769564,0.16665910893228925,0.8333333333333334,True,
synthetic,P,CAL,,W2,na,9.99592398835719,OK_CONDITIONAL,18.77846939557937,0.0004076011642810684,0.8333333333333334,True,
synthetic,B,CAL,,W2,na,10.024718903621311,OK_CONDITIONAL,0.01435453235042636,0.002471890362131113,0.8333333333333334,True,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.8547438617375811,0.16665910893228925,0.8333333333333334,True,
synthetic,P,CAL,,W2,na,9.99592398835719,OK_CONDITIONAL,18.837349568989147,0.0004076011642810684,0.8333333333333334,True,
synthetic,B,CAL,,W2,na,9.852409846801773,OK_CONDITIONAL,0.08542036799690754,0.014759015319822665,0.8333333333333334,True,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.7548406909715916,0.16665910893228925,0.8333333333333334,True,
synthetic,P,CAL,,W2,na,9.99592398835719,OK_CONDITIONAL,18.777969191587214,0.0004076011642810684,0.8333333333333334,True,
synthetic,B,CAL,,W2,na,2867.068928374793,OK_CONDITIONAL,0.6475670967638285,285.7068928374793,0.8333333333333334,False,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.7733807891507136,0.16665910893228925,0.8333333333333334,True,
synthetic,P,CAL,,W2,na,9.99592398835719,OK_CONDITIONAL,0.059714968964785044,0.0004076011642810684,0.8333333333333334,True,
synthetic,B,CAL,,W2,na,4122.1300931421065,OK_CONDITIONAL,0.7606306281901145,411.21300931421064,0.8333333333333334,False,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.7629803857669917,0.16665910893228925,0.8333333333333334,True,
synthetic,P,CAL,,W2,na,9.99592398835719,OK_CONDITIONAL,0.06741444277442352,0.0004076011642810684,0.8333333333333334,True,
synthetic,B,CAL,,W2,na,3235.205916313083,OK_CONDITIONAL,0.5983864420921832,322.5205916313083,0.8333333333333334,False,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.7612705608704349,0.16665910893228925,0.8333333333333334,True,
synthetic,P,CAL,,W2,na,9.99592398835719,OK_CONDITIONAL,0.06408547743989418,0.0004076011642810684,0.8333333333333334,True,
synthetic,B,CAL,,W2,na,3366.7262025205096,OK_CONDITIONAL,0.6264344212822092,335.67262025205093,0.8333333333333334,False,
synthetic,F,CAL,,W2,na,8.333408910677107,OK_CONDITIONAL,0.7674180047463516,0.16665910893228925,0.8333333333333334,True,
synthetic,P,CAL,,W2,na,9.99592398835719,OK_CONDITIONAL,0.06397761639250693,0.0004076011642810684,0.8333333333333334,True,
