time_s,old_radius_m,new_radius_m,dt_s,nr,nz,scenario,volume_old_m3,volume_new_m3,volume_change_m3,outer_area_m2,z0_area_m2,z1_area_m2,sensible_energy_old_J,sensible_energy_new_J,inventory_change_J,linear_storage_change_J,capacity_change_J,geometry_change_J,geometry_change_using_new_capacity_J,legacy_geometry_abs_K_J,decomposition_residual_J,convective_outer_W,convective_z0_W,convective_z1_W,convective_input_W,convective_input_recomputed_W,convective_recompute_difference_W,latent_outer_out_W,latent_z0_out_W,latent_z1_out_W,latent_out_W,net_boundary_power_W,internal_radial_face_abs_W,internal_axial_face_abs_W,internal_radial_domain_net_W,internal_axial_domain_net_W,linear_solver_relative_residual,linear_solver_cg_iterations,linear_balance_residual_J,linear_balance_relative,raw_inventory_residual_J,raw_inventory_relative,legacy_omitted_geometry_residual_J,legacy_omitted_geometry_relative,corrected_physical_residual_J,corrected_physical_relative,picard_calls
99900.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4784.361759082923,4782.604274112123,-1.757484970799851,0.0,-1.7574849708001892,0.0,0.0,0.0,3.381739333008227e-13,-1.5722979240886203e-13,0.0,-2.208166555874682e-15,-1.594379589647367e-13,-1.594379589647367e-13,0.0,0.0,0.0,0.0,0.0,-1.594379589647367e-13,3.35908801678381e-13,7.1143906861328e-15,0.0,0.0,1.4399151591415091e-15,1,4.783138768942101e-11,4.783138768942101e-11,-1.7574849707520197,0.9999999999727842,4.783138768942101e-11,4.783138768942101e-11,4.816946841401659e-11,2.7408182268605193e-11,4
100200.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4782.604267731063,4780.859615518862,-1.7446522122017996,0.0,-1.744652212202463,0.0,0.0,0.0,6.634692795159935e-13,-1.572288733720684e-13,0.0,-2.208119690313865e-15,-1.5943699306238227e-13,-1.5943699306238227e-13,0.0,0.0,0.0,0.0,0.0,-1.5943699306238227e-13,3.358033956967036e-13,7.111589402158756e-15,0.0,0.0,1.437920609396607e-15,1,4.783109791871468e-11,4.783109791871468e-11,-1.7446522121539685,0.9999999999725842,4.783109791871468e-11,4.783109791871468e-11,4.849454171562684e-11,2.7796108230892265e-11,4
100500.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4780.859609214047,4779.1276502578585,-1.731958956188464,0.0,-1.7319589561890865,0.0,0.0,0.0,6.223910276048628e-13,-1.5722796166806182e-13,0.0,-2.2080731473407564e-15,-1.5943603481540257e-13,-1.5943603481540257e-13,0.0,0.0,0.0,0.0,0.0,-1.5943603481540257e-13,3.3569872808966973e-13,7.108807737252405e-15,0.0,0.0,1.4387590001363074e-15,1,4.783081044462077e-11,4.783081044462077e-11,-1.7319589561406332,0.9999999999723834,4.783081044462077e-11,4.783081044462077e-11,4.845324141911078e-11,2.7975975554144897e-11,4
100800.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4779.127644029615,4777.408240560443,-1.7194034691719935,0.0,-1.7194034691724662,0.0,0.0,0.0,4.727329638853917e-13,-1.5722705721951409e-13,0.0,-2.20802692355034e-15,-1.5943508414306443e-13,-1.5943508414306443e-13,0.0,0.0,0.0,0.0,0.0,-1.5943508414306443e-13,3.3559479102099805e-13,7.106045486036392e-15,0.0,0.0,1.450215554508695e-15,1,4.783052524291933e-11,4.783052524291933e-11,-1.7194034691241629,0.9999999999721818,4.783052524291933e-11,4.783052524291933e-11,4.8303361310786386e-11,2.8093092852748314e-11,4
101100.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4777.408234408859,4775.7012504336735,-1.7069839751857216,0.0,-1.7069839751863733,0.0,0.0,0.0,6.517009154549669e-13,-1.572261599463141e-13,0.0,-2.207981015583664e-15,-1.5943414096189775e-13,-1.5943414096189775e-13,0.0,0.0,0.0,0.0,0.0,-1.5943414096189775e-13,3.3549157671789577e-13,7.103302445713986e-15,0.0,0.0,1.43326825216004e-15,1,4.7830242288569326e-11,4.7830242288569326e-11,-1.7069839751378915,0.9999999999719797,4.7830242288569326e-11,4.7830242288569326e-11,4.848188517314611e-11,2.8402073995961932e-11,4
101400.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4775.701244358665,4774.0065456806215,-1.6946986780430962,0.0,-1.6946986780434896,0.0,0.0,0.0,3.934630399271555e-13,-1.5722526976681745e-13,0.0,-2.2079354201271436e-15,-1.594332051869446e-13,-1.594332051869446e-13,0.0,0.0,0.0,0.0,0.0,-1.594332051869446e-13,3.353890774855724e-13,7.100578416087264e-15,0.0,0.0,1.4407423204050878e-15,1,4.782996155608338e-11,4.782996155608338e-11,-1.6946986779952662,0.9999999999717767,4.782996155608338e-11,4.782996155608338e-11,4.8223425253013374e-11,2.845545693627257e-11,4
101700.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4774.006539681974,4772.323993905238,-1.6825457767354237,0.0,-1.682545776735602,0.0,0.0,0.0,1.7830181775480014e-13,-1.572243865987186e-13,0.0,-2.2078901339118733e-15,-1.5943227673263047e-13,-1.5943227673263047e-13,0.0,0.0,0.0,0.0,0.0,-1.5943227673263047e-13,3.352872857166742e-13,7.097873199557233e-15,0.0,0.0,1.4253085980227639e-15,1,4.782968301978914e-11,4.782968301978914e-11,-1.682545776687594,0.999999999971573,4.782968301978914e-11,4.782968301978914e-11,4.8008041986236094e-11,2.8532978210782578e-11,4
102000.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4772.323987982643,4770.653464506567,-1.6705234760765961,0.0,-1.6705234760761885,0.0,0.0,0.0,-4.076738946423575e-13,-1.5722351035965665e-13,0.0,-2.2078451537129512e-15,-1.594313555133696e-13,-1.594313555133696e-13,0.0,0.0,0.0,0.0,0.0,-1.594313555133696e-13,3.3518619389719416e-13,7.095186601111431e-15,0.0,0.0,1.4137805923144518e-15,1,4.782940665401088e-11,4.782940665401088e-11,-1.6705234760287668,0.9999999999713687,4.782940665401088e-11,4.782940665401088e-11,4.7421622184629086e-11,2.8387282707336662e-11,4
102300.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4770.653458659642,4768.994828665651,-1.6586299939908713,0.0,-1.658629993990917,0.0,0.0,0.0,4.574118861455645e-14,-1.5722264096763293e-13,0.0,-2.207800476348809e-15,-1.5943044144398175e-13,-1.5943044144398175e-13,0.0,0.0,0.0,0.0,0.0,-1.5943044144398175e-13,3.3508579460994334e-13,7.092518428302977e-15,0.0,0.0,1.4402911399535477e-15,1,4.7829132433194527e-11,4.7829132433194527e-11,-1.6586299939430422,0.9999999999711635,4.7829132433194527e-11,4.7829132433194527e-11,4.7874815223281075e-11,2.886407179221948e-11,4
102600.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4768.9948228939575,4767.3479593275015,-1.646863566455977,0.0,-1.646863566456241,0.0,0.0,0.0,2.6401103525586223e-13,-1.5722177834129647e-13,0.0,-2.207756098680555e-15,-1.5942953443997704e-13,-1.5942953443997704e-13,0.0,0.0,0.0,0.0,0.0,-1.5942953443997704e-13,3.3498608053634364e-13,7.089868491223812e-15,0.0,0.0,1.4512616715790894e-15,1,4.782886033199311e-11,4.782886033199311e-11,-1.6468635664081481,0.9999999999709576,4.782886033199311e-11,4.782886033199311e-11,4.8092863025317456e-11,2.920270021445219e-11,4
102900.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4767.347953630559,4765.712731179775,-1.6352224507836581,0.0,-1.6352224507829496,0.0,0.0,0.0,-7.085443343157749e-13,-1.5722092240013634e-13,0.0,-2.2077120176113254e-15,-1.5942863441774766e-13,-1.5942863441774766e-13,0.0,0.0,0.0,0.0,0.0,-1.5942863441774766e-13,3.3488704445706985e-13,7.0872366024740865e-15,0.0,0.0,1.4325774861039723e-15,1,4.78285903253243e-11,4.78285903253243e-11,-1.6352224507358295,0.999999999970751,4.78285903253243e-11,4.78285903253243e-11,4.7120085611140894e-11,2.8815703691298534e-11,4
103200.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4765.712725557063,4764.08902062932,-1.623704927743347,0.0,-1.6237049277433697,0.0,0.0,0.0,2.2648549702353193e-14,-1.5722007306460884e-13,0.0,-2.2076682300856432e-15,-1.5942774129469448e-13,-1.5942774129469448e-13,0.0,0.0,0.0,0.0,0.0,-1.5942774129469448e-13,3.3478867925190906e-13,7.08462257712907e-15,0.0,0.0,1.4528777033830857e-15,1,4.782832238840834e-11,4.782832238840834e-11,-1.6237049276955187,0.9999999999705437,4.782832238840834e-11,4.782832238840834e-11,4.78510564505541e-11,2.947029083483679e-11,4
103500.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4764.089015080294,4762.476705777405,-1.6123093028891162,0.0,-1.6123093028882842,0.0,0.0,0.0,-8.320011346540923e-13,-1.5721923025621827e-13,0.0,-2.2076247330887885e-15,-1.5942685498930706e-13,-1.5942685498930706e-13,0.0,0.0,0.0,0.0,0.0,-1.5942685498930706e-13,3.34690977899095e-13,7.082026232704528e-15,0.0,0.0,1.4343751631340662e-15,1,4.782805649679212e-11,4.782805649679212e-11,-1.6123093028412883,0.9999999999703357,4.782805649679212e-11,4.782805649679212e-11,4.69959626769878e-11,2.9148230176911577e-11,4
103800.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4762.476700301493,4760.875666394193,-1.6010339073000068,0.0,-1.601033907300173,0.0,0.0,0.0,1.6608936448392342e-13,-1.5721839389756659e-13,0.0,-2.2075815236461766e-15,-1.5942597542121275e-13,-1.5942597542121275e-13,0.0,0.0,0.0,0.0,0.0,-1.5942597542121275e-13,3.345939334742927e-13,7.079447389121244e-15,0.0,0.0,1.4401640699745523e-15,1,4.7827792626363826e-11,4.7827792626363826e-11,-1.601033907252179,0.999999999970127,4.7827792626363826e-11,4.7827792626363826e-11,4.799383113152089e-11,2.997677370397356e-11,4
104100.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4760.875660990804,4759.28578389285,-1.5898770979538313,0.0,-1.5898770979548411,0.0,0.0,0.0,1.0098588631990424e-12,-1.5721756391238012e-13,0.0,-2.2075385988227444e-15,-1.5942510251120286e-13,-1.5942510251120286e-13,0.0,0.0,0.0,0.0,0.0,-1.5942510251120286e-13,3.3449753914935733e-13,7.076885868669144e-15,0.0,0.0,1.4409722866492541e-15,1,4.7827530753360857e-11,4.7827530753360857e-11,-1.5898770979060037,0.9999999999699175,4.7827530753360857e-11,4.7827530753360857e-11,4.8837378585631086e-11,3.0717706826826236e-11,4
104400.0,0.01202,0.01202,300.0,12,12,no_latent,5.673732040346434e-05,5.673732040346434e-05,0.0,0.009440485924037328,0.0004538985632277148,0.0004538985632277148,4759.285778561374,4757.7069413035615,-1.5788372578126655,0.0,-1.578837257813019,0.0,0.0,0.0,3.5349501104064984e-13,-1.5721674022552096e-13,0.0,-2.2074959557223473e-15,-1.5942423618124332e-13,-1.5942423618124332e-13,0.0,0.0,0.0,0.0,0.0,-1.5942423618124332e-13,3.344017881909513e-13,7.074341495971365e-15,0.0,0.0,1.4582225339474097e-15,1,4.7827270854373e-11,4.7827270854373e-11,-1.5788372577648382,0.9999999999697072,4.7827270854373e-11,4.7827270854373e-11,4.818079268886777e-11,3.0516630165934804e-11,4
104700.0,0.01202,0.012019259259259259,300.0,12,12,no_latent,5.673732040346434e-05,5.673032766640077e-05,-6.9927370635761e-09,0.009439904147619995,0.00045384262133120614,0.00045384262133120614,4757.706936043375,4755.552677061946,-2.1542589814289386,0.0,-1.5678831463923713,-0.5863758350363352,-0.58618257342407,-3.788566219560039,-2.3214763444912023e-13,-1.5720656206273026e-13,0.0,-2.207181526950482e-15,-1.5941374358968073e-13,-1.5941374358968073e-13,0.0,0.0,0.0,0.0,0.0,-1.5941374358968073e-13,3.3430667032172406e-13,7.070942255710612e-15,0.0,0.0,1.4518337063147867e-15,1,4.782412307690422e-11,4.782412307690422e-11,-2.1542589813811146,0.9999999999778003,-3.788566219512215,0.9999999999873768,4.759181937430412e-11,2.2091967486070805e-11,4
105000.0,0.012019259259259259,0.012017407407407407,300.0,12,12,no_latent,5.673032766640077e-05,5.671284770912836e-05,-1.7479957272409824e-08,0.009438449706576668,0.0004537027816730268,0.0004537027816730268,4755.552671888448,4752.530368048447,-3.022303840000859,0.0,-1.5570054549796395,-1.4652983850211567,-1.4648184869041458,-9.467292425387921,-6.283862319378386e-14,-1.571823495114111e-13,0.0,-2.2064593676694364e-15,-1.5938880887908054e-13,-1.5938880887908054e-13,0.0,0.0,0.0,0.0,0.0,-1.5938880887908054e-13,3.342121712111889e-13,7.066253114473876e-15,0.0,0.0,1.4335233610184224e-15,1,4.781664266372416e-11,4.781664266372416e-11,-3.022303839953042,0.9999999999841787,-9.467292425340105,0.9999999999949494,4.775402295820186e-11,1.580053677137514e-11,4
105300.0,0.012017407407407407,0.012015,300.0,12,12,no_latent,5.671284770912836e-05,5.669012779132119e-05,-2.2719917807158406e-08,0.00943655893322034,0.0004535210223305696,0.0004535210223305696,4752.5303629793725,4749.080203848012,-3.450159131360124,0.0,-1.546232532984873,-1.9039265983736064,-1.9033069088892312,-12.301294148600299,-1.6444623440747819e-12,-1.5715112345333872e-13,0.0,-2.2055336422227362e-15,-1.5935665709556145e-13,-1.5935665709556145e-13,0.0,0.0,0.0,0.0,0.0,-1.5935665709556145e-13,3.3411827663524177e-13,7.060928645577894e-15,0.0,0.0,1.4407698559720886e-15,1,4.7806997128668435e-11,4.7806997128668435e-11,-3.4501591313123168,0.9999999999861435,-12.301294148552492,0.9999999999961137,4.616262927470416e-11,1.337985510729353e-11,4
105600.0,0.012015,0.012012592592592592,300.0,12,12,no_latent,5.669012779132119e-05,5.666741242537582e-05,-2.2715365945381237e-08,0.009434668159864015,0.00045333929940300654,0.00045333929940300654,4749.080198882949,4745.641688580414,-3.438510302535178,0.0,-1.5355847169961292,-1.9029255855391836,-1.9023100400732131,-12.294851269379858,1.3455903058456897e-13,-1.571199043127719e-13,0.0,-2.2046083933437664e-15,-1.5932451270611567e-13,-1.5932451270611567e-13,0.0,0.0,0.0,0.0,0.0,-1.5932451270611567e-13,3.3402497509325615e-13,7.055622341915695e-15,0.0,0.0,1.4400977947122376e-15,1,4.77973538118347e-11,4.77973538118347e-11,-3.438510302487381,0.9999999999860995,-12.29485126933206,0.9999999999961123,4.793188068674681e-11,1.3939722865278935e-11,4
105900.0,0.012012592592592592,0.01201074074074074,300.0,12,12,no_latent,5.666741242537582e-05,5.664994216437703e-05,-1.7470260998785365e-08,0.009433213718820685,0.00045319953731501626,0.00045319953731501626,4745.641683706859,4742.653550832642,-2.988132874216717,0.0,-1.5250768553758027,-1.4630560188406379,-1.462585700784014,-9.452861668736759,-2.76445533131664e-13,-1.5709571232169838e-13,0.0,-2.2038874952757282e-15,-1.592995998169741e-13,-1.592995998169741e-13,0.0,0.0,0.0,0.0,0.0,-1.592995998169741e-13,3.339322595962045e-13,7.050986480929802e-15,0.0,0.0,1.439870924855432e-15,1,4.7789879945092235e-11,4.7789879945092235e-11,-2.9881328741689273,0.9999999999840068,-9.45286166868897,0.9999999999949445,4.7513326606463124e-11,1.5900673968160755e-11,4
106200.0,0.01201074074074074,0.01201,300.0,12,12,no_latent,5.664994216437703e-05,5.664295481413214e-05,-6.987350244892631e-09,0.009432631942403352,0.00045314363851305713,0.00045314363851305713,4742.653546030311,4740.553854778323,-2.099691251988588,0.0,-1.5147201090326654,-0.5849711429561593,-0.5847842904171361,-3.7795289536882297,2.3647750424515834e-13,-1.5708556752274272e-13,0.0,-2.2035747011926555e-15,-1.5928914222393538e-13,-1.5928914222393538e-13,0.0,0.0,0.0,0.0,0.0,-1.5928914222393538e-13,3.338401288581585e-13,7.0476722892769656e-15,0.0,0.0,1.427068013255238e-15,1,4.7786742667180615e-11,4.7786742667180615e-11,-2.0996912519408015,0.9999999999772411,-3.779528953640443,0.9999999999873564,4.8023141019370996e-11,2.2871525027257675e-11,4
106500.0,0.01201,0.01201,300.0,12,12,no_latent,5.664295481413214e-05,5.664295481413214e-05,0.0,0.009432631942403352,0.00045314363851305713,0.00045314363851305713,4740.553850022228,4739.049361804638,-1.5044882175907333,0.0,-1.5044882175902758,0.0,0.0,0.0,-4.574118861455645e-13,-1.5708478871286181e-13,0.0,-2.2035340019144374e-15,-1.5928832271477625e-13,-1.5928832271477625e-13,0.0,0.0,0.0,0.0,0.0,-1.5928832271477625e-13,3.337485834832486e-13,7.04524373056869e-15,0.0,0.0,1.4362762199037805e-15,1,4.778649681443287e-11,4.778649681443287e-11,-1.5044882175429468,0.9999999999682374,4.778649681443287e-11,4.778649681443287e-11,4.732902958437535e-11,3.1458557821188795e-11,4
106800.0,0.01201,0.01201,300.0,12,12,no_latent,5.664295481413214e-05,5.664295481413214e-05,0.0,0.009432631942403352,0.00045314363851305713,0.00045314363851305713,4739.049357085129,4737.555009152658,-1.4943479324701912,0.0,-1.4943479324702653,0.0,0.0,0.0,7.416289804496046e-14,-1.5708401480167667e-13,0.0,-2.2034935616877683e-15,-1.5928750836336444e-13,-1.5928750836336444e-13,0.0,0.0,0.0,0.0,0.0,-1.5928750836336444e-13,3.336576218760395e-13,7.042830975609799e-15,0.0,0.0,1.4512027365475608e-15,1,4.778625250900933e-11,4.778625250900933e-11,-1.494347932422405,0.999999999968022,4.778625250900933e-11,4.778625250900933e-11,4.786038232396095e-11,3.202760299928722e-11,4
107100.0,0.01201,0.01201,300.0,12,12,no_latent,5.664295481413214e-05,5.664295481413214e-05,0.0,0.009432631942403352,0.00045314363851305713,0.00045314363851305713,4737.555004477472,4736.070702864727,-1.4843016127451847,0.0,-1.484301612745611,0.0,0.0,0.0,4.263256414560601e-13,-1.5708324595657886e-13,0.0,-2.2034533779705012e-15,-1.5928669933454936e-13,-1.5928669933454936e-13,0.0,0.0,0.0,0.0,0.0,-1.5928669933454936e-13,3.33567241271401e-13,7.040433879748506e-15,0.0,0.0,1.4325997840038938e-15,1,4.778600980036481e-11,4.778600980036481e-11,-1.4843016126973987,0.9999999999678058,4.778600980036481e-11,4.778600980036481e-11,4.821232302276712e-11,3.2481486652567495e-11,4
107400.0,0.01201,0.01201,300.0,12,12,no_latent,5.664295481413214e-05,5.664295481413214e-05,0.0,0.009432631942403352,0.00045314363851305713,0.00045314363851305713,4736.070698239275,4734.5963476206825,-1.4743506185923252,0.0,-1.4743506185929933,0.0,0.0,0.0,6.681322162194192e-13,-1.5708248228301118e-13,0.0,-2.2034134482527964e-15,-1.5928589573126397e-13,-1.5928589573126397e-13,0.0,0.0,0.0,0.0,0.0,-1.5928589573126397e-13,3.334774380748691e-13,7.038052297120911e-15,0.0,0.0,1.425791116984754e-15,1,4.778576871937919e-11,4.778576871937919e-11,-1.4743506185445394,0.9999999999675886,4.778576871937919e-11,4.778576871937919e-11,4.845390755292556e-11,3.2864575727033094e-11,4
107700.0,0.01201,0.01201,300.0,12,12,no_latent,5.664295481413214e-05,5.664295481413214e-05,0.0,0.009432631942403352,0.00045314363851305713,0.00045314363851305713,4734.596343048686,4733.131847463,-1.4644955856865636,0.0,-1.4644955856863888,0.0,0.0,0.0,-1.7474910407599964e-13,-1.5708172384128777e-13,0.0,-2.2033737700566046e-15,-1.5928509761134437e-13,-1.5928509761134437e-13,0.0,0.0,0.0,0.0,0.0,-1.5928509761134437e-13,3.3338820811472347e-13,7.03568608149254e-15,0.0,0.0,1.428171991943565e-15,1,4.778552928340331e-11,4.778552928340331e-11,-1.464495585638778,0.9999999999673707,4.778552928340331e-11,4.778552928340331e-11,4.761080418802521e-11,3.251003598328021e-11,4
108000.0,0.01201,0.01201,300.0,12,12,no_latent,5.664295481413214e-05,5.664295481413214e-05,0.0,0.009432631942403352,0.00045314363851305713,0.00045314363851305713,4733.131842946948,4731.677106320645,-1.4547366263032018,0.0,-1.4547366263031136,0.0,0.0,0.0,-8.815170815523743e-14,-1.5708097065895103e-13,0.0,-2.203334340935178e-15,-1.592843049998862e-13,-1.592843049998862e-13,0.0,0.0,0.0,0.0,0.0,-1.592843049998862e-13,3.3329954682418953e-13,7.0333350868658e-15,0.0,0.0,1.4480021224640604e-15,1,4.778529149996586e-11,4.778529149996586e-11,-1.4547366262554164,0.9999999999671519,4.778529149996586e-11,4.778529149996586e-11,4.769717953934105e-11,3.2787501652824836e-11,4
108300.0,0.01201,0.01201,300.0,12,12,no_latent,5.664295481413214e-05,5.664295481413214e-05,0.0,0.009432631942403352,0.00045314363851305713,0.00045314363851305713,4731.6771018621375,4730.23202838564,-1.4450734764977824,0.0,-1.4450734764979791,0.0,0.0,0.0,1.9673151996357774e-13,-1.5708022273983624e-13,0.0,-2.2032951584725955e-15,-1.5928351789830883e-13,-1.5928351789830883e-13,0.0,0.0,0.0,0.0,0.0,-1.5928351789830883e-13,3.3321144937290615e-13,7.0309991679159536e-15,0.0,0.0,1.4419695736913205e-15,1,4.778505536949265e-11,4.778505536949265e-11,-1.4450734764499973,0.9999999999669325,4.778505536949265e-11,4.778505536949265e-11,4.798184072285494e-11,3.320373773598119e-11,4
108600.0,0.01201,0.01201,300.0,12,12,no_latent,5.664295481413214e-05,5.664295481413214e-05,0.0,0.009432631942403352,0.00045314363851305713,0.00045314363851305713,4730.232023985627,4728.796518381973,-1.4355056036538372,0.0,-1.4355056036539982,0.0,0.0,0.0,1.609823385706477e-13,-1.570794800707114e-13,0.0,-2.2032562202833014e-15,-1.5928273629099472e-13,-1.5928273629099472e-13,0.0,0.0,0.0,0.0,0.0,-1.5928273629099472e-13,3.3312391076159173e-13,7.028678180301656e-15,0.0,0.0,1.4311168297147268e-15,1,4.778482088729842e-11,4.778482088729842e-11,-1.4355056036060523,0.9999999999667122,4.778482088729842e-11,4.778482088729842e-11,4.7945869496857085e-11,3.339998769410511e-11,4
108900.0,0.01201,0.01201,300.0,12,12,no_latent,5.664295481413214e-05,5.664295481413214e-05,0.0,0.009432631942403352,0.00045314363851305713,0.00045314363851305713,4728.7965140409415,4727.370481755973,-1.4260322849686418,0.0,-1.426032284969542,0.0,0.0,0.0,9.001688283660769e-13,-1.570787426261351e-13,0.0,-2.2032175240116575e-15,-1.5928196015014674e-13,-1.5928196015014674e-13,0.0,0.0,0.0,0.0,0.0,-1.5928196015014674e-13,3.3303692589004463e-13,7.026371980883823e-15,0.0,0.0,1.425849178068055e-15,1,4.7784588045044024e-11,4.7784588045044024e-11,-1.426032284920857,0.9999999999664911,4.7784588045044024e-11,4.7784588045044024e-11,4.868483394204759e-11,3.41400643275886e-11,4
109200.0,0.01201,0.01201,300.0,12,12,no_latent,5.664295481413214e-05,5.664295481413214e-05,0.0,0.009432631942403352,0.00045314363851305713,0.00045314363851305713,4727.370477474069,4725.9538248094195,-1.4166526646495186,0.0,-1.4166526646485507,0.0,0.0,0.0,-9.678924328682115e-13,-1.5707801037200526e-13,0.0,-2.203179067331504e-15,-1.5928118943933677e-13,-1.5928118943933677e-13,0.0,0.0,0.0,0.0,0.0,-1.5928118943933677e-13,3.3295048960583623e-13,7.02408042787766e-15,0.0,0.0,1.4142732893236955e-15,1,4.778435683180103e-11,4.778435683180103e-11,-1.4166526646017341,0.9999999999662694,4.778435683180103e-11,4.778435683180103e-11,4.6816550636208376e-11,3.3047303551848995e-11,4
109500.0,0.01201,0.01201,300.0,12,12,no_latent,5.664295481413214e-05,5.664295481413214e-05,0.0,0.009432631942403352,0.00045314363851305713,0.00045314363851305713,4725.9538205865465,4724.546454791034,-1.4073657955123053,0.0,-1.4073657955111716,0.0,0.0,0.0,-1.1337597527472099e-12,-1.5707728326814802e-13,0.0,-2.203140847945732e-15,-1.5928042411609375e-13,-1.5928042411609375e-13,0.0,0.0,0.0,0.0,0.0,-1.5928042411609375e-13,3.3286459673904575e-13,7.021803380956008e-15,0.0,0.0,1.4297001103175616e-15,1,4.778412723482812e-11,4.778412723482812e-11,-1.4073657954645211,0.999999999966047,4.778412723482812e-11,4.778412723482812e-11,4.665046127172445e-11,3.31473604236224e-11,4
109800.0,0.01201,0.01201,300.0,12,12,no_latent,5.664295481413214e-05,5.664295481413214e-05,0.0,0.009432631942403352,0.00045314363851305713,0.00045314363851305713,4724.546450626918,4723.148279957705,-1.3981706692129592,0.0,-1.3981706692126974,0.0,0.0,0.0,-2.617905892066119e-13,-1.5707656127020352e-13,0.0,-2.203102863585865e-15,-1.5927966413378938e-13,-1.5927966413378938e-13,0.0,0.0,0.0,0.0,0.0,-1.5927966413378938e-13,3.3277924212690906e-13,7.019540701317292e-15,0.0,0.0,1.429442983980892e-15,1,4.778389924013682e-11,4.778389924013682e-11,-1.3981706691651752,0.9999999999658239,4.778389924013682e-11,4.778389924013682e-11,4.7522208390660126e-11,3.3988846595824195e-11,4
110100.0,0.01201,0.01201,300.0,12,12,no_latent,5.664295481413214e-05,5.664295481413214e-05,0.0,0.009432631942403352,0.00045314363851305713,0.00045314363851305713,4723.148275864862,4721.7592096261815,-1.3890662386802433,0.0,-1.3890662386795323,0.0,0.0,0.0,-7.109868249699502e-13,-1.570758443310336e-13,0.0,-2.2030651120116503e-15,-1.5927890944304523e-13,-1.5927890944304523e-13,0.0,0.0,0.0,0.0,0.0,-1.5927890944304523e-13,3.3269442063422696e-13,7.017292251743638e-15,0.0,0.0,1.4303901867666592e-15,1,4.778367283291357e-11,4.778367283291357e-11,-1.3890662386324595,0.9999999999656001,4.778367283291357e-11,4.778367283291357e-11,4.707279011029186e-11,3.388808164757923e-11,4
110400.0,0.01201,0.01201,300.0,12,12,no_latent,5.664295481413214e-05,5.664295481413214e-05,0.0,0.009432631942403352,0.00045314363851305713,0.00045314363851305713,4721.759205590768,4720.379154158378,-1.3800514323902462,0.0,-1.3800514323906665,0.0,0.0,0.0,4.2033043712308427e-13,-1.5707513240160994e-13,0.0,-2.2030275910106364e-15,-1.5927815999262056e-13,-1.5927815999262056e-13,0.0,0.0,0.0,0.0,0.0,-1.5927815999262056e-13,3.3261012715601144e-13,7.015057896575805e-15,0.0,0.0,1.414696417630643e-15,1,4.778344799778617e-11,4.778344799778617e-11,-1.3800514323424626,0.9999999999653755,4.778344799778617e-11,4.778344799778617e-11,4.820388532777997e-11,3.4929049886416874e-11,4
