time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
207600.0,moving-reference-moisture,2278.7623217971855,-6.85841352987505e-08,6.85841352987505e-08,-6.858413575074133e-08,4.519908228729734e-16,1.8234087353583547e-11
207900.0,moving-reference-moisture,2279.677112927941,-6.830607945041632e-08,6.830607945041632e-08,-6.83060798985386e-08,4.481222778190752e-16,1.8105058300652177e-11
208200.0,moving-reference-moisture,2280.5924550227933,-6.802999405161369e-08,6.802999405161369e-08,-6.802999449572493e-08,4.44111245941581e-16,1.7973225809362435e-11
208500.0,moving-reference-moisture,2281.296939520878,-6.775027593760222e-08,6.775027593760222e-08,-6.775027637709992e-08,4.3949769570590327e-16,1.7822579881099452e-11
208800.0,moving-reference-moisture,2281.578824722576,-6.746136869640539e-08,6.746136869640539e-08,-6.746136913031906e-08,4.339136707057987e-16,1.7640329186851146e-11
209100.0,moving-reference-moisture,2281.578824722576,-6.716695610589935e-08,6.716695610589935e-08,-6.716695653366062e-08,4.277612733631967e-16,1.743696451227943e-11
209400.0,moving-reference-moisture,2281.578824722576,-6.687436585081318e-08,6.687436585081318e-08,-6.687436627256081e-08,4.2174763060526678e-16,1.7235245742294144e-11
209700.0,moving-reference-moisture,2281.578824722576,-6.658359503147677e-08,6.658359503147677e-08,-6.658359544741577e-08,4.15938996290352e-16,1.7039866776208878e-11
210000.0,moving-reference-moisture,2281.578824722576,-6.629464638315166e-08,6.629464638315166e-08,-6.629464679346828e-08,4.1031661657960457e-16,1.6850241968132395e-11
210300.0,moving-reference-moisture,2281.578824722576,-6.600752147605683e-08,6.600752147605683e-08,-6.600752188089841e-08,4.0484158089701e-16,1.6665250938423177e-11
210600.0,moving-reference-moisture,2281.578824722576,-6.572221963362004e-08,6.572221963362004e-08,-6.572222003310822e-08,3.994881738516852e-16,1.648376297382992e-11
210900.0,moving-reference-moisture,2281.578824722576,-6.543873791610439e-08,6.543873791610439e-08,-6.543873831034228e-08,3.942378930676886e-16,1.630535799843366e-11
211200.0,moving-reference-moisture,2281.578824722576,-6.51570713501976e-08,6.51570713501976e-08,-6.515707173927283e-08,3.8907522725417366e-16,1.6129420713422797e-11
211500.0,moving-reference-moisture,2281.578824722576,-6.48772132118022e-08,6.48772132118022e-08,-6.487721359579781e-08,3.83995610374159e-16,1.595559932173813e-11
211800.0,moving-reference-moisture,2281.578824722576,-6.459915530551565e-08,6.459915530551565e-08,-6.459915568450482e-08,3.789891691998533e-16,1.5783713238107966e-11
212100.0,moving-reference-moisture,2281.578824722576,-6.432288822114311e-08,6.432288822114311e-08,-6.432288859519424e-08,3.740511259360383e-16,1.5613628112483776e-11
212400.0,moving-reference-moisture,2281.578824722576,-6.404840156052005e-08,6.404840156052005e-08,-6.404840192969617e-08,3.691761204523448e-16,1.5445172206723173e-11
212700.0,moving-reference-moisture,2281.578824722576,-6.377568413640148e-08,6.377568413640148e-08,-6.377568450077041e-08,3.6436893054399083e-16,1.5278481129804083e-11
213000.0,moving-reference-moisture,2281.578824722576,-6.350472412718602e-08,6.350472412718602e-08,-6.350472448680381e-08,3.5961779039394345e-16,1.5113271276005725e-11
213300.0,moving-reference-moisture,2281.578824722576,-6.323550922390222e-08,6.323550922390222e-08,-6.323550957779248e-08,3.5389025948372827e-16,1.4808651403950397e-11
213600.0,moving-reference-moisture,2281.578824722576,-6.296802677510888e-08,6.296802677510888e-08,-6.296802712438221e-08,3.492733343511513e-16,1.464686573260734e-11
213900.0,moving-reference-moisture,2281.578824722576,-6.270226382496736e-08,6.270226382496736e-08,-6.270226416967882e-08,3.4471146636014585e-16,1.448659073298885e-11
214200.0,moving-reference-moisture,2281.578824722576,-6.243820723248937e-08,6.243820723248937e-08,-6.243820757269166e-08,3.402022864654376e-16,1.4327711830208585e-11
214500.0,moving-reference-moisture,2281.578824722576,-6.217584372536907e-08,6.217584372536907e-08,-6.217584406112256e-08,3.357534973728906e-16,1.4170348927203643e-11
214800.0,moving-reference-moisture,2281.578824722576,-6.191515995205311e-08,6.191515995205311e-08,-6.191516028340798e-08,3.313548685126888e-16,1.4014366786872472e-11
215100.0,moving-reference-moisture,2281.578824722576,-6.165614252366832e-08,6.165614252366832e-08,-6.165614285067751e-08,3.270091924465802e-16,1.3859792199861172e-11
215400.0,moving-reference-moisture,2281.578824722576,-6.139877804795843e-08,6.139877804795843e-08,-6.139877837067399e-08,3.2271555596716857e-16,1.3706655822119828e-11
215700.0,moving-reference-moisture,2281.578824722576,-6.114305315635989e-08,6.114305315635989e-08,-6.114305347483545e-08,3.1847556049611976e-16,1.355486380494878e-11
216000.0,moving-reference-moisture,2281.578824722576,-6.088895452563052e-08,6.088895452563052e-08,-6.088895483991377e-08,3.142832503330234e-16,1.3404458882859671e-11
216300.0,moving-reference-moisture,2281.578824722576,-6.063646889736029e-08,6.063646889736029e-08,-6.063646920750344e-08,3.101431518101914e-16,1.3255457490420305e-11
216600.0,moving-reference-moisture,2281.578824722576,-6.038558308341504e-08,6.038558308341504e-08,-6.038558338946882e-08,3.0605378261996604e-16,1.3107860119856365e-11
216900.0,moving-reference-moisture,2281.578824722576,-6.013628398618728e-08,6.013628398618728e-08,-6.013628428820051e-08,3.02013236938216e-16,1.2961542693732128e-11
217200.0,moving-reference-moisture,2281.578824722576,-5.98885590112755e-08,5.98885590112755e-08,-5.988855893718617e-08,-7.408932338673341e-17,4.9997782146809367e-11
217500.0,moving-reference-moisture,2281.578824722576,-5.964239448674236e-08,5.964239448674236e-08,-5.964239441816643e-08,-6.857593299349596e-17,4.9241407969002435e-11
217800.0,moving-reference-moisture,2281.578824722576,-5.939777796552408e-08,5.939777796552408e-08,-5.939777790231075e-08,-6.321332769975959e-17,4.8498284929925264e-11
218100.0,moving-reference-moisture,2281.578824722576,-5.915469676329591e-08,5.915469676329591e-08,-5.915469670530154e-08,-5.799436728247672e-17,4.77681043619468e-11
218400.0,moving-reference-moisture,2281.578824722576,-5.8913138307422744e-08,5.8913138307422744e-08,-5.8913138254506485e-08,-5.291625917989938e-17,4.705069257338686e-11
218700.0,moving-reference-moisture,2281.578824722576,-5.8673090138702116e-08,5.8673090138702116e-08,-5.8673090090723946e-08,-4.7978169593970114e-17,4.6345720479523495e-11
219000.0,moving-reference-moisture,2281.578824722576,-5.843453991272029e-08,5.843453991272029e-08,-5.843453986953916e-08,-4.318113084609339e-17,4.565292989165191e-11
219300.0,moving-reference-moisture,2281.578824722576,-5.8197475400381804e-08,5.8197475400381804e-08,-5.8197475361869857e-08,-3.851194775113777e-17,4.49722538929169e-11
219600.0,moving-reference-moisture,2281.578824722576,-5.7961884488232546e-08,5.7961884488232546e-08,-5.7961884454258994e-08,-3.3973551837194126e-17,4.430322899300028e-11
219900.0,moving-reference-moisture,2281.578824722576,-5.772775517836266e-08,5.772775517836266e-08,-5.772775514880305e-08,-2.9559610209492764e-17,4.3645825642657207e-11
220200.0,moving-reference-moisture,2281.578824722576,-5.749507559078173e-08,5.749507559078173e-08,-5.749507556552133e-08,-2.5260401841474957e-17,4.299980453641926e-11
220500.0,moving-reference-moisture,2281.578824722576,-5.72638339527894e-08,5.72638339527894e-08,-5.72638339316975e-08,-2.1091894627685428e-17,4.236484663633428e-11
