label,group,time_s,radius_m,length_m,volume_half_m3,max_C,min_C,mean_C,center_C,side_surface_C,end_surface_C,center_T_C,side_surface_T_C,end_surface_T_C,hm_effective_m_s,hrad_W_m2K
hm-fixed-low-0.8,hm_fixed_interval,82800.0,0.01205,0.25,5.702088841035899e-05,0.30977483059025046,0.0577841317447656,0.21635407544423263,0.30977483059025046,0.07460281547400813,0.05958889396786472,49.99893442622948,49.99893442622948,49.998934426229425,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,86400.0,0.01204,0.25,5.692628720157776e-05,0.2945642301124291,0.0573345870919846,0.20733819080948693,0.2945642301124291,0.07177899138902634,0.05856297285752891,49.99893442622948,49.99893442622948,49.99893442622948,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,90000.0,0.01203,0.25,5.6831764532612896e-05,0.2811097225780777,0.05692995884323296,0.19932290783449086,0.2811097225780777,0.06940309039206094,0.05769337671697981,49.99893442622948,49.998934426229425,49.99893442622954,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,93600.0,0.01203,0.25,5.6831764532612896e-05,0.26914361861800395,0.05656374183455384,0.1921557220528127,0.26914361861800395,0.067377312789085,0.05695053819577248,49.99893442622948,49.998934426229425,49.99893442622954,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,97200.0,0.01202,0.25,5.673732040346435e-05,0.2584502753734898,0.056230686820051196,0.18571557480690198,0.2584502753734898,0.06565811472055506,0.05631158169029984,49.99893442622948,49.998934426229425,49.99893442622948,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,100800.0,0.01202,0.25,5.673732040346435e-05,0.248836538610469,0.055926356108346266,0.17989323490556303,0.248836538610469,0.06417231260974715,0.05575812682559217,49.99893442622948,49.998934426229425,49.99893442622948,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,104400.0,0.01202,0.25,5.673732040346435e-05,0.24016165219332528,0.055647259146823336,0.17461002335032139,0.24016165219332528,0.06288658204835354,0.05527585690709663,49.99893442622948,49.99893442622948,49.99893442622948,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,108000.0,0.01201,0.25,5.6642954814132135e-05,0.23228812548991576,0.05539023025894968,0.16978894701536257,0.23228812548991576,0.061777312895699,0.05485308320640523,49.99893442622948,49.99893442622948,49.998934426229425,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,111600.0,0.01201,0.25,5.6642954814132135e-05,0.22511770200488007,0.055152822872587444,0.1653743943765832,0.22511770200488007,0.06079811450009778,0.054480446330260036,49.99893442622948,49.99893442622948,49.998934426229425,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,115200.0,0.01201,0.25,5.6642954814132135e-05,0.21856395063993522,0.05493289169636751,0.16131831681631245,0.21856395063993522,0.059937214206652906,0.054150408733562146,49.99893442622948,49.99893442622948,49.998934426229425,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,118800.0,0.01201,0.25,5.6642954814132135e-05,0.21255125353040524,0.05472858473316403,0.15757817142949837,0.21255125353040524,0.05917674782694688,0.05385673868989447,49.99893442622948,49.99893442622948,49.99893442622948,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,122400.0,0.01201,0.25,5.6642954814132135e-05,0.20701554195063113,0.05453830654641293,0.1541178008491642,0.20701554195063113,0.05850182175495769,0.05359428065153197,49.99893442622948,49.99893442622948,49.99893442622948,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,126000.0,0.012,0.25,5.654866776461627e-05,0.20190012270113195,0.05436063795341683,0.15090513845520628,0.20190012270113195,0.057905590386527775,0.05335873254857052,49.99893442622948,49.99893442622948,49.99893442622948,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,129600.0,0.012,0.25,5.654866776461627e-05,0.19715504557434232,0.054194319357543895,0.1479114667340404,0.19715504557434232,0.057366774591570184,0.053146449919713006,49.99893442622948,49.99893442622948,49.99893442622954,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,133200.0,0.012,0.25,5.654866776461627e-05,0.19274647495415895,0.05403838608450662,0.14511774453817022,0.19274647495415895,0.056881762417619726,0.05295448466400947,49.99893442622948,49.99893442622948,49.99893442622948,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,136800.0,0.012,0.25,5.654866776461627e-05,0.1886394869788962,0.0538919088400632,0.14250413219306848,0.1886394869788962,0.05644434145620575,0.052780318062584285,49.99893442622948,49.998934426229425,49.99893442622948,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,140400.0,0.012,0.25,5.654866776461627e-05,0.18480375723129214,0.053754071125911906,0.1400532488614892,0.18480375723129214,0.05604854619990817,0.05262180204907468,49.99893442622948,49.998934426229425,49.99893442622954,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,144000.0,0.012,0.25,5.654866776461627e-05,0.18121284593775308,0.05362414828602895,0.13774986544530218,0.18121284593775308,0.05568925305110677,0.05247709885347099,49.99893442622948,49.99893442622948,49.99893442622948,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,147600.0,0.012,0.25,5.654866776461627e-05,0.17784360556642825,0.05350149436198639,0.1355806000179368,0.17784360556642825,0.055362095460909914,0.0523446309922212,49.99893442622948,49.998934426229425,49.99893442622948,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,151200.0,0.012,0.25,5.654866776461627e-05,0.1746756921837474,0.05338553186206467,0.13353364728509834,0.1746756921837474,0.055063338709171745,0.05222303922188303,49.99893442622948,49.998934426229425,49.99893442622954,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,154800.0,0.012,0.25,5.654866776461627e-05,0.17169115973306176,0.053275743044711533,0.13159855384483712,0.17169115973306176,0.0547897731990987,0.052111147779910605,49.99893442622948,49.998934426229425,49.99893442622954,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,158400.0,0.012,0.25,5.654866776461627e-05,0.16887412160451898,0.05317166241492397,0.1297660307777398,0.16887412160451898,0.05453862856897144,0.052007935713257694,49.99893442622948,49.998934426229425,49.99893442622948,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,162000.0,0.012,0.25,5.654866776461627e-05,0.16621046707609557,0.05307287027622619,0.12802779643310475,0.16621046707609557,0.05430750386656402,0.05191251319748045,49.99893442622948,49.99893442622948,49.99893442622954,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,165600.0,0.012,0.25,5.654866776461627e-05,0.16368762268965656,0.05297898719581232,0.12637644387521169,0.16368762268965656,0.05409431031150661,0.05182410192038634,49.99893442622948,49.99893442622948,49.99893442622954,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,169200.0,0.012,0.25,5.654866776461627e-05,0.1612943489239548,0.05288966924378873,0.12480532872224792,0.1612943489239548,0.05389722419859234,0.051742018786219236,49.99893442622948,49.99893442622948,49.99893442622954,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,172800.0,0.012,0.25,5.654866776461627e-05,0.15902057551042714,0.05280460391648437,0.12330847329841546,0.15902057551042714,0.0537146473353214,0.05166566226099298,49.99893442622948,49.998934426229425,49.99893442622954,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,176400.0,0.012,0.25,5.654866776461627e-05,0.15685724669776105,0.05272350657450615,0.12188048540937856,0.15685724669776105,0.053545175095908316,0.05159450101105084,49.99893442622948,49.99893442622948,49.99893442622948,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,180000.0,0.012,0.25,5.654866776461627e-05,0.15479620163126054,0.05264611738473259,0.12051648830892277,0.15479620163126054,0.05338756874043704,0.05152806429188132,49.99893442622948,49.99893442622948,49.99893442622954,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,183600.0,0.012,0.25,5.654866776461627e-05,0.1528300667254719,0.052572198654687104,0.11921206050886496,0.1528300667254719,0.05324073259397683,0.051465933839449064,49.99893442622948,49.998934426229425,49.99893442622948,6.4e-07,0.0
hm-fixed-low-0.8,hm_fixed_interval,187200.0,0.012,0.25,5.654866776461627e-05,0.1509521634209412,0.05250153250499577,0.11796318381110714,0.1509521634209412,0.053103694741883624,0.05140773699881239,49.99893442622948,49.99893442622948,49.99893442622948,6.4e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,0.0,0.02,0.25,0.00015707963267948965,2.55,2.55,2.55,2.55,1.9699041170216558,1.97624025336608,28.0,28.0,28.0,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,3600.0,0.01794,0.25,0.0001263876861706115,2.5498482723421674,0.5503802895167491,2.1478771561350656,2.5498482723421403,1.0292927814118393,0.9154744401237812,47.485000000000014,47.485000000000014,47.485000000000014,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,7200.0,0.01625,0.25,0.00010369710126106936,2.5280755528769476,0.33782747943185043,1.8396585395431557,2.5280755528760968,0.8111928211940654,0.6477674708852055,49.851999999999975,49.85199999999992,49.85200000000003,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,10800.0,0.01552,0.25,9.458958488840438e-05,2.407560624491977,0.22838142072082537,1.582340597209695,2.4075606244899976,0.6574335712811258,0.48047077189085324,50.19499999999999,50.194999999999936,50.194999999999936,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,14400.0,0.01477,0.25,8.566844349991359e-05,2.1916242463602034,0.16726849033910585,1.364550940586699,2.191624246358286,0.549647481961471,0.369085192958315,50.16500000000002,50.16500000000002,50.16500000000002,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,18000.0,0.01424,0.25,7.96305773090712e-05,1.9367330207968885,0.13112417765118436,1.1771160271549594,1.9367330207951061,0.4656170576703832,0.2907984004977603,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,21600.0,0.01374,0.25,7.413671715610605e-05,1.6845746110377107,0.10897222861615717,1.0156605380721584,1.6845746110362945,0.39766214870382777,0.2338162939533874,49.99893442622948,49.998934426229425,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,25200.0,0.01337,0.25,7.019767047731065e-05,1.4548450748643944,0.09476828431287228,0.8771565327297245,1.4548450748639155,0.3394630269441154,0.1911337706845897,49.99893442622948,49.998934426229425,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,28800.0,0.01311,0.25,6.749401583963128e-05,1.2547653754917356,0.08531078059288189,0.7595450683243022,1.2547653754917356,0.2893175865027017,0.15885522294238186,49.99893442622948,49.99893442622948,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,32400.0,0.01291,0.25,6.545040981847112e-05,1.085753745071479,0.07877682388616246,0.661159607296929,1.085753745071479,0.24665343606523046,0.13446177724949157,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,36000.0,0.012729999999999998,0.25,6.363802501661517e-05,0.9444838798931465,0.0741210207018293,0.5794066486418991,0.9444838798931465,0.2111352857312653,0.1160245077274882,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,39600.0,0.0126,0.25,6.234490621048945e-05,0.8270751843640879,0.07068702300402266,0.5117798311198468,0.8270751843640879,0.18169736628320157,0.1020787790917925,49.99893442622948,49.998934426229425,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,43200.0,0.01248,0.25,6.116303905420896e-05,0.7297125321147896,0.06807398951154553,0.45596170607519193,0.7297125321147896,0.1577573699758295,0.09151606295719673,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,46800.0,0.0124,0.25,6.0381410801995824e-05,0.649141497599033,0.06602802230404932,0.409949274696859,0.649141497599033,0.13830508709169426,0.08348784180099325,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,50400.0,0.01233,0.25,5.970160942166717e-05,0.5823230967306323,0.06438692703296524,0.3719210537197215,0.5823230967306323,0.12274575149449116,0.0773499747970229,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,54000.0,0.01226,0.25,5.9025656492339154e-05,0.5266567057488903,0.06304176307903396,0.34031151965583756,0.5266567057488903,0.11036710480052184,0.07261461023603111,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,57600.0,0.01221,0.25,5.8545189165880764e-05,0.480053240794555,0.06191817292311705,0.3138609799383583,0.480053240794555,0.10045179730380463,0.06892239429038359,49.99893442622948,49.99893442622948,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,61200.0,0.01218,0.25,5.82578512478018e-05,0.4408828661789751,0.060964983845849294,0.2915985709680364,0.4408828661789751,0.09248852724581764,0.06601375849793631,49.99893442622948,49.99893442622948,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,64800.0,0.01214,0.25,5.787583358112528e-05,0.407741466201656,0.06014575299630976,0.27271085524703564,0.407741466201656,0.08613646411721575,0.06369736489760817,49.99893442622948,49.998934426229425,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,68400.0,0.012119999999999999,0.25,5.768529598668506e-05,0.37948875413657907,0.05943368788099674,0.2565415118030119,0.37948875413657907,0.08097091655236988,0.061830781836741816,49.99893442622948,49.99893442622948,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,72000.0,0.0121,0.25,5.74950725515102e-05,0.35525264661833156,0.05880871087381148,0.24259891106931653,0.35525264661833156,0.07677352676140198,0.060310813472729714,49.99893442622948,49.99893442622948,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,75600.0,0.01208,0.25,5.73051632756007e-05,0.3343000418117049,0.05825544289036533,0.2304740537875133,0.3343000418117049,0.0733346633292672,0.05905999022161436,49.99893442622948,49.99893442622948,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,79200.0,0.01206,0.25,5.711556815895656e-05,0.31605087510871566,0.0577619072662365,0.21984601130978684,0.31605087510871566,0.07049210905286428,0.05802027391142751,49.99893442622948,49.99893442622948,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,82800.0,0.01205,0.25,5.702088841035899e-05,0.30006621167731695,0.05731892449859532,0.21047354625814332,0.30006621167731695,0.06810822707483673,0.0571482331562404,49.99893442622948,49.99893442622948,49.998934426229425,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,86400.0,0.01204,0.25,5.692628720157776e-05,0.2859752418300784,0.05691901619572817,0.20215500890840485,0.2859752418300784,0.06610735098972151,0.05641074152980232,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,90000.0,0.01203,0.25,5.6831764532612896e-05,0.2734751003033043,0.056556132633571045,0.1947251577239121,0.2734751003033043,0.06441431824177127,0.05578205042320785,49.99893442622948,49.99893442622948,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,93600.0,0.01203,0.25,5.6831764532612896e-05,0.2623254325644998,0.05622537371657493,0.18805293186907426,0.2623254325644998,0.06296201123439696,0.055242148003722194,49.99893442622948,49.99893442622948,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,97200.0,0.01202,0.25,5.673732040346435e-05,0.2523330594307139,0.05592271876630076,0.1820338202054414,0.2523330594307139,0.06172412909935234,0.05477546403211592,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,100800.0,0.01202,0.25,5.673732040346435e-05,0.24332438838185955,0.05564464701164512,0.17657231969309942,0.24332438838185955,0.06064812692095757,0.05436938778523799,49.99893442622948,49.998934426229425,49.998934426229425,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,104400.0,0.01202,0.25,5.673732040346435e-05,0.23517355082900324,0.055388412748764354,0.17160002034888946,0.23517355082900324,0.05971294146903099,0.0540140519961386,49.99893442622948,49.99893442622948,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,108000.0,0.01201,0.25,5.6642954814132135e-05,0.2277565555001058,0.05515141322459529,0.16704862833637993,0.2277565555001058,0.05890295660511731,0.05370133894143005,49.99893442622948,49.99893442622948,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,111600.0,0.01201,0.25,5.6642954814132135e-05,0.22098526968379106,0.054931665323945285,0.16286928259940625,0.22098526968379106,0.05818469531091735,0.05342471682134789,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,115200.0,0.01201,0.25,5.6642954814132135e-05,0.2147818725141542,0.05472739775515625,0.1590192999695971,0.2147818725141542,0.05755087158630412,0.05317889939874332,49.99893442622948,49.99893442622948,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,118800.0,0.01201,0.25,5.6642954814132135e-05,0.20907802193055222,0.05453705380331944,0.155460642854243,0.20907802193055222,0.05698901846772458,0.052959490872295234,49.99893442622948,49.998934426229425,49.998934426229425,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,122400.0,0.01201,0.25,5.6642954814132135e-05,0.20381568340205103,0.05435928022112031,0.15216084858078108,0.20381568340205103,0.05648872038983485,0.05276283638916646,49.99893442622948,49.99893442622948,49.998934426229425,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,126000.0,0.012,0.25,5.654866776461627e-05,0.19894328755817542,0.05419285693231,0.14909091599071278,0.19894328755817542,0.05604566875977206,0.05258587104979127,49.99893442622948,49.99893442622948,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,129600.0,0.012,0.25,5.654866776461627e-05,0.1944152200403922,0.05403668836594761,0.146224758140097,0.1944152200403922,0.05564373299079783,0.05242598518112799,49.99893442622948,49.99893442622948,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,133200.0,0.012,0.25,5.654866776461627e-05,0.1902008710741921,0.05388995943926917,0.1435452939448048,0.1902008710741921,0.055281069544515435,0.052281064449105734,49.99893442622948,49.99893442622948,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,136800.0,0.012,0.25,5.654866776461627e-05,0.18626830421147442,0.0537518588840112,0.14103442239112401,0.18626830421147442,0.05495318322600673,0.05214929382229345,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,140400.0,0.012,0.25,5.654866776461627e-05,0.18258972639354415,0.05362166885384735,0.13867623522815714,0.18258972639354415,0.0546557915510901,0.052029118813235395,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,144000.0,0.012,0.25,5.654866776461627e-05,0.17914084832856111,0.05349874870496648,0.13645676319061953,0.17914084832856111,0.05438522144510772,0.051919205141603204,49.99893442622948,49.998934426229425,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,147600.0,0.012,0.25,5.654866776461627e-05,0.17590035760018813,0.05338252475965396,0.13436369469871462,0.17590035760018813,0.054138333101570374,0.05181840380072591,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,151200.0,0.012,0.25,5.654866776461627e-05,0.1728494823558365,0.05327248197051633,0.1323861382244244,0.1728494823558365,0.053912431132349545,0.051725721720371695,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,154800.0,0.012,0.25,5.654866776461627e-05,0.16997162834095536,0.05316815672242335,0.13051442411960731,0.16997162834095536,0.053705191451340596,0.05164029739925021,49.99893442622948,49.998934426229425,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,158400.0,0.012,0.25,5.654866776461627e-05,0.16725207557235813,0.05306913059485085,0.12873993858297542,0.16725207557235813,0.0535146018507409,0.05156138072025192,49.99893442622948,49.998934426229425,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,162000.0,0.012,0.25,5.654866776461627e-05,0.16467772245046455,0.05297502497452292,0.12705498391832004,0.16467772245046455,0.053338913476718534,0.05148831622442558,49.99893442622948,49.998934426229425,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,165600.0,0.012,0.25,5.654866776461627e-05,0.16223687565293016,0.05288549641161504,0.12545266002928826,0.16223687565293016,0.05317660039851186,0.05142052916607092,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,169200.0,0.012,0.25,5.654866776461627e-05,0.15991906250616897,0.05280023259925258,0.12392676401057702,0.15991906250616897,0.05302632697824676,0.05135751392452023,49.99893442622948,49.99893442622948,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,172800.0,0.012,0.25,5.654866776461627e-05,0.1577148787876424,0.05271894890311397,0.12247170444171883,0.1577148787876424,0.052886920038560006,0.05129882429380344,49.99893442622948,49.998934426229425,49.99893442622948,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,176400.0,0.012,0.25,5.654866776461627e-05,0.15561585713785753,0.05264138534639036,0.12108242784777278,0.15561585713785753,0.05275734579647882,0.0512440652975905,49.99893442622948,49.99893442622948,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,180000.0,0.012,0.25,5.654866776461627e-05,0.15361435376132992,0.05256730398161256,0.11975435553357859,0.15361435376132992,0.052636690555326986,0.051192886294548996,49.99893442622948,49.99893442622948,49.99893442622954,8e-07,0.0
hm-fixed-base-1.0,hm_fixed_interval,183600.0,0.012,0.25,5.654866776461627e-05,0.1517034511820955,0.05249648659394922,0.1184833290769514,0.1517034511820955,0.05252414440689619,0.05114497513825469,49.99893442622948,49.99893442622948,49.99893442622954,8e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,0.0,0.02,0.25,0.00015707963267948965,2.55,2.55,2.55,2.55,1.9699041170216558,1.97624025336608,28.0,28.0,28.0,8e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,3600.0,0.01794,0.25,0.0001263876861706115,2.549832651577306,0.45200897039182353,2.115597367096799,2.549832651577285,0.9092019600451038,0.8010203978411967,47.485000000000014,47.48500000000007,47.48500000000007,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,7200.0,0.01625,0.25,0.00010369710126106936,2.5262701093568602,0.266669634232415,1.794896539683613,2.5262701093563162,0.7032055575402596,0.5527631621175693,49.851999999999975,49.85199999999992,49.85200000000003,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,10800.0,0.01552,0.25,9.458958488840438e-05,2.3977833340941523,0.17907254760552502,1.532679728033281,2.397783334092619,0.5620147416395971,0.40378060815938593,50.19499999999999,50.194999999999936,50.194999999999936,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,14400.0,0.01477,0.25,8.566844349991359e-05,2.170899910417779,0.1343814988424364,1.314142752901269,2.1708999104160456,0.465668342419099,0.30764680207162276,50.16500000000002,50.16500000000002,50.16500000000008,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,18000.0,0.01424,0.25,7.96305773090712e-05,1.9068385734848894,0.10976832030907278,1.1283147985326871,1.9068385734832447,0.39177460604423503,0.24163213100512237,49.99893442622948,49.99893442622948,49.998934426229596,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,21600.0,0.01374,0.25,7.413671715610605e-05,1.649023900148541,0.09508464135553114,0.9699714042018206,1.6490239001472722,0.3329239152518116,0.19449091767770282,49.99893442622948,49.998934426229425,49.99893442622954,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,25200.0,0.01337,0.25,7.019767047731065e-05,1.4169725350747213,0.08560219992404501,0.8355523075301095,1.4169725350743678,0.28307527676011673,0.1597815097627836,49.99893442622948,49.99893442622948,49.99893442622954,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,28800.0,0.01311,0.25,6.749401583963128e-05,1.2171227527500887,0.0791241675106685,0.7225916857620275,1.2171227527500887,0.24065434942651592,0.1339845740714639,49.99893442622948,49.99893442622948,49.998934426229425,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,32400.0,0.01291,0.25,6.545040981847112e-05,1.0500491856944374,0.07449542013638323,0.6290595736645588,1.0500491856944374,0.20512083790353847,0.11481574127360913,49.99893442622948,49.998934426229425,49.99893442622948,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,36000.0,0.012729999999999998,0.25,6.363802501661517e-05,0.9117300254855043,0.07107287231733239,0.5520391464552137,0.9117300254855043,0.17605171369067887,0.10054362117198778,49.99893442622948,49.998934426229425,49.99893442622948,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,39600.0,0.0126,0.25,6.234490621048945e-05,0.7977609180193328,0.0684548720488607,0.48879112178120293,0.7977609180193328,0.15235760650319383,0.08987673232237067,49.99893442622948,49.998934426229425,49.99893442622948,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,43200.0,0.01248,0.25,6.116303905420896e-05,0.7039495982398594,0.0663937349741396,0.43685317109747995,0.7039495982398594,0.13341548465876502,0.08186358508890257,49.99893442622948,49.998934426229425,49.99893442622948,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,46800.0,0.0124,0.25,6.0381410801995824e-05,0.6267838541494315,0.06473056793201763,0.3941597507659559,0.6267838541494315,0.11823781379995948,0.07579972436588593,49.99893442622948,49.99893442622948,49.99893442622948,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,50400.0,0.01233,0.25,5.970160942166717e-05,0.5630792409410963,0.06336103517145396,0.358892610998678,0.5630792409410963,0.10623860239337171,0.0711682814019538,49.99893442622948,49.998934426229425,49.998934426229425,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,54000.0,0.01226,0.25,5.9025656492339154e-05,0.5101708699094394,0.06221302984367167,0.32953760877226895,0.5101708699094394,0.0967669133053319,0.06758941078715934,49.99893442622948,49.99893442622948,49.99893442622948,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,57600.0,0.01221,0.25,5.8545189165880764e-05,0.4659551392006456,0.06123591377401974,0.3049082739857967,0.4659551392006456,0.08920465142168091,0.06478967774579676,49.99893442622948,49.998934426229425,49.99893442622948,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,61200.0,0.01218,0.25,5.82578512478018e-05,0.4288162545226091,0.060393960747585344,0.28410853944062747,0.4288162545226091,0.0831350170492598,0.06257468035162878,49.99893442622948,49.99893442622948,49.99893442622948,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,64800.0,0.01214,0.25,5.787583358112528e-05,0.3973867237029769,0.059660798945379366,0.2663948283340764,0.3973867237029769,0.07829129296225966,0.06080234052739897,49.99893442622948,49.99893442622948,49.99893442622954,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,68400.0,0.012119999999999999,0.25,5.768529598668506e-05,0.37056990571603377,0.05901646814432648,0.25117181140222045,0.37056990571603377,0.0743391052343392,0.05936724480674741,49.99893442622948,49.998934426229425,49.99893442622954,9.6e-07,0.0
hm-fixed-high-1.2,hm_fixed_interval,72000.0,0.0121,0.25,5.74950725515102e-05,0.34753483366804244,0.058445707270588315,0.2379957618632912,0.34753483366804244,0.07111786652479632,0.05819311775590591,49.99893442622948,49.998934426229425,49.99893442622948,9.6e-07,0.0
