scenario,question,level,time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
component_bound_high,Q4,M,186300.0,0.4975706446411343,0.4975706446411343,0.0,322.13355890649876,0.23302604390710321,0.23136747811162894,2.934360025405929e-11,9.059988531623375e-07,1.2959908371493985e-08
component_bound_high,Q4,M,186600.0,0.4935870398580483,0.4935870398580483,0.0,322.138925449426,0.231802140075478,0.23015685292296675,2.8935544683570935e-11,8.941046736321567e-07,1.2857296792586757e-08
component_bound_high,Q4,M,186900.0,0.48964389117848556,0.48964389117848556,0.0,322.14425005146467,0.23058775169617132,0.22895560833358763,2.8535732425757042e-11,8.824033791987596e-07,1.2755857913931154e-08
component_bound_high,Q4,M,187200.0,0.485740717504098,0.485740717504098,0.0,322.1495331280408,0.22938278491443778,0.22776365209242364,2.814177826843983e-11,8.708998540107871e-07,1.2655699138242392e-08
component_bound_high,Q4,M,187500.0,0.4818770440601907,0.4818770440601907,0.0,322.1547750897786,0.2281871469569588,0.22658089300866108,2.775347192095207e-11,8.595708747005659e-07,1.2556519011749308e-08
component_bound_high,Q4,M,187800.0,0.478052402332138,0.478052402332138,0.0,322.15997634256206,0.22700074611803608,0.2254072409383472,2.7372616591598032e-11,8.48425468713554e-07,1.2458482820322079e-08
component_bound_high,Q4,M,188100.0,0.4742663299580405,0.4742663299580405,0.0,322.16513728759503,0.22582349174615837,0.224242606771176,2.6998273589563306e-11,8.374633273522392e-07,1.2361621029424866e-08
component_bound_high,Q4,M,188400.0,0.4705183706338093,0.4705183706338093,0.0,322.17025832146055,0.22465529423063813,0.2230869024174424,2.6628916494746286e-11,8.266750887164775e-07,1.226582991730414e-08
component_bound_high,Q4,M,188700.0,0.46680807404182767,0.46680807404182767,0.0,322.17533983617926,0.22349606498845453,0.22194004079516572,2.626650665967015e-11,8.160551820957096e-07,1.217105965807296e-08
component_bound_high,Q4,M,189000.0,0.46313527113036806,0.46313527113036806,0.0,322.18038221926685,0.22234571606064749,0.2208019358173799,3.745149503538621e-11,1.1981500895319463e-06,1.796226930985164e-08
component_bound_high,Q4,M,189300.0,0.4594988764076798,0.4594988764076798,0.0,322.18538585676504,0.2212041613710089,0.21967250239120983,3.694290811076793e-11,1.1824679598260168e-06,1.781865151928966e-08
component_bound_high,Q4,M,189600.0,0.45589886097739823,0.45589886097739823,0.0,322.19035112333955,0.2200713153482235,0.218551656368404,3.64412778199727e-11,1.1670315534506592e-06,1.7676566216789626e-08
component_bound_high,Q4,M,189900.0,0.4523347868971741,0.4523347868971741,0.0,322.1952783936816,0.21894709335529303,0.21743931457178248,3.594782879281096e-11,1.15184400928392e-06,1.7536108710591296e-08
component_bound_high,Q4,M,190200.0,0.4488062249712288,0.4488062249712288,0.0,322.2001680380852,0.2178314117318149,0.21633539477154076,3.546244030350068e-11,1.1368889907270585e-06,1.739707757922366e-08
component_bound_high,Q4,M,190500.0,0.445312545409635,0.445312545409635,0.0,322.2050204225359,0.2167241880879898,0.2152398156715516,2.7556617884461233e-11,8.204781746790069e-07,1.2619390909055546e-08
component_bound_high,Q4,M,190800.0,0.4418538262010428,0.4418538262010428,0.0,322.20983590653594,0.21562534027489205,0.21415249688903198,2.720172965395343e-11,8.10443022525309e-07,1.2528568016667364e-08
component_bound_high,Q4,M,191100.0,0.4384293514915889,0.4384293514915889,0.0,322.21461485074764,0.2145347874736156,0.2130733589705136,2.6849828899552687e-11,8.005609914985001e-07,1.243871294606019e-08
component_bound_high,Q4,M,191400.0,0.43503871073996847,0.43503871073996847,0.0,322.21935760840887,0.21345244988165504,0.2120023234819594,2.6505664389745648e-11,7.90831278352222e-07,1.2349843080440702e-08
component_bound_high,Q4,M,191700.0,0.4316818163977667,0.4316818163977667,0.0,322.2240645286262,0.21237824799458116,0.2109393124830529,3.7098878941934065e-11,1.1629392867584798e-06,1.8252642753196837e-08
component_bound_high,Q4,M,192000.0,0.4283576432508272,0.4283576432508272,0.0,322.22873595986204,0.21131210430135203,0.2098842493188802,3.662433139916465e-11,1.1485092775154193e-06,1.8117108203726483e-08
component_bound_high,Q4,M,192300.0,0.42506619371605575,0.42506619371605575,0.0,322.23337223978876,0.21025394157037977,0.20883705803900116,3.6157984720650503e-11,1.1343024711174543e-06,1.7983055198955867e-08
component_bound_high,Q4,M,192600.0,0.4218070783421326,0.4218070783421326,0.0,322.237973706397,0.20920368342396983,0.20779766356386212,3.5698029177898965e-11,1.1203098179146664e-06,1.7850383887111255e-08
component_bound_high,Q4,M,192900.0,0.41857991617180734,0.41857991617180734,0.0,322.2425406937511,0.2081612543576203,0.20676599165881338,3.524577646626355e-11,1.1065297261803053e-06,1.7719111234141123e-08
component_bound_high,Q4,M,193200.0,0.41538433356345483,0.41538433356345483,0.0,322.24707353207725,0.20712657972456242,0.20574196892256558,3.480034595924832e-11,1.0929644033152996e-06,1.758931510655187e-08
component_bound_high,Q4,M,193500.0,0.4122199630254693,0.4122199630254693,0.0,322.2515725478363,0.20609958572160594,0.2047255227768479,3.436183124488311e-11,1.079598060005349e-06,1.746078327822943e-08
component_bound_high,Q4,M,193800.0,0.4090864426406278,0.4090864426406278,0.0,322.2560380637861,0.2050801993768542,0.20371658145619806,3.392968665218619e-11,1.0664437840035568e-06,1.7333768077789342e-08
component_bound_high,Q4,M,194100.0,0.40598341564821483,0.40598341564821483,0.0,322.26047039903597,0.20406834853840197,0.202715073997851,3.3504984040226693e-11,1.0534829206765295e-06,1.7208007810812515e-08
component_bound_high,Q4,M,194400.0,0.4029105302574312,0.4029105302574312,0.0,322.26486986909805,0.20306396186353748,0.20172093023174123,3.308662212733367e-11,1.0407185565552979e-06,1.7083591905468663e-08
component_bound_high,Q4,M,194700.0,0.3998674394331563,0.3998674394331563,0.0,322.26923678593636,0.2020669688082257,0.20073408077063082,3.267416278562622e-11,1.0281546934942654e-06,1.6960626132320336e-08
component_bound_high,Q4,M,195000.0,0.39685380075439003,0.39685380075439003,0.0,322.2735714580128,0.2010772996169992,0.19975445700036354,3.226733454780856e-11,1.0157636950447468e-06,1.6838693328047087e-08
component_bound_high,Q4,M,195300.0,0.3938692763368019,0.3938692763368019,0.0,322.27787419033353,0.20009488531279626,0.19878199107024166,3.1867674611653467e-11,1.0035704229860443e-06,1.6718242138260608e-08
component_bound_high,Q4,M,195600.0,0.3909135326877908,0.3909135326877908,0.0,322.28214528449234,0.19911965768731288,0.1978166158835349,3.147381450899782e-11,9.915544010863364e-07,1.659897056545135e-08
component_bound_high,Q4,M,195900.0,0.38798624066867726,0.38798624066867726,0.0,322.2863850387145,0.19815154929126513,0.19685826508810583,3.10864889352239e-11,9.797208870843122e-07,1.6481003060342963e-08
component_bound_high,Q4,M,196200.0,0.38508707537661113,0.38508707537661113,0.0,322.2905937478994,0.19719049342490477,0.19590687306716256,3.0704384655606996e-11,9.68053948113834e-07,1.6364107811016998e-08
component_bound_high,Q4,M,196500.0,0.38221571613337557,0.38221571613337557,0.0,322.2947717036617,0.19623642412867864,0.19496237493013224,3.0328076338987166e-11,9.565694553126391e-07,1.624858822820418e-08
component_bound_high,Q4,M,196800.0,0.3793718463572404,0.3793718463572404,0.0,322.2989191943732,0.1952892761740089,0.1940247065036543,2.995727024287326e-11,9.45250860917568e-07,1.6134199812646475e-08
component_bound_high,Q4,M,197100.0,0.37655515354983854,0.37655515354983854,0.0,322.30303650520295,0.19434898505418205,0.19309380432269238,2.9592453418852415e-11,9.341029378329146e-07,1.6021058502440827e-08
component_bound_high,Q4,M,197400.0,0.3737653292091232,0.3737653292091232,0.0,322.30712391815706,0.1934154869754017,0.19216960562176397,2.923231801125623e-11,9.231178028645814e-07,1.5909063906931475e-08
component_bound_high,Q4,M,197700.0,0.37100206878309683,0.37100206878309683,0.0,322.3111817121185,0.19248871884793714,0.19125204832628484,2.8878335787959033e-11,9.122874068401288e-07,1.5798110356808674e-08
component_bound_high,Q4,M,198000.0,0.36826507162730826,0.36826507162730826,0.0,322.3152101628858,0.19156861827737462,0.19034107104402875,2.8529260582328262e-11,9.016235484882174e-07,1.568843506477916e-08
component_bound_high,Q4,M,198300.0,0.3655540409149461,0.3655540409149461,0.0,322.3192095432111,0.1906551235560373,0.18943661305669943,2.818572999903571e-11,8.911135813138849e-07,1.5579851980775975e-08
component_bound_high,Q4,M,198600.0,0.36286868362295144,0.36286868362295144,0.0,322.32318012283787,0.18974817365450647,0.18853861431161364,2.7846733448408937e-11,8.807551041822848e-07,1.5472351015192797e-08
component_bound_high,Q4,M,198900.0,0.36020871044901753,0.36020871044901753,0.0,322.3271221685388,0.1888477082131674,0.18764701541349366,2.7513268296960535e-11,8.705468934055993e-07,1.5365942247724534e-08
component_bound_high,Q4,M,199200.0,0.3575738357804654,0.3575738357804654,0.0,322.33103594415206,0.1879536675340192,0.1867617576163705,2.718438055946754e-11,8.604858560135042e-07,1.5260602383257708e-08
component_bound_high,Q4,M,199500.0,0.3549637776362171,0.3549637776362171,0.0,322.3349217106176,0.18706599257246712,0.1858827828155902,2.6859837652570987e-11,8.505731432517649e-07,1.5156382899157243e-08
component_bound_high,Q4,M,199800.0,0.35237821981953477,0.35237821981953477,0.0,322.3387797260132,0.18618462507431668,0.1850100338109237,2.6541252743678586e-11,8.408016417549291e-07,1.5053187866959446e-08
component_bound_high,Q4,M,200100.0,0.3498169477197288,0.3498169477197288,0.0,322.3426102451791,0.18530950714847452,0.18414345342662988,2.622680358468911e-11,8.311663368676392e-07,1.4950956909111134e-08
component_bound_high,Q4,M,200400.0,0.3472796785451105,0.3472796785451105,0.0,322.34641352081826,0.18444058163959703,0.18328298545003538,2.5917102678223282e-11,8.216766140267673e-07,1.4849888361921536e-08
component_bound_high,Q4,M,200700.0,0.3447661391236262,0.3447661391236262,0.0,322.3501898027519,0.18357779202973443,0.18242857427372464,2.561126134785964e-11,8.123206890475743e-07,1.4749799527603012e-08
component_bound_high,Q4,M,201000.0,0.34227606197483607,0.34227606197483607,0.0,322.35393933802106,0.18272108242042984,0.1815801648908475,2.531041405655679e-11,8.031001336172849e-07,1.4650747521467382e-08
component_bound_high,Q4,M,201300.0,0.3398091841666928,0.3398091841666928,0.0,322.3576623709445,0.18187039752230136,0.1807377028884107,2.5013764877926383e-11,7.93999497261666e-07,1.4552478176376558e-08
component_bound_high,Q4,M,201600.0,0.33736524681326857,0.33736524681326857,0.0,322.3613591431656,0.1810256826462954,0.17990113444039557,2.4721492200974543e-11,7.850433201839202e-07,1.4455468577863063e-08
component_bound_high,Q4,M,201900.0,0.3349439946905196,0.3349439946905196,0.0,322.3650298936926,0.1801868836957971,0.1790704063008622,2.443373900986221e-11,7.762100511232717e-07,1.4359351713112084e-08
component_bound_high,Q4,M,202200.0,0.33254524894598203,0.33254524894598203,0.0,322.3686748589355,0.17935394702343324,0.17824546579707662,2.4652522259978397e-11,8.810389953151088e-07,1.6374307339144644e-08
component_bound_high,Q4,M,202500.0,0.3301685891594446,0.3301685891594446,0.0,322.37229427353356,0.17852681988459698,0.17742626082638333,2.4377799166034323e-11,8.716953474596778e-07,1.6275712299570408e-08
component_bound_high,Q4,M,202800.0,0.32781387918082,0.32781387918082,0.0,322.3758883677246,0.17770544989239828,0.17661273983670375,2.4105658708302456e-11,8.624724612826817e-07,1.6177940552843934e-08
component_bound_high,Q4,M,203100.0,0.32548087273154813,0.32548087273154813,0.0,322.3794573704341,0.17688978523293172,0.17580485183508085,2.383845043707201e-11,8.533762860807315e-07,1.608112993366632e-08
component_bound_high,Q4,M,203400.0,0.3231693286944909,0.3231693286944909,0.0,322.38300150807464,0.17607977465516256,0.1750025463741909,2.357478449430717e-11,8.444029964138622e-07,1.5985235443566312e-08
component_bound_high,Q4,M,203700.0,0.3208790098137021,0.3208790098137021,0.0,322.3865210045985,0.17527536746045613,0.17420577354623765,2.3314087224856266e-11,8.355481562194456e-07,1.5890199296600223e-08
component_bound_high,Q4,M,204000.0,0.31860994387548536,0.31860994387548536,0.0,322.3900160815376,0.17447651288105512,0.1734144839765394,3.581063683322603e-11,1.2725207738650823e-06,2.4311214402681823e-08
component_bound_high,Q4,M,204300.0,0.31636127514346624,0.31636127514346624,0.0,322.393486960886,0.1736831622186015,0.1726286288315765,3.5417267779590416e-11,1.2590359687036923e-06,2.4163462414758846e-08
component_bound_high,Q4,M,204600.0,0.3141331822372989,0.3141331822372989,0.0,322.39693385547747,0.1728952662177519,0.17184815976273618,3.503006535439353e-11,1.2457325854198231e-06,2.40170945233957e-08
component_bound_high,Q4,M,204900.0,0.311925419564574,0.311925419564574,0.0,322.40035698024485,0.17211277624994084,0.17107302896007623,3.464795175941793e-11,1.2326051903599478e-06,2.3872045163572827e-08
component_bound_high,Q4,M,205200.0,0.3097377562313607,0.3097377562313607,0.0,322.4037565475982,0.17133564424138942,0.1703031891194555,3.4270679191409664e-11,1.2196511838258317e-06,2.3728302211058574e-08
component_bound_high,Q4,M,205500.0,0.3075699684930945,0.3075699684930945,0.0,322.4071327675827,0.17056382264316985,0.1695385934377542,3.389972500068649e-11,1.206868400882577e-06,2.358586133487836e-08
component_bound_high,Q4,M,205800.0,0.3054219140326533,0.3054219140326533,0.0,322.41048584795385,0.16979726432252304,0.1687791956073423,3.903480140317997e-11,1.29947843396927e-06,2.551039203829502e-08
component_bound_high,Q4,M,206100.0,0.3032931981279434,0.3032931981279434,0.0,322.4138159950621,0.16903592285253025,0.16802494981274965,3.8626874748180164e-11,1.2861937652708377e-06,2.5363322059318217e-08
component_bound_high,Q4,M,206400.0,0.30118371936083166,0.30118371936083166,0.0,322.4171234111,0.1682797522044894,0.16727581071686592,3.82239016591002e-11,1.273073788388146e-06,2.5217408743688073e-08
component_bound_high,Q4,M,206700.0,0.2990932663396402,0.2990932663396402,0.0,322.42040829729547,0.1675287068177031,0.16653173346367392,3.7825572708620243e-11,1.2601308864157446e-06,2.507293447100502e-08
component_bound_high,Q4,M,207000.0,0.29702163087482925,0.29702163087482925,0.0,322.42367085271184,0.1667827416147671,0.1657926736697021,3.743345956816746e-11,1.2473553263614434e-06,2.4929744214633646e-08
component_bound_high,Q4,M,207300.0,-3.3590413676337434,0.29103132951383937,-3.6500726971475825,322.4269112747553,0.16604686736739335,0.16507676734580118,4.6553068527130846e-11,1.3230361868288298e-06,2.6559493067731204e-08
component_bound_high,Q4,M,207600.0,-8.842265840290713,0.28070801099640064,-9.122973851287114,322.43008721315266,0.16532841495990824,0.16439272597077126,4.618967029318121e-11,1.3142553054734663e-06,2.649787103630815e-08
component_bound_high,Q4,M,207900.0,-11.585588841779776,0.27058601882509414,-11.85617486060487,322.433151928232,0.164628700325861,0.16372675128214184,4.583555979131312e-11,1.305709348642381e-06,2.64374588808614e-08
component_bound_high,Q4,M,208200.0,-11.588818682596655,0.2633935155793359,-11.852212198175991,322.4361077889351,0.16394331089790948,0.16306533683274455,4.545969231431788e-11,1.2960298558795103e-06,2.6351178928480793e-08
component_bound_high,Q4,M,208500.0,-8.853358170686894,0.2608943820945086,-9.114252552781403,322.43898667473,0.16326472032645414,0.16239507666705102,4.503043106718123e-11,1.2842735745977052e-06,2.6220679561180362e-08
component_bound_high,Q4,M,208800.0,-3.380581059291069,0.2642417299519173,-3.644822789242986,322.44183953102925,0.16258347807070483,0.16170267653656162,4.452821866208185e-11,1.2697089522006877e-06,2.6031938941309327e-08
component_bound_high,Q4,M,209100.0,0.26937678566063095,0.26937678566063095,0.0,322.4447297181891,0.16189512267093845,0.16099720423293862,4.400103794199214e-11,1.2542606824261782e-06,2.5824551551923284e-08
component_bound_high,Q4,M,209400.0,0.2719557919235682,0.2719557919235682,0.0,322.44767643756876,0.1612028303477556,0.1602963151749602,4.350947814014769e-11,1.24008495250294e-06,2.5642332082047624e-08
component_bound_high,Q4,M,209700.0,0.2730607750424032,0.2730607750424032,0.0,322.45065175482364,0.16051000493872025,0.15959980644394062,4.303327203131008e-11,1.2266085127610182e-06,2.54731475716901e-08
component_bound_high,Q4,M,210000.0,0.2732166061114749,0.2732166061114749,0.0,322.4536395565798,0.15981837686386086,0.15890765888893502,4.256981891801373e-11,1.2136337229629035e-06,2.5312769548746806e-08
component_bound_high,Q4,M,210300.0,0.2727427836930657,0.2727427836930657,0.0,322.4566294634266,0.15912900860345358,0.15821986999466958,4.211621593814821e-11,1.2010578659404914e-06,2.515899680980448e-08
component_bound_high,Q4,M,210600.0,0.27184776400310484,0.27184776400310484,0.0,322.45961458661714,0.1584425918087013,0.15753643655795482,4.167097010221543e-11,1.1887791635523115e-06,2.500967174675706e-08
component_bound_high,Q4,M,210900.0,0.27067082057245884,0.27067082057245884,0.0,322.46259031517707,0.15775958372120563,0.1568573515751606,4.1232530847817705e-11,1.1767589468414386e-06,2.4863971685781896e-08
component_bound_high,Q4,M,211200.0,0.2693058701422447,0.2693058701422447,0.0,322.46555356018416,0.15708028619360043,0.15618260384300275,4.080187484944074e-11,1.1649629428900354e-06,2.472117860065152e-08
component_bound_high,Q4,M,211500.0,0.2678165408758816,0.2678165408758816,0.0,322.468502259254,0.15640489619831083,0.1555121782399471,4.0377051119203387e-11,1.1533667605423403e-06,2.4580789744585946e-08
component_bound_high,Q4,M,211800.0,0.2662460837971361,0.2662460837971361,0.0,322.4714350456006,0.15573353933753947,0.1548460561980551,3.996087497312496e-11,1.1419518272104412e-06,2.4442429722547985e-08
component_bound_high,Q4,M,212100.0,0.26462398721493985,0.26462398721493985,0.0,322.4743510253624,0.15506629240165085,0.1541842162132526,3.954900204249515e-11,1.1306954645906586e-06,2.4305636148225448e-08
component_bound_high,Q4,M,212400.0,0.26297043974834877,0.26297043974834877,0.0,322.4772496271877,0.1544031987043985,0.15352663433574232,3.9910793620659e-11,1.1291514931954794e-06,2.437668611942025e-08
component_bound_high,Q4,M,212700.0,0.2612992258471032,0.2612992258471032,0.0,322.4801305005848,0.15374427830858783,0.15287328461626543,3.9503702547099006e-11,1.118150380730043e-06,2.4242644843574763e-08
component_bound_high,Q4,M,213000.0,0.25961989177891764,0.25961989177891764,0.0,322.4829934459104,0.15308953544733991,0.1522241394990823,3.9103321499397516e-11,1.1073016369378408e-06,2.4110109457671652e-08
component_bound_high,Q4,M,213300.0,0.2579390117025483,0.2579390117025483,0.0,322.48583836803175,0.1524389632098233,0.15157917015944009,3.870520626873323e-11,1.0965875814061832e-06,2.3978724737121936e-08
component_bound_high,Q4,M,213600.0,0.2562611353829015,0.2562611353829015,0.0,322.488665243828,0.15179254695544492,0.15093834679087398,3.8314181580376864e-11,1.086011619633176e-06,2.3848593390907148e-08
component_bound_high,Q4,M,213900.0,0.254589418981786,0.254589418981786,0.0,322.4914741000494,0.15115026665737796,0.15030163884597744,3.792782537840895e-11,1.075561629759747e-06,2.3719478051992496e-08
component_bound_high,Q4,M,214200.0,0.25292605462983886,0.25292605462983886,0.0,322.49426499807396,0.1505120985335286,0.14966901523560747,3.754827637985774e-11,1.0652535008537356e-06,2.3591757987845656e-08
component_bound_high,Q4,M,214500.0,0.2512725656889848,0.2512725656889848,0.0,322.49703802336217,0.14987801618946078,0.149040444493122,3.714838805609855e-11,1.0567873527378424e-06,2.350327685598128e-08
component_bound_high,Q4,M,214800.0,0.24963000103158234,0.24963000103158234,0.0,322.4997932781386,0.14924799142319187,0.14841589490878623,3.677740373686905e-11,1.0467098922606333e-06,2.3377419963455164e-08
component_bound_high,Q4,M,215100.0,0.24799908623139216,0.24799908623139216,0.0,322.5025308761997,0.14862199480410987,0.1477953346392057,3.64111693535012e-11,1.0367601380179003e-06,2.325273006381939e-08
component_bound_high,Q4,M,215400.0,0.24638031066175153,0.24638031066175153,0.0,322.5052509393751,0.14799999607480407,0.14717873179571409,3.604977081734614e-11,1.0269347547331442e-06,2.3129161756060626e-08
component_bound_high,Q4,M,215700.0,0.24477399734040753,0.24477399734040753,0.0,322.5079535949414,0.14738196444961443,0.1465660545158943,3.5693501474712666e-11,1.0172243677664117e-06,2.3006532076140856e-08
component_bound_high,Q4,M,216000.0,0.24318057697456275,0.24318057697456275,0.0,322.51063897379987,0.14676786819049514,0.1459572710206925,4.95564780647213e-11,1.4260337706240023e-06,3.238751070438895e-08
component_bound_high,Q4,M,216300.0,0.241599621146742,0.241599621146742,0.0,322.5133072116591,0.14615767703375235,0.14535234967165636,4.9085277123438324e-11,1.4125179459978376e-06,3.2214477192592564e-08
component_bound_high,Q4,M,216600.0,0.24003154475914978,0.24003154475914978,0.0,322.51595843961366,0.14555135945148384,0.14475125896616028,4.8618548080457426e-11,1.399162082638128e-06,3.2042803491288266e-08
component_bound_high,Q4,M,216900.0,0.23847633519068312,0.23847633519068312,0.0,322.5185927933917,0.14494888411394802,0.14415396761650748,4.81589785043846e-11,1.3859585211717373e-06,3.187235117731112e-08
component_bound_high,Q4,M,217200.0,0.23693395943841705,0.23693395943841705,0.0,322.52121040866683,0.14435021983696325,0.14356044454857475,4.77043439459703e-11,1.372921867026644e-06,3.170349327206416e-08
component_bound_high,Q4,M,217500.0,0.23540434274630034,0.23540434274630034,0.0,322.5238114208333,0.14375533568300589,0.14297065907399126,4.7255915135137234e-11,1.360041911813159e-06,3.153603320417917e-08
component_bound_high,Q4,M,217800.0,0.2338874490046997,0.2338874490046997,0.0,322.52639596454713,0.1431642007487497,0.14238458040975932,4.681224091833658e-11,1.3473075880510166e-06,3.136975074784965e-08
component_bound_high,Q4,M,218100.0,0.23238318957736318,0.23238318957736318,0.0,322.52896417414934,0.14257678441125518,0.14180217822308513,4.579632717169329e-11,1.3331263493399081e-06,3.1167447885357824e-08
component_bound_high,Q4,M,218400.0,0.23089146849698167,0.23089146849698167,0.0,322.5315161830889,0.14199305626837302,0.14122342244241887,4.5367443387573794e-11,1.320710734276087e-06,3.1004115482470884e-08
component_bound_high,Q4,M,218700.0,0.22941218508732217,0.22941218508732217,0.0,322.5340521238407,0.14141298618628723,0.14064828326414994,4.4942899563240994e-11,1.3084461354118115e-06,3.0842196573756423e-08
component_bound_high,Q4,M,219000.0,0.2279452341781814,0.2279452341781814,0.0,322.53657212785293,0.14083654428179324,0.14007673115558644,4.4525087604174213e-11,1.296316143484244e-06,3.0681339375725896e-08
component_bound_high,Q4,M,219300.0,0.22649050722476144,0.22649050722476144,0.0,322.53907632549686,0.14026370093391785,0.13950873685761575,4.411168131078554e-11,1.2843341313240053e-06,3.0521893708600846e-08
component_bound_high,Q4,M,219600.0,0.22504789336052985,0.22504789336052985,0.0,322.54156484602817,0.13969442678859798,0.1389442713857184,4.3704272032689376e-11,1.2724966602373211e-06,3.036381358680383e-08
component_bound_high,Q4,M,219900.0,0.2236173499865583,0.2236173499865583,0.0,322.5440378175607,0.13912869254302423,0.13838330603019372,4.760840467590794e-11,1.396137403852915e-06,3.344954416744226e-08
component_bound_high,Q4,M,220200.0,0.22219859965643074,0.22219859965643074,0.0,322.5464953678153,0.1385664697464046,0.13782581235965288,4.7178157359322206e-11,1.383630914841838e-06,3.328440897652633e-08
component_bound_high,Q4,M,220500.0,0.2207916319372445,0.2207916319372445,0.0,322.5489376215386,0.1380077297413624,0.13727176220581638,4.67547761319601e-11,1.3712734360238343e-06,3.312069158719614e-08
component_bound_high,Q4,M,220800.0,0.21939632923795155,0.21939632923795155,0.0,322.55136470343524,0.13745244424772163,0.13672112768042963,4.633530095149573e-11,1.359050351312785e-06,3.295807406338192e-08
component_bound_high,Q4,M,221100.0,0.21801257623057407,0.21801257623057407,0.0,322.55377673698933,0.13690058526127905,0.13617388116375548,4.592241291203557e-11,1.3469735039017827e-06,3.279687717261013e-08
component_bound_high,Q4,M,221400.0,0.2166402586011827,0.2166402586011827,0.0,322.55617384448857,0.13635212504936214,0.13562999530409306,4.5511326768821466e-11,1.3350204573492341e-06,3.263658846206542e-08
component_bound_high,Q4,M,221700.0,0.21527926305869144,0.21527926305869144,0.0,322.5585561470341,0.13580703614840828,0.1350894430155962,4.5108944460680094e-11,1.3232150664621578e-06,3.247782304436137e-08
component_bound_high,Q4,M,222000.0,0.21392947730830913,0.21392947730830913,0.0,322.56092376455075,0.13526529136183707,0.13455219747590988,4.4707993465346194e-11,1.311530151926199e-06,3.231994792657323e-08
component_bound_high,Q4,M,222300.0,0.212590790125296,0.212590790125296,0.0,322.56327681579677,0.13472686375747295,0.13401823212368158,4.431440104629718e-11,1.2999878856445601e-06,3.216354059832538e-08
component_bound_high,Q4,M,222600.0,0.21126309132773555,0.21126309132773555,0.0,322.5656154183746,0.13419172666518625,0.13348752065599653,4.392294285165173e-11,1.2885708203513868e-06,3.2008203296725905e-08
component_bound_high,Q4,M,222900.0,0.20994627183711773,0.20994627183711773,0.0,322.5679396887414,0.13365985367427763,0.1329600370257474,4.3537611858333155e-11,1.2772780512704252e-06,3.1853944076658147e-08
component_bound_high,Q4,M,223200.0,0.20864022368357402,0.20864022368357402,0.0,322.57024974221997,0.1331312186308658,0.1324357554389717,4.3157430663801804e-11,1.2661153466486663e-06,3.170093785839059e-08
component_bound_high,Q4,M,223500.0,0.2073448400166613,0.2073448400166613,0.0,322.57254569300994,0.13260579563531563,0.1319146503521635,4.277966846595693e-11,1.2550710178915736e-06,3.1548923179375795e-08
component_bound_high,Q4,M,223800.0,0.2060600151260954,0.2060600151260954,0.0,322.57482765419945,0.13208355903948035,0.13139669646957458,4.240682972082496e-11,1.2441543638663788e-06,3.139816373094791e-08
component_bound_high,Q4,M,224100.0,0.20478564443925562,0.20478564443925562,0.0,322.5770957377761,0.13156448344412813,0.13088186874051985,4.203980816012176e-11,1.23335677137959e-06,3.124847322247024e-08
component_bound_high,Q4,M,224400.0,0.20352162453115413,0.20352162453115413,0.0,322.57935005463895,0.13104854369619737,0.1303701423566841,4.167449933341621e-11,1.2226771720080798e-06,3.109985398089187e-08
component_bound_high,Q4,M,224700.0,0.2022678531226249,0.2022678531226249,0.0,322.5815907146099,0.13053571488612856,0.12986149274944667,4.131476026111769e-11,1.2121180578694712e-06,3.095239896419279e-08
component_bound_high,Q4,M,225000.0,0.20102422906770653,0.20102422906770653,0.0,322.58381782644574,0.13002597234521837,0.12935589558722305,4.0958910049925543e-11,1.201669109079928e-06,3.0805873816489065e-08
component_bound_high,Q4,M,225300.0,0.19979065237048538,0.19979065237048538,0.0,322.586031497849,0.12951929164294287,0.1288533267728271,4.060684108627486e-11,1.1913357525483725e-06,3.066044544243473e-08
component_bound_high,Q4,M,225600.0,0.1985670241546062,0.1985670241546062,0.0,322.58823183548066,0.12901564858430328,0.1283537624408584,4.025884666660745e-11,1.181121137616703e-06,3.0516224209420034e-08
component_bound_high,Q4,M,225900.0,0.1973532466594637,0.1973532466594637,0.0,322.5904189449707,0.1285150192072689,0.127857178955116,3.99159460781858e-11,1.1710135929265952e-06,3.037293747583919e-08
component_bound_high,Q4,M,226200.0,0.19614937101389476,0.19614937101389476,0.0,322.59259293092987,0.1280173791648373,0.1273635529060384,4.960995483834052e-11,1.4933742261968863e-06,3.888467425124607e-08
component_bound_high,Q4,M,226500.0,0.19495494172104516,0.19495494172104516,0.0,322.59475389858846,0.1275227059878874,0.12687286111809723,4.920355843545351e-11,1.4807839950337076e-06,3.8706413982316165e-08
component_bound_high,Q4,M,226800.0,0.193770108865238,0.193770108865238,0.0,322.5969019482162,0.12703097607934702,0.12638508061085782,4.8802344054005056e-11,1.4683184781927316e-06,3.8529145239755796e-08
component_bound_high,Q4,M,227100.0,0.19259475970333317,0.19259475970333317,0.0,322.59903718179044,0.1265421663236717,0.12590018864467856,4.8404519498042927e-11,1.4560053865908529e-06,3.83536289099255e-08
component_bound_high,Q4,M,227400.0,0.19142879586355221,0.19142879586355221,0.0,322.60115970010054,0.126056253865982,0.12541816269249378,4.801182734487044e-11,1.4438170912178805e-06,3.8179173898897806e-08
