scenario,question,level,time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
nominal_proxy,Q4,M,141300.0,moving-reference-moisture,2277.7777777777783,-2.540491411200286e-07,2.540491411200286e-07,-2.54049141509269e-07,3.8924043838355765e-16,2.0135883162071613e-11
nominal_proxy,Q4,M,141600.0,moving-reference-moisture,2277.7777777777783,-2.520775774397084e-07,2.520775774397084e-07,-2.520775778055727e-07,3.658642878030295e-16,1.9773988329017817e-11
nominal_proxy,Q4,M,141900.0,moving-reference-moisture,2277.7777777777783,-2.501260427880436e-07,2.501260427880436e-07,-2.5012604313164837e-07,3.436047913447785e-16,1.940953748988717e-11
nominal_proxy,Q4,M,142200.0,moving-reference-moisture,2277.7777777777783,-2.4819431532540267e-07,2.4819431532540267e-07,-2.481943156478075e-07,3.2240482722442425e-16,1.904340316672864e-11
nominal_proxy,Q4,M,142500.0,moving-reference-moisture,2277.7777777777783,-2.4628217538078134e-07,2.4628217538078134e-07,-2.462821756830197e-07,3.0223834917883865e-16,1.8676276166098936e-11
nominal_proxy,Q4,M,142800.0,moving-reference-moisture,2277.7777777777783,-2.4438940544692777e-07,2.4438940544692777e-07,-2.4438940573000814e-07,2.830803697360777e-16,1.8308774634934302e-11
nominal_proxy,Q4,M,143100.0,moving-reference-moisture,2277.7777777777783,-2.4251579017427116e-07,2.4251579017427116e-07,-2.425157904391591e-07,2.6488795491362745e-16,1.7941656556569526e-11
nominal_proxy,Q4,M,143400.0,moving-reference-moisture,2277.7777777777783,-2.406611163641948e-07,2.406611163641948e-07,-2.406611166118284e-07,2.4763362908026133e-16,1.7575489985693588e-11
nominal_proxy,Q4,M,143700.0,moving-reference-moisture,2277.7777777777783,-2.388251729617928e-07,2.388251729617928e-07,-2.388251731930748e-07,2.312819756708723e-16,1.7210763634889767e-11
nominal_proxy,Q4,M,144000.0,moving-reference-moisture,2277.7777777777783,-2.3700775104804733e-07,2.3700775104804733e-07,-2.3700775126384083e-07,2.1579350177429457e-16,1.684798919483397e-11
nominal_proxy,Q4,M,144300.0,moving-reference-moisture,2277.7777777777783,-2.3520864383146792e-07,2.3520864383146792e-07,-2.3520864403260717e-07,2.0113924945164394e-16,1.648762448427444e-11
nominal_proxy,Q4,M,144600.0,moving-reference-moisture,2277.7777777777783,-2.3342764663926064e-07,2.3342764663926064e-07,-2.3342764682654397e-07,1.8728332568178048e-16,1.6130078388106668e-11
nominal_proxy,Q4,M,144900.0,moving-reference-moisture,2277.7777777777783,-2.3166455690798965e-07,2.3166455690798965e-07,-2.316645570821802e-07,1.7419055212761355e-16,1.5775822394513545e-11
nominal_proxy,Q4,M,145200.0,moving-reference-moisture,2277.7777777777783,-2.2991917417379002e-07,2.2991917417379002e-07,-2.2991917433561833e-07,1.6182831802067385e-16,1.5425088165695857e-11
nominal_proxy,Q4,M,145500.0,moving-reference-moisture,2277.7777777777783,-2.2819130006214692e-07,2.2819130006214692e-07,-2.2819130021230922e-07,1.5016229205681798e-16,1.5078241726636574e-11
nominal_proxy,Q4,M,145800.0,moving-reference-moisture,2277.7777777777783,-2.2648073827725363e-07,2.2648073827725363e-07,-2.2648073841641562e-07,1.391619810499448e-16,1.473547764127312e-11
nominal_proxy,Q4,M,146100.0,moving-reference-moisture,2277.7777777777783,-2.2478729459098285e-07,2.2478729459098285e-07,-2.2478729471977725e-07,1.2879440365467056e-16,1.4397154673137716e-11
nominal_proxy,Q4,M,146400.0,moving-reference-moisture,2277.7777777777783,-2.2311077683147293e-07,2.2311077683147293e-07,-2.2311077695049956e-07,1.1902663146517078e-16,1.4063375141315172e-11
nominal_proxy,Q4,M,146700.0,moving-reference-moisture,2277.7777777777783,-2.2145099487183669e-07,2.2145099487183669e-07,-2.2145099498168265e-07,1.0984595898723664e-16,1.3734431130179308e-11
nominal_proxy,Q4,M,147000.0,moving-reference-moisture,2277.7777777777783,-2.1980776061645026e-07,2.1980776061645026e-07,-2.1980776071764735e-07,1.011970908512802e-16,1.3410439066442388e-11
nominal_proxy,Q4,M,147300.0,moving-reference-moisture,2277.7777777777783,-2.181808879913894e-07,2.181808879913894e-07,-2.181808880844558e-07,9.306639512080656e-17,1.3091573730997515e-11
nominal_proxy,Q4,M,147600.0,moving-reference-moisture,2277.7777777777783,-2.165701929273569e-07,2.165701929273569e-07,-2.1657019301278186e-07,8.54249667964907e-17,1.2777866192967088e-11
nominal_proxy,Q4,M,147900.0,moving-reference-moisture,2277.7777777777783,-2.1497549335135424e-07,2.1497549335135424e-07,-2.1497549342960264e-07,7.824840074153983e-17,1.2469558414265727e-11
nominal_proxy,Q4,M,148200.0,moving-reference-moisture,2277.7777777777783,-2.1339660917091208e-07,2.1339660917091208e-07,-2.13396609242424e-07,7.151192124224678e-17,1.2166659923649295e-11
nominal_proxy,Q4,M,148500.0,moving-reference-moisture,2277.7777777777783,-2.1183336226096236e-07,2.1183336226096236e-07,-2.1183336232615234e-07,6.51899849612959e-17,1.1869259100879857e-11
nominal_proxy,Q4,M,148800.0,moving-reference-moisture,2277.7777777777783,-2.1028557645008062e-07,2.1028557645008062e-07,-2.1028557650934622e-07,5.926559830018291e-17,1.1577297665022601e-11
nominal_proxy,Q4,M,149100.0,moving-reference-moisture,2277.7777777777783,-2.087530775065173e-07,2.087530775065173e-07,-2.0875307756023006e-07,5.371276793533894e-17,1.1290944370989021e-11
nominal_proxy,Q4,M,149400.0,moving-reference-moisture,2277.7777777777783,-2.0723569312398682e-07,2.0723569312398682e-07,-2.0723569317249955e-07,4.851272679302638e-17,1.1010249135876386e-11
nominal_proxy,Q4,M,149700.0,moving-reference-moisture,2277.7777777777783,-2.057332529072857e-07,2.057332529072857e-07,-2.057332529509312e-07,4.364549018964596e-17,1.0735025562255693e-11
nominal_proxy,Q4,M,150000.0,moving-reference-moisture,2277.7777777777783,-2.0424558835771507e-07,2.0424558835771507e-07,-2.0424558839681053e-07,3.9095467425012275e-17,1.0465463568895e-11
nominal_proxy,Q4,M,150300.0,moving-reference-moisture,2277.7777777777783,-2.0277253285835434e-07,2.0277253285835434e-07,-2.027725328931975e-07,3.4843150271558873e-17,1.0201437914425976e-11
nominal_proxy,Q4,M,150600.0,moving-reference-moisture,2277.7777777777783,-2.013139216591679e-07,2.013139216591679e-07,-2.0131392169003473e-07,3.0866833510012365e-17,9.942980958669053e-12
nominal_proxy,Q4,M,150900.0,moving-reference-moisture,2277.7777777777783,-1.998695918619582e-07,1.998695918619582e-07,-1.9986959188911564e-07,2.715743800596937e-17,9.690053162976028e-12
nominal_proxy,Q4,M,151200.0,moving-reference-moisture,2277.7777777777783,-1.9843938240522906e-07,1.9843938240522906e-07,-1.9843938242892457e-07,2.3695508471422637e-17,9.44262827406632e-12
nominal_proxy,Q4,M,151500.0,moving-reference-moisture,2277.7777777777783,-1.9702313404888903e-07,1.9702313404888903e-07,-1.9702313406935748e-07,2.046844529128176e-17,9.200645861189525e-12
nominal_proxy,Q4,M,151800.0,moving-reference-moisture,2277.7777777777783,-1.9562068935887133e-07,1.9562068935887133e-07,-1.9562068937633638e-07,1.7465051748775224e-17,8.964127119421944e-12
nominal_proxy,Q4,M,152100.0,moving-reference-moisture,2277.7777777777783,-1.942318926916629e-07,1.942318926916629e-07,-1.9423189270632915e-07,1.4666243132810202e-17,8.732885470384718e-12
nominal_proxy,Q4,M,152400.0,moving-reference-moisture,2277.7777777777783,-1.9285659017871653e-07,1.9285659017871653e-07,-1.9285659019078495e-07,1.2068419553360864e-17,8.506913388462926e-12
nominal_proxy,Q4,M,152700.0,moving-reference-moisture,2277.7777777777783,-1.9149462971084036e-07,1.9149462971084036e-07,-1.9149462972049116e-07,9.65080223343988e-18,8.286171495454718e-12
nominal_proxy,Q4,M,153000.0,moving-reference-moisture,2277.7777777777783,-1.901458609224615e-07,1.901458609224615e-07,-1.9014586092986984e-07,7.408335445143323e-18,8.070622159135076e-12
nominal_proxy,Q4,M,153300.0,moving-reference-moisture,2277.7777777777783,-1.8881013517588443e-07,1.8881013517588443e-07,-1.888101351812146e-07,5.3301665788344985e-18,7.860102052907419e-12
nominal_proxy,Q4,M,153600.0,moving-reference-moisture,2277.7777777777783,-1.874873055454793e-07,1.874873055454793e-07,-1.874873055488817e-07,3.402399000222516e-18,7.654603171981668e-12
nominal_proxy,Q4,M,153900.0,moving-reference-moisture,2277.7777777777783,-1.861772268018219e-07,1.861772268018219e-07,-1.8617722680344393e-07,1.6220416242123835e-18,7.454065278242135e-12
nominal_proxy,Q4,M,154200.0,moving-reference-moisture,2277.7777777777783,-1.848797553958396e-07,1.848797553958396e-07,-1.8487975539581377e-07,-2.583450489125616e-20,7.258323802213925e-12
nominal_proxy,Q4,M,154500.0,moving-reference-moisture,2277.7777777777783,-1.8359474944289229e-07,1.8359474944289229e-07,-1.8359474944134476e-07,-1.5475291946336067e-18,7.067423298853906e-12
nominal_proxy,Q4,M,154800.0,moving-reference-moisture,2277.7777777777783,-1.8232206870686595e-07,1.8232206870686595e-07,-1.8232206870391955e-07,-2.9464041070240837e-18,6.881136786986815e-12
nominal_proxy,Q4,M,155100.0,moving-reference-moisture,2277.7777777777783,-1.8106157458426525e-07,1.8106157458426525e-07,-1.8106157458002987e-07,-4.235376494508315e-18,6.699427657321835e-12
nominal_proxy,Q4,M,155400.0,moving-reference-moisture,2277.7777777777783,-1.7981313008828168e-07,1.7981313008828168e-07,-1.7981313008286022e-07,-5.421460848680751e-18,6.522301129423989e-12
nominal_proxy,Q4,M,155700.0,moving-reference-moisture,2277.7777777777783,-1.7857659983288268e-07,1.7857659983288268e-07,-1.785765998263755e-07,-6.507171798603552e-18,6.3495732829519145e-12
nominal_proxy,Q4,M,156000.0,moving-reference-moisture,2277.7777777777783,-1.7735185001692515e-07,1.7735185001692515e-07,-1.7735185000942488e-07,-7.500264989700016e-18,6.1812201095453555e-12
nominal_proxy,Q4,M,156300.0,moving-reference-moisture,2277.7777777777783,-1.7613874840827552e-07,1.7613874840827552e-07,-1.7613874839986527e-07,-8.410243072847151e-18,6.017078005316291e-12
nominal_proxy,Q4,M,156600.0,moving-reference-moisture,2277.7777777777783,-1.7493716432794806e-07,1.7493716432794806e-07,-1.7493716431871122e-07,-9.236841350248942e-18,5.857105790341044e-12
nominal_proxy,Q4,M,156900.0,moving-reference-moisture,2277.7777777777783,-1.7374696863430572e-07,1.7374696863430572e-07,-1.7374696862431793e-07,-9.987788997549082e-18,5.7012330316964944e-12
nominal_proxy,Q4,M,157200.0,moving-reference-moisture,2277.7777777777783,-1.7256803370726907e-07,1.7256803370726907e-07,-1.7256803369659947e-07,-1.0669597580529591e-17,5.549381570290363e-12
nominal_proxy,Q4,M,157500.0,moving-reference-moisture,2277.7777777777783,-1.7140023343257833e-07,1.7140023343257833e-07,-1.7140023342129294e-07,-1.1285390533183467e-17,5.401432013296302e-12
nominal_proxy,Q4,M,157800.0,moving-reference-moisture,2277.7777777777783,-1.7024344318639102e-07,1.7024344318639102e-07,-1.7024344317455268e-07,-1.1838344229062915e-17,5.257265537574106e-12
nominal_proxy,Q4,M,158100.0,moving-reference-moisture,2277.7777777777783,-1.6909753981868097e-07,1.6909753981868097e-07,-1.6909753980634685e-07,-1.2334123201002698e-17,5.1168939383435036e-12
nominal_proxy,Q4,M,158400.0,moving-reference-moisture,2277.7777777777783,-1.679624016388374e-07,1.679624016388374e-07,-1.679624016260617e-07,-1.2775692064318205e-17,4.980104381798119e-12
nominal_proxy,Q4,M,158700.0,moving-reference-moisture,2277.7777777777783,-1.6683790840884426e-07,1.6683790840884426e-07,-1.6683790839599702e-07,-1.2847239878581592e-17,4.846584957062982e-12
nominal_proxy,Q4,M,159000.0,moving-reference-moisture,2277.7777777777783,-1.6572394130339024e-07,1.6572394130339024e-07,-1.6572394129018624e-07,-1.3203999568053263e-17,4.716949970494235e-12
nominal_proxy,Q4,M,159300.0,moving-reference-moisture,2277.7777777777783,-1.6462038291031873e-07,1.6462038291031873e-07,-1.6462038289680366e-07,-1.3515072417932404e-17,4.590672566220279e-12
nominal_proxy,Q4,M,159600.0,moving-reference-moisture,2277.7777777777783,-1.6352711721947662e-07,1.6352711721947662e-07,-1.6352711720569158e-07,-1.3785037700090111e-17,4.4677288102855144e-12
nominal_proxy,Q4,M,159900.0,moving-reference-moisture,2277.7777777777783,-1.6244402960373954e-07,1.6244402960373954e-07,-1.62444029589725e-07,-1.4014530689236823e-17,4.348045211170732e-12
nominal_proxy,Q4,M,160200.0,moving-reference-moisture,2277.7777777777783,-1.6137100680301123e-07,1.6137100680301123e-07,-1.6137100678879908e-07,-1.4212154063743092e-17,4.23163515481732e-12
nominal_proxy,Q4,M,160500.0,moving-reference-moisture,2277.7777777777783,-1.6030793690893458e-07,1.6030793690893458e-07,-1.6030793689455712e-07,-1.437745783735569e-17,4.1182172950887034e-12
nominal_proxy,Q4,M,160800.0,moving-reference-moisture,2277.7777777777783,-1.5925470806881916e-07,1.5925470806881916e-07,-1.5925470935657666e-07,1.2877575040098525e-15,4.947863052145469e-11
nominal_proxy,Q4,M,161100.0,moving-reference-moisture,2277.7777777777783,-1.5821121368867685e-07,1.5821121368867685e-07,-1.5821121493673913e-07,1.248062284318625e-15,4.842859273407821e-11
nominal_proxy,Q4,M,161400.0,moving-reference-moisture,2277.7777777777783,-1.571773444521825e-07,1.571773444521825e-07,-1.571773456618309e-07,1.2096483872485768e-15,4.73985760737216e-11
nominal_proxy,Q4,M,161700.0,moving-reference-moisture,2277.7777777777783,-1.561529937049303e-07,1.561529937049303e-07,-1.5615299487737972e-07,1.1724494265924669e-15,4.638849928492926e-11
nominal_proxy,Q4,M,162000.0,moving-reference-moisture,2277.7777777777783,-1.5513805607318038e-07,1.5513805607318038e-07,-1.5513805720957963e-07,1.1363992543710706e-15,4.539816298417969e-11
nominal_proxy,Q4,M,162300.0,moving-reference-moisture,2277.7777777777783,-1.5413242740906485e-07,1.5413242740906485e-07,-1.5413242853844046e-07,1.1293756042328787e-15,4.4445735106971384e-11
nominal_proxy,Q4,M,162600.0,moving-reference-moisture,2277.7777777777783,-1.531360049275338e-07,1.531360049275338e-07,-1.5313600602204583e-07,1.0945120192914674e-15,4.3493355780886436e-11
nominal_proxy,Q4,M,162900.0,moving-reference-moisture,2277.7777777777783,-1.5214868696882172e-07,1.5214868696882172e-07,-1.5214868802980696e-07,1.0609852376292805e-15,4.255984928152838e-11
nominal_proxy,Q4,M,163200.0,moving-reference-moisture,2277.7777777777783,-1.51170373124157e-07,1.51170373124157e-07,-1.5117037415243782e-07,1.0282808190797591e-15,4.164505801595972e-11
nominal_proxy,Q4,M,163500.0,moving-reference-moisture,2277.7777777777783,-1.5020096419385335e-07,1.5020096419385335e-07,-1.5020096519046665e-07,9.96613301206575e-16,4.074860133162114e-11
nominal_proxy,Q4,M,163800.0,moving-reference-moisture,2277.7777777777783,-1.4924036217192232e-07,1.4924036217192232e-07,-1.4924036313786785e-07,9.659455204391674e-16,3.987019593864848e-11
nominal_proxy,Q4,M,164100.0,moving-reference-moisture,2277.7777777777783,-1.4828847023125537e-07,1.4828847023125537e-07,-1.4828847116750786e-07,9.362524893055923e-16,3.900971034232436e-11
nominal_proxy,Q4,M,164400.0,moving-reference-moisture,2277.7777777777783,-1.47345192709557e-07,1.47345192709557e-07,-1.4734519361705462e-07,9.074976265704401e-16,3.816668209300466e-11
nominal_proxy,Q4,M,164700.0,moving-reference-moisture,2277.7777777777783,-1.4641043509558554e-07,1.4641043509558554e-07,-1.4641043597524564e-07,8.796601005171644e-16,3.734091078782812e-11
nominal_proxy,Q4,M,165000.0,moving-reference-moisture,2277.7777777777783,-1.454841040156436e-07,1.454841040156436e-07,-1.4548410486834548e-07,8.527018740724774e-16,3.65320947754288e-11
nominal_proxy,Q4,M,165300.0,moving-reference-moisture,2277.7777777777783,-1.4456610722013237e-07,1.4456610722013237e-07,-1.4456610804673596e-07,8.266035978274903e-16,3.573998156867747e-11
nominal_proxy,Q4,M,165600.0,moving-reference-moisture,2277.7777777777783,-1.4365635357029414e-07,1.4365635357029414e-07,-1.4365635437163016e-07,8.013360226757433e-16,3.496432507456501e-11
nominal_proxy,Q4,M,165900.0,moving-reference-moisture,2277.7777777777783,-1.4275475302503095e-07,1.4275475302503095e-07,-1.4275475380190236e-07,7.768714082882137e-16,3.4204737116145796e-11
nominal_proxy,Q4,M,166200.0,moving-reference-moisture,2277.7777777777783,-1.4186121662785162e-07,1.4186121662785162e-07,-1.4186121738103591e-07,7.531842907369248e-16,3.34610237366777e-11
nominal_proxy,Q4,M,166500.0,moving-reference-moisture,2277.7777777777783,-1.4097565649393758e-07,1.4097565649393758e-07,-1.409756572241909e-07,7.302533353795176e-16,3.273289312953117e-11
nominal_proxy,Q4,M,166800.0,moving-reference-moisture,2277.7777777777783,-1.4009798579733357e-07,1.4009798579733357e-07,-1.4009798650538273e-07,7.080491607606342e-16,3.202003972481096e-11
nominal_proxy,Q4,M,167100.0,moving-reference-moisture,2277.7777777777783,-1.392281187582348e-07,1.392281187582348e-07,-1.3922811944479044e-07,6.865556467844971e-16,3.1322240288355506e-11
nominal_proxy,Q4,M,167400.0,moving-reference-moisture,2277.7777777777783,-1.383659706304297e-07,1.383659706304297e-07,-1.383659712961741e-07,6.657444178473734e-16,3.063920589167829e-11
nominal_proxy,Q4,M,167700.0,moving-reference-moisture,2277.7777777777783,-1.3751145768882113e-07,1.3751145768882113e-07,-1.3751145833441616e-07,6.455950392794105e-16,2.997063196568169e-11
nominal_proxy,Q4,M,168000.0,moving-reference-moisture,2277.7777777777783,-1.3666449721709305e-07,1.3666449721709305e-07,-1.366644978431825e-07,6.2608945869092e-16,2.9316287997598874e-11
nominal_proxy,Q4,M,168300.0,moving-reference-moisture,2277.7777777777783,-1.358250074954984e-07,1.358250074954984e-07,-1.3582500810270083e-07,6.07202423912162e-16,2.8675948157760292e-11
nominal_proxy,Q4,M,168600.0,moving-reference-moisture,2277.7777777777783,-1.34992907792499e-07,1.34992907792499e-07,-1.349929083815832e-07,5.890841774121557e-16,2.8049244378176955e-11
nominal_proxy,Q4,M,168900.0,moving-reference-moisture,2277.7777777777783,-1.3416811834236372e-07,1.3416811834236372e-07,-1.3416811891374176e-07,5.713780389107683e-16,2.7436000010010455e-11
nominal_proxy,Q4,M,169200.0,moving-reference-moisture,2277.7777777777783,-1.3335056034137467e-07,1.3335056034137467e-07,-1.333505608956034e-07,5.542287451628617e-16,2.6836003044668064e-11
nominal_proxy,Q4,M,169500.0,moving-reference-moisture,2277.7777777777783,-1.3254015593587985e-07,1.3254015593587985e-07,-1.3254015647350977e-07,5.37629916951552e-16,2.624894604272962e-11
nominal_proxy,Q4,M,169800.0,moving-reference-moisture,2277.7777777777783,-1.317368282101111e-07,1.317368282101111e-07,-1.3173682873166526e-07,5.215541580549514e-16,2.5674532084289406e-11
nominal_proxy,Q4,M,170100.0,moving-reference-moisture,2277.7777777777783,-1.3094050117400531e-07,1.3094050117400531e-07,-1.309405016799951e-07,5.059897953002556e-16,2.5112519627023856e-11
nominal_proxy,Q4,M,170400.0,moving-reference-moisture,2277.7777777777783,-1.3015109975185937e-07,1.3015109975185937e-07,-1.3015110024277876e-07,4.909193851027071e-16,2.456276880130515e-11
nominal_proxy,Q4,M,170700.0,moving-reference-moisture,2277.7777777777783,-1.2936854977106537e-07,1.2936854977106537e-07,-1.2936855024739202e-07,4.763266485478508e-16,2.4024962479021546e-11
nominal_proxy,Q4,M,171000.0,moving-reference-moisture,2277.7777777777783,-1.285927779509832e-07,1.285927779509832e-07,-1.285927784131782e-07,4.621950155536561e-16,2.3498834368148863e-11
nominal_proxy,Q4,M,171300.0,moving-reference-moisture,2277.7777777777783,-1.278237118919273e-07,1.278237118919273e-07,-1.2782371234043862e-07,4.485113041698813e-16,2.2984255928602677e-11
nominal_proxy,Q4,M,171600.0,moving-reference-moisture,2277.7777777777783,-1.270612800642763e-07,1.270612800642763e-07,-1.2706128049953666e-07,4.3526034721281463e-16,2.2480896335386528e-11
nominal_proxy,Q4,M,171900.0,moving-reference-moisture,2277.7777777777783,-1.2630541179769765e-07,1.2630541179769765e-07,-1.263054122201223e-07,4.224246481581394e-16,2.1988563678767612e-11
nominal_proxy,Q4,M,172200.0,moving-reference-moisture,2277.7777777777783,-1.2555603727047418e-07,1.2555603727047418e-07,-1.2555603768047108e-07,4.099969013466855e-16,2.1507079232866156e-11
nominal_proxy,Q4,M,172500.0,moving-reference-moisture,2277.7777777777783,-1.2481308749898165e-07,1.2481308749898165e-07,-1.2481308789694213e-07,3.9796048375686306e-16,2.1036103545552095e-11
nominal_proxy,Q4,M,172800.0,moving-reference-moisture,2277.7777777777783,-1.2407649432725157e-07,1.2407649432725157e-07,-1.2407649471355106e-07,3.862994870511315e-16,2.0575502012082553e-11
nominal_proxy,Q4,M,173100.0,moving-reference-moisture,2277.7777777777783,-1.233461904166501e-07,1.233461904166501e-07,-1.233461907916596e-07,3.7500949077629736e-16,2.0125072941436193e-11
nominal_proxy,Q4,M,173400.0,moving-reference-moisture,2277.7777777777783,-1.2262210923571068e-07,1.2262210923571068e-07,-1.226221095997807e-07,3.6407000732294886e-16,1.968456118200219e-11
nominal_proxy,Q4,M,173700.0,moving-reference-moisture,2277.7777777777783,-1.2190418505002263e-07,1.2190418505002263e-07,-1.2190418540349798e-07,3.534753456884717e-16,1.92538482989025e-11
nominal_proxy,Q4,M,174000.0,moving-reference-moisture,2277.7777777777783,-1.2119235291228947e-07,1.2119235291228947e-07,-1.2119235325550177e-07,3.4321229745284455e-16,1.8832652522535612e-11
nominal_proxy,Q4,M,174300.0,moving-reference-moisture,2277.7777777777783,-1.2048654865246756e-07,1.2048654865246756e-07,-1.2048654898573633e-07,3.332687659267895e-16,1.8420703580408562e-11
nominal_proxy,Q4,M,174600.0,moving-reference-moisture,2277.7777777777783,-1.1978670887237746e-07,1.1978670887237746e-07,-1.197867091961017e-07,3.2372423985845044e-16,1.8017944931118104e-11
nominal_proxy,Q4,M,174900.0,moving-reference-moisture,2277.7777777777783,-1.1909277092313321e-07,1.1909277092313321e-07,-1.190927712375237e-07,3.143904926450797e-16,1.7624106156321702e-11
nominal_proxy,Q4,M,175200.0,moving-reference-moisture,2277.7777777777783,-1.1840467290741314e-07,1.1840467290741314e-07,-1.1840467321275895e-07,3.0534580865984926e-16,1.7239052507229826e-11
nominal_proxy,Q4,M,175500.0,moving-reference-moisture,2277.7777777777783,-1.1772235366792975e-07,1.1772235366792975e-07,-1.1772235396451394e-07,2.965841924976794e-16,1.686254453585662e-11
nominal_proxy,Q4,M,175800.0,moving-reference-moisture,2277.7777777777783,-1.1704575277727912e-07,1.1704575277727912e-07,-1.1704575306537272e-07,2.880936004088513e-16,1.6494416825194622e-11
nominal_proxy,Q4,M,176100.0,moving-reference-moisture,2277.7777777777783,-1.1637481052854113e-07,1.1637481052854113e-07,-1.1637481080840628e-07,2.798651517823086e-16,1.6134437952497305e-11
nominal_proxy,Q4,M,176400.0,moving-reference-moisture,2277.7777777777783,-1.1570946792617859e-07,1.1570946792617859e-07,-1.1570946819806877e-07,2.7189017776523173e-16,1.5782562694999324e-11
nominal_proxy,Q4,M,176700.0,moving-reference-moisture,2277.7777777777783,-1.1504966667706662e-07,1.1504966667706662e-07,-1.1504966694123359e-07,2.6416697105683643e-16,1.5438514708956317e-11
nominal_proxy,Q4,M,177000.0,moving-reference-moisture,2277.7777777777783,-1.14395349181906e-07,1.14395349181906e-07,-1.1439534943857601e-07,2.566700147895866e-16,1.51021518833869e-11
nominal_proxy,Q4,M,177300.0,moving-reference-moisture,2277.7777777777783,-1.1374645852549195e-07,1.1374645852549195e-07,-1.1374645877490456e-07,2.494126100277322e-16,1.4773265394852028e-11
nominal_proxy,Q4,M,177600.0,moving-reference-moisture,2277.7777777777783,-1.1310293837749428e-07,1.1310293837749428e-07,-1.1310293867356242e-07,2.960681376745647e-16,1.4657880065479722e-11
nominal_proxy,Q4,M,177900.0,moving-reference-moisture,2277.7777777777783,-1.1246473335312798e-07,1.1246473335312798e-07,-1.1246473364133321e-07,2.8820523670432144e-16,1.4340288034705898e-11
nominal_proxy,Q4,M,178200.0,moving-reference-moisture,2277.7777777777783,-1.1183178844713505e-07,1.1183178844713505e-07,-1.1183178872770227e-07,2.805672229815742e-16,1.4029750278931002e-11
nominal_proxy,Q4,M,178500.0,moving-reference-moisture,2277.7777777777783,-1.1120404939842777e-07,1.1120404939842777e-07,-1.1120404967158104e-07,2.731532759431553e-16,1.3726142706567467e-11
nominal_proxy,Q4,M,178800.0,moving-reference-moisture,2277.7777777777783,-1.1058146258865482e-07,1.1058146258865482e-07,-1.1058146285460703e-07,2.6595221210718307e-16,1.342924175900205e-11
nominal_proxy,Q4,M,179100.0,moving-reference-moisture,2277.7777777777783,-1.099639750340283e-07,1.099639750340283e-07,-1.0996397529298488e-07,2.589565802306996e-16,1.3138988077676891e-11
nominal_proxy,Q4,M,179400.0,moving-reference-moisture,2277.7777777777783,-1.0935153437726627e-07,1.0935153437726627e-07,-1.0935153462943233e-07,2.521660626763497e-16,1.2855225230273172e-11
nominal_proxy,Q4,M,179700.0,moving-reference-moisture,2277.7777777777783,-1.0874408887966563e-07,1.0874408887966563e-07,-1.0874408912523333e-07,2.455677024870183e-16,1.2577708847708828e-11
nominal_proxy,Q4,M,180000.0,moving-reference-moisture,2277.7777777777783,-1.081415874132303e-07,1.081415874132303e-07,-1.0814158765239146e-07,2.391611555555706e-16,1.2306465214937647e-11
nominal_proxy,Q4,M,180300.0,moving-reference-moisture,2277.7777777777783,-1.0754397945294661e-07,1.0754397945294661e-07,-1.075439796858835e-07,2.3293689276134997e-16,1.2041192671308573e-11
nominal_proxy,Q4,M,180600.0,moving-reference-moisture,2277.7777777777783,-1.0695121506912383e-07,1.0695121506912383e-07,-1.069512152960129e-07,2.2688906428306447e-16,1.178190613838857e-11
nominal_proxy,Q4,M,180900.0,moving-reference-moisture,2277.7777777777783,-1.0636324491984342e-07,1.0636324491984342e-07,-1.0636324514085652e-07,2.2101310408373278e-16,1.1528393754555135e-11
nominal_proxy,Q4,M,181200.0,moving-reference-moisture,2277.7777777777783,-1.0578002024350423e-07,1.0578002024350423e-07,-1.0578002045880976e-07,2.153055313873373e-16,1.1280532196980157e-11
nominal_proxy,Q4,M,181500.0,moving-reference-moisture,2277.7777777777783,-1.0520149285146465e-07,1.0520149285146465e-07,-1.0520149306122462e-07,2.0975996697699398e-16,1.1038138158544363e-11
nominal_proxy,Q4,M,181800.0,moving-reference-moisture,2277.7777777777783,-1.0462761512093559e-07,1.0462761512093559e-07,-1.046276153253009e-07,2.0436530678015995e-16,1.0801099350223168e-11
nominal_proxy,Q4,M,182100.0,moving-reference-moisture,2277.7777777777783,-1.0405833998730304e-07,1.0405833998730304e-07,-1.0405834018643111e-07,1.99128075597507e-16,1.056948191414834e-11
nominal_proxy,Q4,M,182400.0,moving-reference-moisture,2277.7777777777783,-1.0349362094177658e-07,1.0349362094177658e-07,-1.0349362113583423e-07,1.9405764373101416e-16,1.0343029093905612e-11
nominal_proxy,Q4,M,182700.0,moving-reference-moisture,2277.7777777777783,-1.029334120118961e-07,1.029334120118961e-07,-1.029334122010069e-07,1.8911079926548164e-16,1.0121573100304231e-11
nominal_proxy,Q4,M,183000.0,moving-reference-moisture,2277.7777777777783,-1.023776677650358e-07,1.023776677650358e-07,-1.023776679493383e-07,1.843024976263844e-16,9.905050834347217e-12
nominal_proxy,Q4,M,183300.0,moving-reference-moisture,2277.7777777777783,-1.0182634330099532e-07,1.0182634330099532e-07,-1.0182634348062521e-07,1.7962989331241525e-16,9.693381643269501e-12
