time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
5550.0,fixed-domain-moisture,650.0,-6.8331402067651285e-06,6.8331402067651285e-06,-6.833140207041657e-06,2.7652830519126967e-16,4.0506153690187523e-13
5580.0,fixed-domain-moisture,650.0,-6.827926772308536e-06,6.827926772308536e-06,-6.827926772575521e-06,2.6698478497455547e-16,4.022360191490413e-13
5610.0,fixed-domain-moisture,650.0,-6.820586808005114e-06,6.820586808005114e-06,-6.820586808265811e-06,2.6069641237413954e-16,4.0155270186461246e-13
5640.0,fixed-domain-moisture,650.0,-6.813238627515429e-06,6.813238627515429e-06,-6.813238627771038e-06,2.556091324929302e-16,4.0040910499184263e-13
5670.0,fixed-domain-moisture,650.0,-6.808195570813021e-06,6.808195570813021e-06,-6.808195571062851e-06,2.498298266938141e-16,4.200059104461523e-13
5700.0,fixed-domain-moisture,650.0,-6.8034219290327185e-06,6.8034219290327185e-06,-6.803421929303537e-06,2.7081845609382843e-16,4.3535341173768164e-13
5730.0,fixed-domain-moisture,650.0,-6.796033879206011e-06,6.796033879206011e-06,-6.79603387947427e-06,2.682595695601732e-16,4.1382529370708145e-13
5760.0,fixed-domain-moisture,650.0,-6.788384528077653e-06,6.788384528077653e-06,-6.7883845283340095e-06,2.563562155524085e-16,3.9948821807710824e-13
5790.0,fixed-domain-moisture,650.0,-6.782649368736358e-06,6.782649368736358e-06,-6.782649368990334e-06,2.539760529706239e-16,3.854918769322799e-13
5820.0,fixed-domain-moisture,650.0,-6.776648245315684e-06,6.776648245315684e-06,-6.776648245571481e-06,2.5579717380722067e-16,3.7492925821385165e-13
5850.0,fixed-domain-moisture,650.0,-6.768377984775272e-06,6.768377984775272e-06,-6.768377985005128e-06,2.2985594276461047e-16,3.878286426779443e-13
5880.0,fixed-domain-moisture,650.0,-6.760291566779942e-06,6.760291566779942e-06,-6.760291567005348e-06,2.2540647869268363e-16,3.9527876087120726e-13
5910.0,fixed-domain-moisture,650.0,-6.756386450445008e-06,6.756386450445008e-06,-6.756386450672856e-06,2.278476276466705e-16,4.458439498858012e-13
5940.0,fixed-domain-moisture,650.0,-6.7531662441608456e-06,6.7531662441608456e-06,-6.7531662444622826e-06,3.014370030711769e-16,4.869122604110275e-13
5970.0,fixed-domain-moisture,650.0,-6.746385726300064e-06,6.746385726300064e-06,-6.746385726576917e-06,2.7685271881006807e-16,4.607927463503869e-13
6000.0,fixed-domain-moisture,650.0,-6.739434377253636e-06,6.739434377253636e-06,-6.739434377512972e-06,2.5933607746084913e-16,4.4742007712572444e-13
6030.0,fixed-domain-moisture,650.0,-6.733834533118039e-06,6.733834533118039e-06,-6.7338345333664184e-06,2.4837970628811476e-16,4.265910407270512e-13
6060.0,fixed-domain-moisture,650.0,-6.727971826036878e-06,6.727971826036878e-06,-6.7279718263058965e-06,2.6901851108091304e-16,4.182785630734986e-13
6090.0,fixed-domain-moisture,650.0,-6.721660994669974e-06,6.721660994669974e-06,-6.721660994963268e-06,2.9329362831627404e-16,3.9344649250713114e-13
6120.0,fixed-domain-moisture,650.0,-6.714960003576821e-06,6.714960003576821e-06,-6.71496000389687e-06,3.200488580211956e-16,3.7528215862440824e-13
6150.0,fixed-domain-moisture,650.0,-6.708946171533173e-06,6.708946171533173e-06,-6.708946171740423e-06,2.072503274682877e-16,4.272912802846793e-13
6180.0,fixed-domain-moisture,650.0,-6.703658973701369e-06,6.703658973701369e-06,-6.703658973920365e-06,2.1899613334786308e-16,4.673215768265274e-13
6210.0,fixed-domain-moisture,650.0,-6.697885879976446e-06,6.697885879976446e-06,-6.697885880209018e-06,2.32572377426455e-16,4.3800489775751594e-13
6240.0,fixed-domain-moisture,650.0,-6.691798747769402e-06,6.691798747769402e-06,-6.691798748035713e-06,2.6631054674854104e-16,4.268989642720486e-13
6270.0,fixed-domain-moisture,650.0,-6.685477501833224e-06,6.685477501833224e-06,-6.685477502094528e-06,2.6130373499732087e-16,4.237422611929676e-13
6300.0,fixed-domain-moisture,650.0,-6.679109482577394e-06,6.679109482577394e-06,-6.6791094828388095e-06,2.6141554334635844e-16,4.2109903534595736e-13
6330.0,fixed-domain-moisture,650.0,-6.673881538566667e-06,6.673881538566667e-06,-6.673881538861248e-06,2.9458111839610057e-16,4.0372914777119193e-13
6360.0,fixed-domain-moisture,650.0,-6.6683575711154336e-06,6.6683575711154336e-06,-6.668357571431567e-06,3.1613387173898624e-16,3.9146903784462765e-13
6390.0,fixed-domain-moisture,650.0,-6.660906010196524e-06,6.660906010196524e-06,-6.660906010503283e-06,3.0675891107877565e-16,3.8975514687206e-13
6420.0,fixed-domain-moisture,650.0,-6.653399336195386e-06,6.653399336195386e-06,-6.653399336502356e-06,3.0696982228264197e-16,3.872092134446343e-13
6450.0,fixed-domain-moisture,650.0,-6.647283196670365e-06,6.647283196670365e-06,-6.647283196988467e-06,3.18101529275458e-16,3.824469820800479e-13
6480.0,fixed-domain-moisture,650.0,-6.641029938216071e-06,6.641029938216071e-06,-6.641029968629349e-06,3.041327785994379e-14,6.610662178529541e-12
6510.0,fixed-domain-moisture,650.0,-6.6343248755058285e-06,6.6343248755058285e-06,-6.634324875684851e-06,1.7902295450103814e-16,4.267412660688499e-13
6540.0,fixed-domain-moisture,650.0,-6.628424240833033e-06,6.628424240833033e-06,-6.628424241013859e-06,1.8082628764574254e-16,4.740386613352824e-13
6570.0,fixed-domain-moisture,650.0,-6.6230414178450676e-06,6.6230414178450676e-06,-6.6230414181301424e-06,2.8507486762906556e-16,4.34902753870609e-13
6600.0,fixed-domain-moisture,650.0,-6.617076962438605e-06,6.617076962438605e-06,-6.617076962787662e-06,3.490563483328664e-16,4.0453843972041865e-13
6630.0,fixed-domain-moisture,650.0,-6.609503432111302e-06,6.609503432111302e-06,-6.609503432462159e-06,3.508562933457818e-16,3.9698275269512565e-13
6660.0,fixed-domain-moisture,650.0,-6.6018103997552664e-06,6.6018103997552664e-06,-6.601810430108532e-06,3.035326557563082e-14,6.659645547915997e-12
6690.0,fixed-domain-moisture,650.0,-6.5952187210420844e-06,6.5952187210420844e-06,-6.5952187213387255e-06,2.9664110252382303e-16,4.0165898422473156e-13
6720.0,fixed-domain-moisture,650.0,-6.588779100887941e-06,6.588779100887941e-06,-6.588779101164457e-06,2.765164467300081e-16,4.100733203205351e-13
6750.0,fixed-domain-moisture,650.0,-6.582863438122295e-06,6.582863438122295e-06,-6.582863438367455e-06,2.451592870226539e-16,4.2521406929107345e-13
6780.0,fixed-domain-moisture,650.0,-6.577168996893901e-06,6.577168996893901e-06,-6.577168997135308e-06,2.4140693106631736e-16,4.392657437247117e-13
6810.0,fixed-domain-moisture,650.0,-6.570419779975905e-06,6.570419779975905e-06,-6.5704197803243975e-06,3.4849222438999503e-16,4.1533025608781667e-13
6840.0,fixed-domain-moisture,650.0,-6.5632833752142695e-06,6.5632833752142695e-06,-6.563283375631293e-06,4.170231190534987e-16,3.859743024753849e-13
6870.0,fixed-domain-moisture,650.0,-6.557047554925481e-06,6.557047554925481e-06,-6.557047555151028e-06,2.2554708616192784e-16,4.3453787049138757e-13
6900.0,fixed-domain-moisture,650.0,-6.551474894529181e-06,6.551474894529181e-06,-6.551474894722636e-06,1.934547018563569e-16,4.710381591290696e-13
6930.0,fixed-domain-moisture,650.0,-6.545723911697786e-06,6.545723911697786e-06,-6.54572391198888e-06,2.9109473078520187e-16,4.623335645059335e-13
6960.0,fixed-domain-moisture,650.0,-6.539756451322713e-06,6.539756451322713e-06,-6.539756451645801e-06,3.2308801223594405e-16,4.511284390113578e-13
6990.0,fixed-domain-moisture,650.0,-6.5343098556875774e-06,6.5343098556875774e-06,-6.534309856022469e-06,3.3489141635593273e-16,4.4575052593408966e-13
7020.0,fixed-domain-moisture,650.0,-6.528782571076244e-06,6.528782571076244e-06,-6.528782571421621e-06,3.4537768424294096e-16,4.4211911561778144e-13
7050.0,fixed-domain-moisture,650.0,-6.522127456877372e-06,6.522127456877372e-06,-6.5221274572827216e-06,4.0534931097443994e-16,4.2641006303539945e-13
7080.0,fixed-domain-moisture,650.0,-6.515240676267984e-06,6.515240676267984e-06,-6.515240706107665e-06,2.983968070059033e-14,6.697830584116387e-12
7110.0,fixed-domain-moisture,650.0,-6.508463816578827e-06,6.508463816578827e-06,-6.508463816921609e-06,3.4278152825960653e-16,4.295251797650183e-13
7140.0,fixed-domain-moisture,650.0,-6.501927108389538e-06,6.501927108389538e-06,-6.5019271087055344e-06,3.1599665240153105e-16,4.4219581913327627e-13
7170.0,fixed-domain-moisture,650.0,-6.4972146175597585e-06,6.4972146175597585e-06,-6.497214617924653e-06,3.648941703806273e-16,4.394439714687778e-13
7200.0,fixed-domain-moisture,650.0,-6.492365123930712e-06,6.492365123930712e-06,-6.4923651243167175e-06,3.860056195579935e-16,4.36053854763536e-13
