time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
142200.0,moving-reference-moisture,2277.7777777777783,-2.4086029039907226e-07,2.4086029039907226e-07,-2.408602906935374e-07,2.9446512782188594e-16,4.077388901458444e-11
142500.0,moving-reference-moisture,2277.7777777777783,-2.390076422470893e-07,2.390076422470893e-07,-2.39007642538097e-07,2.910076981498715e-16,3.960664122833197e-11
142800.0,moving-reference-moisture,2277.7777777777783,-2.3717378947781963e-07,2.3717378947781963e-07,-2.3717378976510263e-07,2.872830031132187e-16,3.846749125107423e-11
143100.0,moving-reference-moisture,2277.7777777777783,-2.3535852102784565e-07,2.3535852102784565e-07,-2.3535852131116387e-07,2.8331822717557855e-16,3.735599616927488e-11
143400.0,moving-reference-moisture,2277.7777777777783,-2.3356162802044267e-07,2.3356162802044267e-07,-2.3356162829958834e-07,2.7914566346806506e-16,3.6271922925264845e-11
143700.0,moving-reference-moisture,2277.7777777777783,-2.3178290374850292e-07,2.3178290374850292e-07,-2.317829040233046e-07,2.74801681467851e-16,3.521524017806532e-11
144000.0,moving-reference-moisture,2277.7777777777783,-2.30022143686604e-07,2.30022143686604e-07,-2.300221439568955e-07,2.7029152219129745e-16,3.418492412505155e-11
144300.0,moving-reference-moisture,2277.7777777777783,-2.2827914545058105e-07,2.2827914545058105e-07,-2.2827914571622758e-07,2.656465258574529e-16,3.3180898333724774e-11
144600.0,moving-reference-moisture,2277.7777777777783,-2.2655370880030974e-07,2.2655370880030974e-07,-2.2655370906119965e-07,2.6088990646302795e-16,3.220279624194852e-11
144900.0,moving-reference-moisture,2277.7777777777783,-2.2484563562642478e-07,2.2484563562642478e-07,-2.248456358824667e-07,2.5604191338941796e-16,3.125022651786585e-11
145200.0,moving-reference-moisture,2277.7777777777783,-2.2315472993714125e-07,2.2315472993714125e-07,-2.2315473018825873e-07,2.5111747559231827e-16,3.03226038243307e-11
145500.0,moving-reference-moisture,2277.7777777777783,-2.2148079784633264e-07,2.2148079784633264e-07,-2.214807980924692e-07,2.4613655128554856e-16,2.941959801645137e-11
145800.0,moving-reference-moisture,2277.7777777777783,-2.1982364755277133e-07,2.1982364755277133e-07,-2.1982364779390629e-07,2.411349540809099e-16,2.854150226653643e-11
146100.0,moving-reference-moisture,2277.7777777777783,-2.1818308935250866e-07,2.1818308935250866e-07,-2.1818308958858966e-07,2.3608099965221913e-16,2.7686294009884915e-11
146400.0,moving-reference-moisture,2277.7777777777783,-2.1655893558836868e-07,2.1655893558836868e-07,-2.165589358193736e-07,2.310049164877813e-16,2.6854809543391475e-11
146700.0,moving-reference-moisture,2277.7777777777783,-2.1495100066804666e-07,2.1495100066804666e-07,-2.149510008942529e-07,2.262062366135693e-16,2.604583165644814e-11
147000.0,moving-reference-moisture,2277.7777777777783,-2.1335910102704443e-07,2.1335910102704443e-07,-2.133591012481652e-07,2.2112075667737288e-16,2.5258952544405958e-11
147300.0,moving-reference-moisture,2277.7777777777783,-2.1178305511811268e-07,2.1178305511811268e-07,-2.1178305533368892e-07,2.1557623782332384e-16,2.447550525864276e-11
147600.0,moving-reference-moisture,2277.7777777777783,-2.102226834124405e-07,2.102226834124405e-07,-2.1022268362303607e-07,2.1059557821435015e-16,2.3733323035829655e-11
147900.0,moving-reference-moisture,2277.7777777777783,-2.0867780838736884e-07,2.0867780838736884e-07,-2.0867780859296653e-07,2.0559768677885575e-16,2.301132688349886e-11
